geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00070199,9.9,24,66.1
E00070200,7.7,29.9,62.4
E00070201,7.3,23.9,68.8
E00070202,7.5,25.8,66.7
E00070203,9.8,26.8,63.4
E00070204,4.9,26,69.1
E00070306,8,38.4,53.6
E00070309,13.6,61.4,25
E00070310,5.9,36.5,57.6
E00070312,1.4,47.5,51.1
E00070313,8.3,53.7,38
E00070315,4.3,29.6,66.1
E00070316,9.7,39.6,50.7
E00070317,10.1,35.3,54.6
E00070318,5.7,15.4,78.9
E00070319,4.2,29.4,66.4
E00070321,7.8,41.4,50.9
E00070322,8.5,28.8,62.7
E00070325,7.4,29.8,62.8
E00070326,3.6,40.4,56
E00070327,2.4,38,59.6
E00070328,4.8,45.2,50
E00070331,5.8,25.2,69.1
E00070334,4.8,43.8,51.4
E00070337,6.4,12.2,81.4
E00070339,3.7,21.2,75.1
E00070341,6.6,32.9,60.5
E00070342,8.2,25.4,66.4
E00070344,3.5,23.2,73.2
E00070345,0.9,45.8,53.3
E00070346,10.7,40.6,48.7
E00070347,6.4,32.7,60.9
E00070352,0,44.7,55.3
E00070353,8.4,31.3,60.3
E00070354,3.8,50.9,45.3
E00070355,4.5,41.8,53.6
E00070356,10.2,40.7,49.1
E00070357,7.1,19.6,73.2
E00070358,7.1,24.4,68.5
E00070359,10.9,46.9,42.2
E00070360,10.3,42.8,46.9
E00070415,6.8,40.8,52.4
E00070416,3.9,27.1,69
E00070417,8.7,44.3,47
E00070418,3.9,73.9,22.2
E00070419,1.4,58.2,40.4
E00070420,6.1,58.3,35.6
E00070421,3.2,48.8,48
E00070424,5,29.1,66
E00070425,6.7,30.9,62.4
E00070426,4,48.5,47.5
E00070427,8.8,31.2,60
E00070429,5.5,24.4,70.1
E00070430,5.4,47,47.7
E00070439,8.4,28.7,62.9
E00070466,11.5,36.1,52.5
E00070467,7.4,38.5,54.1
E00070476,8.6,22.9,68.6
E00070481,5.8,33.1,61.2
E00070484,3.9,29.9,66.1
E00070502,5.5,50.9,43.6
E00070503,0,52.4,47.6
E00070507,3.4,46.2,50.4
E00070510,9.2,42.5,48.3
E00070518,4.3,43.1,52.6
E00070520,8,29.6,62.4
E00143395,6.5,22.8,70.7
E00143396,6.9,25.4,67.7
E00143397,1.7,41.9,56.4
E00143398,5.1,18.1,76.8
E00143399,1.6,30.1,68.3
E00143400,3.1,25.8,71.1
E00143401,1.5,17.2,81.3
E00143402,0.9,77.2,21.9
E00143403,2.3,37.1,60.6
E00143404,4.7,38,57.3
E00143405,6.6,37.2,56.2
E00143406,1.6,31.5,66.9
E00143455,6,16.4,77.6
E00143456,0.8,37.4,61.8
E00143457,2.8,38.3,58.9
E00143458,3.6,33.1,63.3
E00143459,3.4,32.5,64.1
E00143462,4.9,45.8,49.3
E00143463,2.6,60.9,36.5
E00143464,5.4,37.5,57.1
E00143465,1.1,72.5,26.4
E00143466,3.1,59.1,37.8
E00143467,6,28.2,65.8
E00143468,2.1,39,58.9
E00143469,7.1,34.5,58.4
E00143470,7.6,58.8,33.6
E00143471,2.2,42.5,55.4
E00143472,2.9,46.1,51
E00143473,2.6,19,78.4
E00143474,3.2,31.2,65.6
E00143475,6.2,38.5,55.4
E00143476,2.8,19.6,77.6
E00143477,1.5,55.6,43
E00143479,5.7,37.7,56.6
E00143480,8.8,34.5,56.8
E00143481,5.6,37.4,57
E00143482,7.5,19.5,72.9
E00143483,6.3,26.8,66.9
E00143484,5,19.2,75.8
E00143485,9.1,40,50.9
E00143486,2.6,21.6,75.8
E00143487,7,33.8,59.2
E00143488,2.8,18.6,78.6
E00143489,2.4,27.6,70.1
