geography_code,sex-001,sex-002
E00070199,53.5,46.5
E00070200,51.1,48.9
E00070201,52.2,47.8
E00070202,52,48
E00070203,47.6,52.4
E00070204,53.9,46.1
E00070306,48.2,51.8
E00070309,47.5,52.5
E00070310,49.4,50.6
E00070312,46.6,53.4
E00070313,44.3,55.7
E00070315,45.8,54.2
E00070316,49.3,50.7
E00070317,49.6,50.4
E00070318,49.7,50.3
E00070319,48.9,51.1
E00070321,50.4,49.6
E00070322,50.3,49.7
E00070325,47.6,52.4
E00070326,54.1,45.9
E00070327,49.1,50.9
E00070328,50.4,49.6
E00070331,48.1,51.9
E00070334,46,54
E00070337,54.1,45.9
E00070339,49.8,50.2
E00070341,48.2,51.8
E00070342,53.9,46.1
E00070344,50.5,49.5
E00070345,52.7,47.3
E00070346,46.8,53.2
E00070347,48.9,51.1
E00070352,53.8,46.2
E00070353,48.7,51.3
E00070354,48.9,51.1
E00070355,57.9,42.1
E00070356,50.3,49.7
E00070357,49.6,50.4
E00070358,51.6,48.4
E00070359,48.6,51.4
E00070360,47.9,52.1
E00070415,51.6,48.4
E00070416,55.4,44.6
E00070417,50.2,49.8
E00070418,35.1,64.9
E00070419,38.7,61.3
E00070420,41,59
E00070421,53.8,46.2
E00070424,52.2,47.8
E00070425,51.2,48.8
E00070426,54.3,45.7
E00070427,54,46
E00070429,54.3,45.7
E00070430,53.2,46.8
E00070439,51.7,48.3
E00070466,53.3,46.7
E00070467,50.7,49.3
E00070476,47.9,52.1
E00070481,51.1,48.9
E00070484,49.8,50.2
E00070502,46.8,53.2
E00070503,53.1,46.9
E00070507,50.6,49.4
E00070510,53.7,46.3
E00070518,57.2,42.8
E00070520,53.2,46.8
E00143395,56.6,43.4
E00143396,52.2,47.8
E00143397,50.2,49.8
E00143398,47.5,52.5
E00143399,54.2,45.8
E00143400,53.2,46.8
E00143401,50.6,49.4
E00143402,52.4,47.6
E00143403,52.7,47.3
E00143404,56.5,43.5
E00143405,57.3,42.7
