geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00159997,47,41,7.7,4.3
E00159998,21.5,47.7,16.9,13.8
E00159999,33.3,48.9,12.6,5.2
E00160003,35.4,31.6,14.6,18.4
E00160006,34.3,51.8,6.6,7.3
E00160008,35.9,50,7,7
E00160009,33.1,47.5,15.1,4.3
E00160010,17.6,44.5,14.3,23.5
E00160011,25.4,48.4,13.5,12.7
E00160012,43.2,41.6,7.2,8
E00160013,27.6,47.4,15.5,9.5
E00160032,20.3,39.6,18,22.1
E00160033,36.2,34.6,10.8,18.5
E00160034,25.4,45.9,14.8,13.9
E00160035,20.7,55.4,10.7,13.2
E00160037,27.2,41.8,17.1,13.9
E00160038,26.8,46.8,8.9,17.4
E00160040,31.6,39.8,14.3,14.3
E00160041,24.6,51.7,10.2,13.6
E00160042,16.3,38.9,21.8,23
E00160043,33.6,36.9,14.8,14.8
E00160044,28.8,43.9,16.7,10.6
E00160045,22.1,46,16.8,15
E00160046,23.7,36.8,14.9,24.6
E00160047,24.6,44.1,15.3,16.1
E00160048,18.6,39,14.4,28
E00160049,32.2,33,20,14.8
E00160050,22,39.8,16.1,22
E00160051,30,31.7,16.7,21.7
E00160052,41.2,41.2,6.2,11.3
E00160053,32.1,30.7,24.3,12.9
E00160054,21.8,40.2,20.7,17.2
E00160055,43.4,39.8,9.7,7.1
E00160056,35.6,34.2,13.7,16.4
E00160057,44.6,42.4,7.9,5
E00160058,45,25.8,11.7,17.5
E00160059,30,42,16,12
E00160060,54.5,34.3,7,4.2
E00160061,59.2,32,4.8,4
E00160062,41.9,33.9,14.5,9.7
E00160063,41.1,45.8,7.5,5.6
E00160064,16.4,40.9,23.6,19.1
E00160065,27.6,37.9,12.9,21.6
E00160066,22.8,35.4,18.1,23.6
E00160067,25.4,33.3,18.3,23
E00160068,31.9,44,13.2,11
E00160069,38.5,44,6.6,11
E00160070,30.6,40.3,12.9,16.1
E00160071,29.2,44.1,12.4,14.3
E00160072,24.7,45.2,11,19.2
E00160073,24.5,45.6,16.3,13.6
E00160074,14.5,40.8,23.7,21.1
E00160075,21.1,40.8,16.9,21.1
E00160076,18.9,41.2,18.9,21.1
E00160077,20.8,34.6,22.6,22
E00160078,42.6,39.3,14.8,3.3
E00160079,25.4,42.1,15.1,17.5
E00160080,29.8,34.4,15.9,19.9
E00160081,37.3,35.9,12.4,14.3
E00160083,25.7,31.8,21.2,21.2
E00160084,19.9,43.8,18.8,17.6
E00160086,27.5,32.8,19.1,20.6
E00160087,31.5,35.8,13.3,19.4
E00160088,30.6,45.8,12.5,11.1
E00160089,39.2,35.7,8.8,16.4
E00160090,33.8,36.8,13.5,15.8
E00160091,16.4,38.3,16.4,28.9
E00160092,20.3,40.6,19.5,19.5
E00160093,30,47.9,10.7,11.4
E00160094,23.3,38.1,17.6,21
E00160095,15.5,48.4,14.9,21.1
E00160096,23.6,40.9,15.7,19.7
E00160097,14.9,38.1,17.5,29.4
E00160098,28.7,38.7,14.7,18
E00160099,54.7,28.2,9.4,7.7
E00160100,26.9,53.1,12.3,7.7
E00160101,26.1,34.8,17.4,21.7
E00160102,30.4,55.8,8,5.8
E00160103,35.1,29.8,20.6,14.5
E00160104,47.7,35.4,6.9,10
E00160105,18.3,45.2,17.5,19
E00160106,54.7,26.7,7.3,11.3
E00160107,44.3,43.4,7.4,4.9
E00160108,62.1,26.1,6.5,5.2
E00160109,19.2,40.4,21.2,19.2
E00160110,30.4,43.2,13.6,12.8
E00160111,21.9,35.2,18,25
E00160112,24.6,26.3,28.1,21.1
E00160113,28.5,37.4,15.4,18.7
E00160114,35,45.3,12,7.7
E00160115,15.8,28.3,25.8,30
E00160116,39.7,35.5,10.7,14
E00160117,24.6,35.5,17.4,22.5
E00160118,18.5,26.1,23.5,31.9
E00160119,36.2,44.6,12.3,6.9
E00160120,16.2,32.3,23.8,27.7
E00160121,20,31.2,20,28.8
E00160122,18.8,30.5,18,32.8
E00160123,22,40.7,16.3,21.1
E00160124,34.8,36.1,17.7,11.4
E00160125,27.9,46.4,13.3,12.4
E00160127,22.1,40.3,19,18.6
E00160128,21.8,37.9,14.9,25.3
