geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00159997,26.7,54.3,16.4,2.6
E00159998,8.5,38.5,36.9,16.2
E00159999,7.4,45.9,31.1,15.6
E00160003,23.4,42.4,24.7,9.5
E00160006,12.5,47.8,29.4,10.3
E00160008,19.1,50.4,24.1,6.4
E00160009,13.8,49.3,27.5,9.4
E00160010,12.5,31.7,39.2,16.7
E00160011,14,34.9,44.2,7
E00160012,19.4,49.2,25,6.5
E00160013,11.9,43.2,33.9,11
E00160032,5.4,42.4,37.5,14.7
E00160033,14.7,47.3,21.7,16.3
E00160034,8.3,36.4,36.4,19
E00160035,6.6,28.9,38.8,25.6
E00160037,8.9,47.5,29.7,13.9
E00160038,8.4,43.2,36.8,11.6
E00160040,12.1,40.9,33.3,13.6
E00160041,4.2,35.6,39,21.2
E00160042,3.3,36.4,50.2,10
E00160043,12.2,49.6,32.5,5.7
E00160044,10.8,32.3,41.5,15.4
E00160045,9.7,43.4,31,15.9
E00160046,16.1,39.3,29.5,15.2
E00160047,10.3,43.1,31,15.5
E00160048,14.4,44.9,24.6,16.1
E00160049,6.9,48.3,35.3,9.5
E00160050,6,43.1,37.1,13.8
E00160051,14.2,38.3,31.7,15.8
E00160052,14.3,52,19.4,14.3
E00160053,6.5,50,30.4,13
E00160054,10.1,27,33.7,29.2
E00160055,18.8,50.9,19.6,10.7
E00160056,26,38.4,28.8,6.8
E00160057,10.8,55.4,28.8,5
E00160058,17.4,47.1,26.4,9.1
E00160059,14.1,43.4,34.3,8.1
E00160060,35.4,47.9,13.2,3.5
E00160061,17.2,53.3,25.4,4.1
E00160062,18.9,47.5,24.6,9
E00160063,9.3,55.1,28,7.5
E00160064,7.3,26.4,42.7,23.6
E00160065,5.9,50.8,32.2,11
E00160066,5.5,32,42.2,20.3
E00160067,11.1,44.4,31.7,12.7
E00160068,3.4,38.2,38.2,20.2
E00160069,5.7,36.4,36.4,21.6
E00160070,9.4,25,43.8,21.9
E00160071,6.3,38.1,32.5,23.1
E00160072,9.6,30.1,42.5,17.8
E00160073,14.2,30.4,40.5,14.9
E00160074,5.9,32.7,47.1,14.4
E00160075,7,31,45.1,16.9
E00160076,5.7,34.6,46.9,12.7
E00160077,5.1,23.4,45.6,25.9
E00160078,16.4,54.1,17.2,12.3
E00160079,3.2,29.4,40.5,27
E00160080,2.7,33.1,35.8,28.4
E00160081,6.5,43,36.9,13.6
E00160083,3.9,39.8,40.9,15.5
E00160084,6.4,36.4,37.6,19.7
E00160086,17.6,48.1,23.7,10.7
E00160087,23.4,38.9,28.1,9.6
E00160088,7,45.8,31.7,15.5
E00160089,21.8,41.2,26.5,10.6
E00160090,9.2,43.5,32.8,14.5
E00160091,4.7,38.3,41.4,15.6
E00160092,14.1,44.5,31.3,10.2
E00160093,14.4,51.1,23,11.5
E00160094,11.2,28.7,38.2,21.9
E00160095,4.9,27,48.5,19.6
E00160096,7.9,33.3,40.5,18.3
E00160097,6.2,36.1,40.2,17.5
E00160098,15.8,46.7,30.3,7.2
E00160099,27.4,55.6,11.1,6
E00160100,11.6,41.1,35.7,11.6
E00160101,12.8,39.3,32.5,15.4
E00160102,14.5,47.1,31.9,6.5
E00160103,18.9,47,22,12.1
E00160104,22,55.3,18.9,3.8
E00160105,18.1,40.9,31.5,9.4
E00160106,22.4,53.9,21.1,2.6
E00160107,15.3,57.3,22.6,4.8
E00160108,37.9,47.7,11.8,2.6
E00160109,9.6,40.4,32.7,17.3
E00160110,15.2,47.2,29.6,8
E00160111,11.8,43.3,32.3,12.6
E00160112,9.7,45.1,34.5,10.6
E00160113,14.3,53.2,19.8,12.7
E00160114,14.4,50,23.7,11.9
E00160115,39.5,33.6,23.5,3.4
E00160116,16.5,50.4,19,14
E00160117,17.5,37.2,30.7,14.6
E00160118,14.5,31.6,38.5,15.4
E00160119,15.4,49.2,23.8,11.5
E00160120,10.8,33.8,36.9,18.5
E00160121,11.2,34.4,38.4,16
E00160122,12.5,44.5,26.6,16.4
E00160123,8.8,47.2,33.6,10.4
E00160124,15.1,43.4,27.7,13.8
E00160125,19.7,48.7,25.6,6
E00160127,11.9,38.9,38.5,10.6
E00160128,10.3,38.5,34.5,16.7
E00160129,7.5,46.7,38.3,7.5
E00160130,7.3,38.7,29,25
E00160131,24.6,39.3,30.3,5.7
E00160132,15,39.8,39.1,6
E00160133,6.1,44.3,38.3,11.3
E00160134,19.3,35.6,38.5,6.7
E00160135,11.7,50.8,32.8,4.7
E00160136,20,52,24,4
E00160137,41.7,35.2,14.8,8.3
E00160138,28.3,42,21.7,8
E00160139,18.7,45.3,28.8,7.2
E00160140,27.9,36.9,27,8.2
E00160141,9.5,42.9,38.1,9.5
E00160142,21.4,47,25.6,6
E00160143,4.8,52.8,35.2,7.2
E00160144,13.4,41.8,32.3,12.4
E00160145,9.9,52.1,30.6,7.4
E00160146,7,38,41,14
E00160147,13.5,49.3,27.7,9.5
E00160148,13.8,50.3,25.2,10.7
E00160149,7.5,31,43.7,17.8
E00160150,15.5,32,32,20.4
E00160152,9.6,35.7,44.3,10.4
E00160153,8.3,54.9,22.6,14.3
E00160154,19.4,47.3,21.7,11.6
E00160155,7.5,41.8,32.1,18.7
E00160156,5.4,54.6,30.8,9.2
E00160157,7.3,46,33.6,13.1
E00160158,19.8,37.4,29.8,13
E00160159,17.1,39,32.5,11.4
E00160160,30.1,46.6,17.3,6
E00160161,15.4,53.7,25.2,5.7
E00160162,9,43.6,34.6,12.8
E00160163,8.5,35.9,36.8,18.8
E00160164,4.7,26.6,41.4,27.3
E00160165,11.6,42.6,33.3,12.4
E00160166,11.8,51.2,30.6,6.5
E00160167,8.3,36.1,32.3,23.3
E00160168,13.2,46.3,31.4,9.1
E00160169,12.1,38.6,38.6,10.6
E00160170,9.8,42.4,34.1,13.6
E00160171,11.6,39.5,26.4,22.5
E00160172,36.3,44.6,15.5,3.6
E00160173,36.4,42.4,15.3,5.9
E00160174,13.6,50.8,23.7,11.9
E00160175,11.3,35.5,38.7,14.5
E00160176,17.1,41.5,27.6,13.8
E00160177,7.8,40.3,38,14
E00160178,27.2,38.6,27.2,7
E00160179,16.4,43,30.9,9.7
E00160180,15.1,53.2,22.2,9.5
E00160181,36.8,48.2,10.5,4.4
E00160182,20.7,53.3,21.5,4.4
E00160183,4.7,23.4,46.1,25.8
E00160184,3.2,29.6,47.2,20
E00160185,49.3,39.9,9.4,1.4
E00160186,4.6,41.2,37.3,17
E00160187,6.3,33.3,34.9,25.4
E00160188,9.9,31.2,39.7,19.1
E00160189,13.6,39.2,32.8,14.4
E00160191,10.3,40.2,40.2,9.4
E00160192,9.3,56.6,27.1,7
E00160193,6.2,38.6,34.5,20.7
E00160194,9.8,42,35,13.3
E00160195,13.1,33.6,28.5,24.8
E00160196,8.8,39.7,34.6,16.9
E00160197,25,36.7,25,13.3
E00160198,16.1,50,21.8,12.1
E00160199,8.3,40.5,39.7,11.6
E00160200,12.2,43.9,27.6,16.3
E00160201,14.1,41.5,29.6,14.8
E00160202,2.4,22.4,48,27.2
E00160203,3.8,26.4,52.8,17
E00160204,11.8,38.7,37,12.6
E00160205,15.2,37.1,30.3,17.4
E00160206,11.2,38.1,32.8,17.9
E00160207,22.1,37.1,27.1,13.6
