geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00159997,77.2,14.6,8.2
E00159998,77,18.1,4.9
E00159999,74.8,20.5,4.7
E00160003,78.2,13.8,8
E00160006,68.9,22.4,8.7
E00160008,70.4,23.6,6
E00160009,72.7,20.8,6.4
E00160010,85.2,11.7,3
E00160011,82.8,15,2.2
E00160012,75.7,16.1,8.3
E00160013,81.9,14.4,3.7
E00160032,86.6,11.3,2.2
E00160033,79.1,15.6,5.3
E00160034,82.6,10.9,6.4
E00160035,84.2,11.7,4.1
E00160037,85.8,9.6,4.5
E00160038,80.9,13.5,5.6
E00160040,80.3,15.2,4.5
E00160041,86.3,12.5,1.2
E00160042,90.3,7.4,2.3
E00160043,76.2,16.2,7.5
E00160044,79.6,17,3.4
E00160045,80.7,13,6.3
E00160046,78.1,15.6,6.3
E00160047,79.2,12.7,8.1
E00160048,75.5,17.3,7.2
E00160049,78.3,15.5,6.2
E00160050,88.5,11.1,0.4
E00160051,82.3,11.5,6.3
E00160052,78.7,14.8,6.6
E00160053,85.1,9.8,5.1
E00160054,86.8,10.4,2.8
E00160055,88.2,8.4,3.4
E00160056,78.3,15.9,5.7
E00160057,82.2,14.1,3.7
E00160058,84.8,11,4.2
E00160059,86.9,10.3,2.8
E00160060,79.4,14.3,6.3
E00160061,71.2,19.3,9.4
E00160062,72.4,20.3,7.3
E00160063,80.7,15.1,4.2
E00160064,86.6,11.2,2.2
E00160065,86.9,11.6,1.5
E00160066,86.4,8.6,4.9
E00160067,88.5,8.3,3.2
E00160068,84.3,13.2,2.5
E00160069,84.9,12.8,2.3
E00160070,84,9,6.9
E00160071,85.2,12.2,2.6
E00160072,83,10.5,6.4
E00160073,78.5,13.1,8.4
E00160074,90.5,8.3,1.2
E00160075,82.7,12.7,4.6
E00160076,87.6,10.3,2.1
E00160077,82.2,14.9,3
E00160078,70.9,20.6,8.5
E00160079,74.3,17.6,8.1
E00160080,87.2,8.7,4.1
E00160081,84.7,11.3,4.1
E00160083,86.8,9.7,3.5
E00160084,80.7,15.3,4.1
E00160086,78.3,13.8,7.9
E00160087,73.4,18.5,8.1
E00160088,82.2,15.2,2.7
E00160089,76.7,15.7,7.6
E00160090,78.9,15.9,5.2
E00160091,88.4,7.7,3.9
E00160092,81,14.8,4.2
E00160093,81.8,12.4,5.8
E00160094,76.4,16.7,6.9
E00160095,83.4,12.7,4
E00160096,82.3,15.3,2.4
E00160097,84.9,10.4,4.7
E00160098,82.8,11.8,5.5
E00160099,70.9,22.8,6.3
