geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00159997,87.6,0,11.5,0.9
E00159998,93.2,0.3,6.5,0
E00159999,90.6,0,9.4,0
E00160003,91,0.8,8,0.3
E00160006,95.3,0,4.7,0
E00160008,92.1,0,7.9,0
E00160009,91.3,0,8,0.8
E00160010,87.5,0.3,11.4,0.7
E00160011,91.5,0.7,7.7,0
E00160012,94.3,0,5.7,0
E00160013,93.4,0,6.6,0
E00160032,88.8,0.4,10.4,0.4
E00160033,94.6,0.4,5,0
E00160034,91.6,0,7.7,0.8
E00160035,91.8,0.7,6.4,1.1
E00160037,88.9,0.3,10.5,0.3
E00160038,93.2,0.2,6.3,0.2
E00160040,88.9,0,10.4,0.7
E00160041,92.6,0,7.4,0
E00160042,75.5,0,24,0.5
E00160043,85.7,0,14.3,0
E00160044,81.6,0,18.4,0
E00160045,95.9,0,3.4,0.7
E00160046,90.5,0,9.5,0
E00160047,91.9,0,8.1,0
E00160048,94.3,0,5.1,0.6
E00160049,94.2,0,5.8,0
E00160050,93.9,0,6.1,0
E00160051,94.8,0,4.9,0.3
E00160052,94.5,0,5.5,0
E00160053,92.2,0,6.2,1.6
E00160054,88.9,0,9.1,1.9
E00160055,88.3,0,10.7,1
E00160056,92,0.3,6.7,1
E00160057,85.3,0.8,13.4,0.4
E00160058,89.1,0,9.7,1.2
E00160059,88.7,0,10.8,0.5
E00160060,82.7,2.1,13.5,1.7
E00160061,86.2,0,11.9,1.9
E00160062,94,0,6,0
E00160063,91.1,0.5,7.8,0.5
E00160064,92,0.4,7.6,0
E00160065,91.9,0,8.1,0
E00160066,91.9,0.6,7.1,0.3
E00160067,92.9,0,6.5,0.6
E00160068,91.3,0.5,8.2,0
E00160069,90.1,0,9.9,0
E00160070,87.9,0,12.1,0
E00160071,92.2,0,5.4,2.3
E00160072,90,0,10,0
E00160073,91.4,0,7.3,1.3
E00160074,93.2,0.5,6.1,0.2
E00160075,88.2,0,10,1.8
E00160076,86.7,0.4,12.4,0.5
E00160077,94.3,0,5.5,0.2
E00160078,91,0,8.6,0.5
E00160079,92.4,1.2,5.8,0.6
E00160080,94.2,0.3,5.2,0.3
E00160081,74.8,0.7,24.3,0.2
E00160083,93.4,0,6.4,0.2
E00160084,89.2,0.5,10.3,0
E00160086,94,0,5.7,0.3
E00160087,97.1,0,2.9,0
E00160088,90.9,0.3,8.8,0
E00160089,90.1,0.3,9.6,0
E00160090,87.5,0,11.8,0.7
E00160091,94.1,0,5.9,0
E00160092,96.7,0,2,1.3
E00160093,87.8,0,12.2,0
