geography_code,sex-001,sex-002
E00159997,52.5,47.5
E00159998,49.8,50.2
E00159999,55.8,44.2
E00160003,48,52
E00160006,52.9,47.1
E00160008,53,47
E00160009,50.2,49.8
E00160010,52.5,47.5
E00160011,51.1,48.9
E00160012,55.4,44.6
E00160013,53.9,46.1
E00160032,50.4,49.6
E00160033,52,48
E00160034,54.3,45.7
E00160035,53.9,46.1
E00160037,56.7,43.3
E00160038,52.9,47.1
E00160040,52.8,47.2
E00160041,51.2,48.8
E00160042,50.2,49.8
E00160043,51.3,48.7
E00160044,50.3,49.7
E00160045,50.2,49.8
E00160046,53.2,46.8
E00160047,48.6,51.4
E00160048,50.5,49.5
E00160049,50.4,49.6
E00160050,51.6,48.4
E00160051,51,49
E00160052,55.7,44.3
E00160053,49,51
E00160054,47.9,52.1
E00160055,54.2,45.8
E00160056,57.6,42.4
E00160057,54.6,45.4
E00160058,55.7,44.3
E00160059,52.4,47.6
E00160060,56.5,43.5
E00160061,52.6,47.4
E00160062,54.3,45.7
E00160063,54.2,45.8
E00160064,50.9,49.1
E00160065,54.9,45.1
E00160066,49.1,50.9
E00160067,51.4,48.6
E00160068,48,52
E00160069,50.6,49.4
E00160070,47.9,52.1
E00160071,55.9,44.1
E00160072,50.9,49.1
E00160073,54.3,45.7
E00160074,48.4,51.6
E00160075,47.4,52.6
E00160076,50,50
E00160077,49.5,50.5
E00160078,52.7,47.3
E00160079,58.1,41.9
E00160080,48.4,51.6
E00160081,52.5,47.5
E00160083,52.5,47.5
E00160084,51.8,48.2
E00160086,51.9,48.1
E00160087,54.5,45.5
E00160088,55.2,44.8
E00160089,51.2,48.8
E00160090,52.1,47.9
E00160091,47.2,52.8
E00160092,49.7,50.3
E00160093,51.6,48.4
E00160094,54.9,45.1
E00160095,48.6,51.4
E00160096,51.7,48.3
E00160097,52.3,47.7
E00160098,52,48
E00160099,50.6,49.4
E00160100,54.2,45.8
E00160101,53,47
E00160102,52.4,47.6
E00160103,48.9,51.1
E00160104,49.6,50.4
E00160105,55.1,44.9
E00160106,45.1,54.9
E00160107,52.5,47.5
E00160108,48.5,51.5
E00160109,47.7,52.3
E00160110,53.3,46.7
E00160111,50.2,49.8
E00160112,50.3,49.7
E00160113,50.4,49.6
E00160114,51.7,48.3
E00160115,57.1,42.9
E00160116,55.1,44.9
E00160117,50,50
E00160118,53.1,46.9
E00160119,53.8,46.2
E00160120,51.5,48.5
E00160121,51.7,48.3
E00160122,51.1,48.9
E00160123,51.1,48.9
E00160124,53,47
E00160125,52.7,47.3
E00160127,52,48
E00160128,51.2,48.8
E00160129,48.3,51.7
E00160130,52,48
E00160131,48.5,51.5
E00160132,50.7,49.3
E00160133,48.8,51.2
E00160134,53,47
E00160135,51.4,48.6
E00160136,55.1,44.9
E00160137,44.9,55.1
E00160138,55.1,44.9
E00160139,52.3,47.7
E00160140,53.9,46.1
E00160141,49.8,50.2
E00160142,48.9,51.1
E00160143,52.5,47.5
E00160144,53,47
E00160145,51,49
E00160146,52.5,47.5
E00160147,53.7,46.3
E00160148,54,46
E00160149,50.4,49.6
E00160150,54.1,45.9
E00160152,52.1,47.9
E00160153,51.1,48.9
E00160154,50.3,49.7
E00160155,49.3,50.7
E00160156,51.2,48.8
E00160157,51.5,48.5
E00160158,51.9,48.1
E00160159,54.1,45.9
E00160160,52.7,47.3
E00160161,57.3,42.7
E00160162,51.8,48.2
E00160163,53.4,46.6
E00160164,52.5,47.5
E00160165,51.1,48.9
E00160166,51.5,48.5
E00160167,55.3,44.7
E00160168,55.5,44.5
E00160169,56.6,43.4
E00160170,52.9,47.1
E00160171,50.2,49.8
E00160172,55.1,44.9
E00160173,51.5,48.5
E00160174,52.2,47.8
E00160175,51.2,48.8
E00160176,55,45
E00160177,53.9,46.1
E00160178,53,47
E00160179,54.4,45.6
E00160180,56.4,43.6
E00160181,61.2,38.8
E00160182,60.3,39.7
E00160183,47.9,52.1
E00160184,50.8,49.2
E00160185,67.8,32.2
E00160186,52.5,47.5
E00160187,52.2,47.8
E00160188,51.7,48.3
E00160189,51.5,48.5
E00160191,52.7,47.3
E00160192,52.1,47.9
E00160193,51.7,48.3
E00160194,53.4,46.6
E00160195,50,50
E00160196,50,50
E00160197,50.4,49.6
E00160198,53.1,46.9
E00160199,55.5,44.5
E00160200,54.8,45.2
E00160201,50.7,49.3
E00160202,52.6,47.4
E00160203,45.7,54.3
E00160204,51.9,48.1
E00160205,51.2,48.8
E00160206,50,50
E00160207,53.8,46.2
E00160208,64.6,35.4
E00160209,52.7,47.3
E00160210,54.4,45.6
E00160211,53.8,46.2
E00160212,51.8,48.2
E00160213,57.9,42.1
E00160215,53.5,46.5
E00160218,54.2,45.8
E00160219,51.4,48.6
E00160220,51,49
E00160221,57,43
E00160222,58.9,41.1
E00160223,50.4,49.6
E00160224,52.9,47.1
E00160225,49.9,50.1
E00160226,54.9,45.1
E00160227,53.8,46.2
E00160228,54.6,45.4
E00160229,52.2,47.8
E00160230,52.7,47.3
E00160231,54.3,45.7
E00160232,54,46
E00160233,56.7,43.3
E00160234,56.8,43.2
E00160235,54.1,45.9
E00160236,51.7,48.3
E00160237,55.4,44.6
E00160238,52.4,47.6
E00160239,52.6,47.4
E00160240,51.8,48.2
E00160241,48.1,51.9
E00160242,52.9,47.1
E00160243,53.3,46.7
E00160244,53.8,46.2
E00160245,57.2,42.8
E00160246,51,49
E00160247,48.7,51.3
E00160248,50.4,49.6
E00160249,50,50
E00160250,50.1,49.9
E00160251,48.5,51.5
E00160252,49.8,50.2
E00160253,51.5,48.5
E00160254,52,48
E00160255,53.5,46.5
E00160256,49.2,50.8
E00160257,51,49
E00160258,54.6,45.4
E00160259,54.2,45.8
E00160260,48.4,51.6
E00160261,56.8,43.2
E00160262,54.5,45.5
E00160263,50.9,49.1
E00160264,48.9,51.1
E00160265,51.4,48.6
E00160266,48.4,51.6
E00160267,47.4,52.6
E00160268,51,49
E00160269,60.9,39.1
E00160270,48.4,51.6
E00160271,49.7,50.3
E00160273,53,47
E00160275,60,40
E00160276,49.3,50.7
E00160277,53,47
E00160278,47.9,52.1
E00160279,50,50
E00160280,50.7,49.3
E00160281,50.7,49.3
E00160282,55.2,44.8
E00160283,47.1,52.9
E00160284,49.8,50.2
E00160285,56.6,43.4
E00160286,48.5,51.5
E00160287,53.5,46.5
E00160288,51.2,48.8
E00160289,51.2,48.8
E00160290,53.1,46.9
E00160291,53.7,46.3
E00160292,51.2,48.8
E00160293,48.2,51.8
E00160294,46.3,53.7
E00160295,49.5,50.5
E00160296,45.7,54.3
E00160297,50,50
E00160298,47.7,52.3
E00160299,46.9,53.1
E00160300,47.7,52.3
E00160301,46.1,53.9
E00160302,47.4,52.6
E00160303,50.3,49.7
E00160304,46.7,53.3
E00160305,50.6,49.4
E00160306,46.5,53.5
E00160307,41.1,58.9
E00160308,44.1,55.9
E00160309,49,51
E00160310,52.5,47.5
E00160311,53.4,46.6
E00160312,51.3,48.7
E00160313,52.2,47.8
E00160314,53.6,46.4
E00160315,54.9,45.1
E00160316,52.8,47.2
E00160317,56.7,43.3
E00160318,47.3,52.7
E00160319,60.5,39.5
E00160320,52.2,47.8
E00160321,49.1,50.9
E00160322,48.7,51.3
E00160323,54.9,45.1
E00160324,47.4,52.6
E00160325,50.5,49.5
E00160326,52.9,47.1
E00160327,53,47
E00160328,50.3,49.7
E00160329,50.8,49.2
E00160330,49.5,50.5
E00160331,55.9,44.1
E00160332,53.3,46.7
E00160333,50.5,49.5
E00160334,54.4,45.6
E00160335,50.5,49.5
E00160336,52.9,47.1
E00160337,54.6,45.4
E00160338,55.6,44.4
E00160339,51.4,48.6
E00160340,48.3,51.7
E00160341,52.5,47.5
E00160342,47.4,52.6
E00160343,51.6,48.4
E00160344,50.3,49.7
E00160345,51.7,48.3
E00160346,50.7,49.3
E00160347,48.3,51.7
