geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00159997,63.8,12.9,3.4,19.8
E00159998,74.6,19.2,0.8,5.4
E00159999,56.3,23,0.7,20
E00160003,37.1,20.8,3.1,39
E00160006,76.9,15.7,0,7.5
E00160008,77.1,13.6,0.7,8.6
E00160009,84.1,11.6,0,4.3
E00160010,41.7,47.5,0,10.8
E00160011,66.1,28.3,0,5.5
E00160012,68,16.8,2.4,12.8
E00160013,67.5,20.5,0.9,11.1
E00160032,48,33.9,7.2,10.9
E00160033,50,32.3,0,17.7
E00160034,64.2,25.8,1.7,8.3
E00160035,69.7,28.6,0,1.7
E00160037,52.5,32.3,0.6,14.6
E00160038,64.4,30.9,2.1,2.6
E00160040,60.7,28.1,0.7,10.4
E00160041,61.9,29.7,0,8.5
E00160042,25.9,62.8,1.3,10
E00160043,45.9,39.3,0,14.8
E00160044,34.8,24.2,1.5,39.4
E00160045,46.5,34.2,7,12.3
E00160046,39.7,28.4,24.1,7.8
E00160047,50.4,31,0,18.6
E00160048,33.3,29.1,28.2,9.4
E00160049,48.7,32.2,0.9,18.3
E00160050,46.6,39.7,3.4,10.3
E00160051,21,42.9,28.6,7.6
E00160052,55.2,22.9,13.5,8.3
E00160053,38.6,38.6,7.9,15
E00160054,42,35.2,2.3,20.5
E00160055,58,25.9,1.8,14.3
E00160056,36.6,17.2,31.7,14.5
E00160057,47.4,21.9,6.6,24.1
E00160058,52.5,34.2,5,8.3
E00160059,47,17,1,35
E00160060,46.1,16.3,2.8,34.8
E00160061,31.5,14.5,25,29
E00160062,23.8,23,45.1,8.2
E00160063,51.9,18.5,0.9,28.7
E00160064,60,30,0.9,9.1
E00160065,45.8,35.8,5.8,12.5
E00160066,53.1,27.3,10.2,9.4
E00160067,35.7,44.4,6.3,13.5
E00160068,46.7,24.4,2.2,26.7
E00160069,51.1,15.6,1.1,32.2
E00160070,46,28.6,4.8,20.6
E00160071,51.9,25.6,0,22.5
E00160072,39.2,41.9,1.4,17.6
E00160073,40.9,36.9,10.7,11.4
E00160074,40,45.3,0.7,14
E00160075,30,25.7,1.4,42.9
E00160076,33.3,45.2,11.8,9.6
E00160077,44,39.6,6.3,10.1
E00160078,73,11.5,0,15.6
E00160079,47.6,34.9,0,17.5
