geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00159997,94,3.2,0.9,1.8
E00159998,85.5,8.6,1.6,4.3
E00159999,88.3,9.1,0,2.6
E00160003,92.6,5.4,0.8,1.1
E00160006,87.5,4.7,1.6,6.3
E00160008,89.6,3.5,3.1,3.8
E00160009,90.1,4.6,1.1,4.2
E00160010,92.6,3.5,1.4,2.5
E00160011,93.9,3.8,1.9,0.4
E00160012,92.4,4,1.8,1.8
E00160013,91.6,3.4,2.1,2.9
E00160032,90.3,5.8,0.6,3.3
E00160033,85.2,7.6,3.4,3.8
E00160034,87.1,9.8,1.2,2
E00160035,91.2,5,0.8,3.1
E00160037,90.7,5.5,1.7,2
E00160038,90.2,6.4,1.9,1.4
E00160040,90,5.4,0.7,3.9
E00160041,91.7,6,1.6,0.8
E00160042,94.3,2.5,0.5,2.7
E00160043,88.8,6,2,3.2
E00160044,92.3,5.6,1.4,0.7
E00160045,95,1.6,1.6,1.9
E00160046,90.1,5.1,2.6,2.2
E00160047,91.3,4.4,2.4,2
E00160048,89.1,3.9,3.6,3.3
E00160049,88.5,4.1,2.9,4.5
E00160050,95.5,3.3,0.7,0.4
E00160051,88.4,6.1,2.2,3.2
E00160052,88.3,6.7,0.6,4.5
E00160053,89.5,5.4,3.4,1.7
E00160054,88.2,8.4,1.5,2
E00160055,93.5,3,2,1.5
E00160056,90.8,4.6,2.3,2.3
E00160057,92,5.9,0,2.1
E00160058,95.1,3.3,0.8,0.8
E00160059,92.5,2.8,0.9,3.8
E00160060,94.8,3,0.9,1.3
E00160061,89.9,7.2,0.5,2.4
E00160062,88.2,3.5,4.8,3.5
E00160063,90,8.9,0,1.1
E00160064,95.9,2.2,0.4,1.5
E00160065,92.7,5,0.4,1.9
E00160066,89.7,7.1,0.6,2.6
E00160067,91.2,6.1,0.7,2
E00160068,89.5,7.4,0.5,2.6
E00160069,91.8,4.7,1.2,2.4
E00160070,92,4.4,1.5,2.2
E00160071,90.4,5.6,1.6,2.4
E00160072,84.8,7.3,1.2,6.7
E00160073,90.8,5.4,1.6,2.2
E00160074,94.6,3.1,1.3,1
E00160075,93.1,4.4,1.9,0.6
E00160076,93.4,4.9,0.9,0.8
E00160077,91.4,4.4,2.1,2.1
E00160078,87.3,4.5,3.6,4.5
E00160079,91.9,5.8,1.2,1.2
E00160080,92.5,5.1,0.6,1.8
E00160081,91.1,5.2,1.6,2.1
E00160083,89.8,6.3,1.4,2.6
