geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00159997,81.7,18.3
E00159998,96.1,3.9
E00159999,88.1,11.9
E00160003,72.9,27.1
E00160006,95.7,4.3
E00160008,91.8,8.2
E00160009,96.2,3.8
E00160010,92,8
E00160011,90.8,9.2
E00160012,94.8,5.2
E00160013,92.2,7.8
E00160032,91.1,8.9
E00160033,92.5,7.5
E00160034,93.6,6.4
E00160035,93.3,6.7
E00160037,97.2,2.8
E00160038,94.2,5.8
E00160040,95.5,4.5
E00160041,89.5,10.5
E00160042,91.8,8.2
E00160043,94,6
E00160044,93.2,6.8
E00160045,91.1,8.9
E00160046,96.1,3.9
E00160047,97.7,2.3
E00160048,95.9,4.1
E00160049,93.1,6.9
E00160050,96.1,3.9
E00160051,92.7,7.3
E00160052,96.7,3.3
E00160053,95.9,4.1
E00160054,95.7,4.3
E00160055,90.7,9.3
E00160056,94.9,5.1
E00160057,87.2,12.8
E00160058,88.2,11.8
E00160059,86,14
E00160060,91.5,8.5
E00160061,91.1,8.9
E00160062,94.5,5.5
E00160063,87.5,12.5
E00160064,91.6,8.4
E00160065,90.2,9.8
E00160066,95.7,4.3
E00160067,93,7
E00160068,93,7
E00160069,87.7,12.3
E00160070,92.3,7.7
E00160071,86.3,13.7
E00160072,92.4,7.6
E00160073,89.8,10.2
E00160074,95.1,4.9
E00160075,85,15
E00160076,96,4
E00160077,92.9,7.1
E00160078,93.7,6.3
E00160079,94.2,5.8
E00160080,93,7
E00160081,94.2,5.8
E00160083,94.9,5.1
E00160084,92.8,7.2
E00160086,89.2,10.8
E00160087,92,8
E00160088,93.6,6.4
E00160089,92.4,7.6
E00160090,93.8,6.3
E00160091,91.4,8.6
E00160092,92.6,7.4
E00160093,91.7,8.3
E00160094,91.3,8.7
E00160095,95.5,4.5
E00160096,93.2,6.8
E00160097,91.9,8.1
E00160098,88.4,11.6
E00160099,86.1,13.9
E00160100,96.2,3.8
E00160101,90.7,9.3
E00160102,95.1,4.9
E00160103,92.2,7.8
E00160104,85.6,14.4
E00160105,96.2,3.8
E00160106,83.7,16.3
E00160107,85.5,14.5
E00160108,85.7,14.3
E00160109,96,4
E00160110,93.6,6.4
E00160111,95.4,4.6
E00160112,91,9
E00160113,89.8,10.2
E00160114,92.1,7.9
E00160115,83,17
E00160116,97,3
E00160117,80.8,19.2
E00160118,89.5,10.5
E00160119,92.4,7.6
E00160120,89.9,10.1
E00160121,91.2,8.8
E00160122,79.1,20.9
E00160123,81.9,18.1
E00160124,93.6,6.4
E00160125,88.2,11.8
E00160127,85.6,14.4
E00160128,88.9,11.1
E00160129,91,9
E00160130,93.6,6.4
E00160131,84.7,15.3
E00160132,86.6,13.4
E00160133,81.6,18.4
E00160134,82.3,17.7
E00160135,85.8,14.2
E00160136,85.5,14.5
E00160137,84.2,15.8
E00160138,92,8
E00160139,91.2,8.8
E00160140,95.2,4.8
E00160141,80.2,19.8
E00160142,82.8,17.2
E00160143,89.4,10.6
E00160144,96,4
E00160145,86.8,13.2
E00160146,96.2,3.8
E00160147,91.2,8.8
E00160148,88.3,11.7
E00160149,95.6,4.4
E00160150,96.3,3.7
E00160152,91.9,8.1
E00160153,94.6,5.4
E00160154,89.3,10.7
E00160155,93.6,6.4
E00160156,94.4,5.6
E00160157,95.1,4.9
E00160158,92.6,7.4
E00160159,94.7,5.3
E00160160,90.5,9.5
E00160161,95.3,4.7
E00160162,93.6,6.4
E00160163,96,4
E00160164,92.2,7.8
E00160165,94,6
E00160166,90.8,9.2
E00160167,90.3,9.7
E00160168,93.9,6.1
E00160169,96.5,3.5
E00160170,93.5,6.5
E00160171,93.9,6.1
E00160172,94.3,5.7
E00160173,91,9
E00160174,95.9,4.1
E00160175,92.1,7.9
E00160176,97.4,2.6
E00160177,94.3,5.7
E00160178,96.1,3.9
E00160179,96.7,3.3
E00160180,94.9,5.1
E00160181,97,3
E00160182,91.3,8.7
E00160183,93.8,6.2
E00160184,87.9,12.1
E00160185,90.9,9.1
E00160186,90.4,9.6
E00160187,92.3,7.7
E00160188,93.8,6.2
E00160189,96.3,3.7
E00160191,92.1,7.9
E00160192,96.2,3.8
E00160193,97,3
E00160194,92.3,7.7
E00160195,95.1,4.9
E00160196,95.8,4.2
E00160197,94,6
E00160198,94.2,5.8
E00160199,97.9,2.1
E00160200,96.6,3.4
E00160201,95.9,4.1
E00160202,95,5
E00160203,89,11
E00160204,94.1,5.9
E00160205,91.5,8.5
E00160206,91.4,8.6
E00160207,95.1,4.9
E00160208,92.2,7.8
E00160209,96.7,3.3
E00160210,96.1,3.9
E00160211,88.9,11.1
E00160212,93.6,6.4
E00160213,94.3,5.7
E00160215,90.2,9.8
E00160218,98,2
E00160219,95.5,4.5
E00160220,92.3,7.7
E00160221,98.1,1.9
E00160222,92.7,7.3
E00160223,91.6,8.4
E00160224,91.9,8.1
E00160225,92.2,7.8
E00160226,93.8,6.2
E00160227,93,7
E00160228,88,12
E00160229,95.2,4.8
E00160230,92.1,7.9
E00160231,95.9,4.1
E00160232,88.5,11.5
E00160233,93.6,6.4
E00160234,93.6,6.4
E00160235,91.8,8.2
E00160236,94.4,5.6
E00160237,98.6,1.4
E00160238,93.8,6.2
E00160239,93.3,6.7
E00160240,92.6,7.4
E00160241,93.2,6.8
E00160242,91.7,8.3
E00160243,93.9,6.1
E00160244,94.2,5.8
E00160245,93.8,6.2
E00160246,93,7
E00160247,93.5,6.5
E00160248,96.2,3.8
E00160249,88.9,11.1
E00160250,81,19
E00160251,83.6,16.4
E00160252,87.7,12.3
E00160253,94.4,5.6
E00160254,80.5,19.5
E00160255,87.9,12.1
E00160256,83.3,16.7
E00160257,86.7,13.3
E00160258,83,17
E00160259,84,16
E00160260,90.1,9.9
E00160261,87,13
E00160262,86,14
E00160263,86.3,13.7
E00160264,84.9,15.1
E00160265,78.1,21.9
E00160266,79.4,20.6
E00160267,81.6,18.4
E00160268,50.3,49.7
E00160269,76.4,23.6
E00160270,56.6,43.4
E00160271,77.9,22.1
E00160273,79.3,20.7
E00160275,70,30
E00160276,73.5,26.5
E00160277,79.5,20.5
E00160278,71.1,28.9
E00160279,88.5,11.5
E00160280,95.5,4.5
E00160281,75.2,24.8
E00160282,88,12
E00160283,82.5,17.5
E00160284,92.3,7.7
E00160285,94.3,5.7
E00160286,84.7,15.3
E00160287,91.2,8.8
E00160288,66.4,33.6
E00160289,58.5,41.5
E00160290,75.8,24.2
