geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00159997,32.5,0,67.5
E00159998,37.4,2.1,60.5
E00159999,40,1.2,58.8
E00160003,52.8,1.9,45.3
E00160006,35.2,0.4,64.4
E00160008,32.3,0,67.7
E00160009,29.4,0.4,70.2
E00160010,59.3,2.1,38.6
E00160011,38.9,3.3,57.8
E00160012,37.6,4.4,58
E00160013,39.1,1.4,59.5
E00160032,58.3,2.6,39.1
E00160033,53,0.9,46.1
E00160034,47.7,1.3,51
E00160035,37.2,0.8,61.9
E00160037,53.1,3,43.9
E00160038,45.3,1.1,53.6
E00160040,43.2,3.5,53.3
E00160041,37.7,2.6,59.6
E00160042,75.1,1.7,23.2
E00160043,60.3,0,39.7
E00160044,58.9,4.7,36.4
E00160045,55.4,3.9,40.7
E00160046,58.8,3.9,37.3
E00160047,58.8,1.9,39.4
E00160048,53.7,4.2,42.1
E00160049,52.4,2.4,45.2
E00160050,60.9,0.9,38.2
E00160051,64.1,2.1,33.8
E00160052,44.2,0.6,55.2
E00160053,64.5,2.7,32.8
E00160054,62,3.4,34.6
E00160055,51.3,2.6,46.1
E00160056,53,3,43.9
E00160057,47.6,0.4,52
E00160058,55.1,1,44
E00160059,47.7,3.6,48.7
E00160060,44.7,0.5,54.9
E00160061,43.7,0.5,55.8
E00160062,52.2,0.5,47.3
E00160063,50.3,0.6,49.2
E00160064,54.8,2.5,42.7
E00160065,60.2,4.6,35.2
E00160066,60,2.6,37.4
E00160067,67.6,1.6,30.8
E00160068,50,1.7,48.3
E00160069,49.7,0,50.3
E00160070,55.3,1.6,43.1
E00160071,50.4,0.9,48.7
E00160072,56.1,1.4,42.6
E00160073,52.2,1.2,46.6
E00160074,64.8,3.3,31.9
E00160075,57.4,6.8,35.8
E00160076,66.6,3.3,30.1
E00160077,58.7,2.6,38.7
E00160078,41.1,1.4,57.4
E00160079,49.4,1.6,49.1
E00160080,54.7,3,42.3
E00160081,64.9,2.1,33
E00160083,63.2,0.6,36.3
E00160084,53.3,1.9,44.7
E00160086,57.6,2.3,40.1
E00160087,55.4,1.6,42.9
E00160088,55.4,1.9,42.8
E00160089,48.1,1.9,50
E00160090,51.2,0,48.8
E00160091,64.9,0,35.1
E00160092,58.1,2,39.9
E00160093,66.7,5.3,28
E00160094,49.8,1.2,49
E00160095,49.9,1.7,48.5
E00160096,59.5,0.4,40.1
E00160097,57,1.1,41.8
E00160098,58.7,4.2,37.1
E00160099,48.2,4.5,47.3
E00160100,34.1,2,63.9
E00160101,52.5,1.3,46.2
E00160102,31.7,1.2,67.1
E00160103,50.9,5.2,44
E00160104,45.8,2.5,51.7
E00160105,41.4,1.1,57.5
E00160106,67.2,5.7,27.1
E00160107,37.3,3.8,58.9
E00160108,53.6,7.1,39.3
E00160109,56.8,1.8,41.4
E00160110,44.1,0.9,55.1
E00160111,54,2.9,43
E00160112,61.6,1.2,37.1
E00160113,49,1.2,49.8
E00160114,42.6,2.2,55.2
E00160115,61.2,6.8,32
E00160116,42.6,2.1,55.3
E00160117,61.9,2.2,36
E00160118,68.1,3.5,28.5
E00160119,44.7,2.6,52.6
E00160120,61.7,4.6,33.7
E00160121,62.1,2.6,35.3
E00160122,69.1,4,27
E00160123,64.4,2.8,32.8
E00160124,51.8,2,46.2
E00160125,48.7,1.7,49.6
E00160127,70.1,2.5,27.4
E00160128,65.6,2.2,32.2
E00160129,68,1.5,30.5
E00160130,58.2,1.9,39.9
E00160131,60.3,4.1,35.5
E00160132,71.1,2.1,26.8
E00160133,82.4,0,17.6
E00160134,62.3,3.4,34.3
E00160135,64.7,0,35.3
E00160136,57.1,2.8,40.1
E00160137,43.7,4.4,51.9
E00160138,54,3.8,42.1
E00160139,54.8,2.3,42.9
E00160140,42.7,0,57.3
E00160141,68.4,1.6,29.9
E00160142,56.9,3.1,40
E00160143,69.2,4.5,26.3
E00160144,65.8,2.7,31.6
E00160145,72.5,2.8,24.8
E00160146,59.8,0,40.2
E00160147,62.6,4.1,33.3
E00160148,54.8,2.1,43.1
E00160149,66.1,1.8,32.1
E00160150,60.3,5.1,34.6
E00160152,66.1,1.8,32.1
E00160153,42,3.6,54.4
E00160154,56.7,3.1,40.2
E00160155,56.3,4,39.7
E00160156,45.2,2.1,52.7
E00160157,69.1,2.7,28.2
E00160158,65.5,4.2,30.3
E00160159,53.5,3.7,42.9
E00160160,47,4.5,48.5
E00160161,21.5,0.5,78
E00160162,21.3,1.7,77.1
E00160163,37.9,2.1,60
E00160164,36,0.4,63.6
E00160165,39.8,3.6,56.6
E00160166,34.8,1.7,63.5
E00160167,42.9,2,55.1
E00160168,48.1,2.3,49.5
E00160169,54.3,1.2,44.5
E00160170,51.7,1.9,46.4
E00160171,56.3,3.4,40.3
E00160172,39.8,2.9,57.3
E00160173,34.2,3.2,62.6
E00160174,61.6,4.7,33.7
E00160175,56.6,3.5,39.8
E00160176,45.5,0,54.5
E00160177,37.6,3.1,59.2
E00160178,42.5,2,55.5
E00160179,31.8,1.6,66.6
E00160180,45.5,0,54.5
E00160181,25.7,2.7,71.6
E00160182,30.5,1.1,68.4
E00160183,51.1,1.4,47.5
E00160184,45.8,1.8,52.4
E00160185,21.9,1.4,76.7
E00160186,29.2,1,69.8
E00160187,51.9,3.4,44.7
E00160188,42,1.7,56.3
E00160189,55.6,1.6,42.8
E00160191,66.2,1.8,32
E00160192,60.3,1.3,38.4
E00160193,68.4,1,30.6
E00160194,52.9,1.4,45.7
E00160195,55.3,2.7,42
E00160196,53.8,2.6,43.6
E00160197,45.2,1.8,53
E00160198,40.1,0.4,59.5
E00160199,40.6,1.6,57.8
E00160200,44.1,1.8,54.1
E00160201,36.2,0,63.8
E00160202,50.2,0,49.8
E00160203,55.8,0,44.2
E00160204,57.5,2.6,39.9
E00160205,51.4,0.4,48.2
E00160206,54.6,1.8,43.5
E00160207,45.1,2,52.9
E00160208,35.6,4,60.5
E00160209,33.6,2.3,64.1
E00160210,41.2,0.4,58.4
E00160211,50.8,2.8,46.4
E00160212,48.9,0,51.1
E00160213,55,4.1,41
E00160215,54,1.3,44.8
E00160218,50.7,1.9,47.4
E00160219,48.6,4.1,47.3
E00160220,57.1,3.6,39.3
E00160221,40.6,0.8,58.6
E00160222,39.3,2.5,58.2
E00160223,32.6,1.7,65.7
E00160224,37.9,2.5,59.6
E00160225,53.8,1.1,45.1
E00160226,39.6,2.4,58
E00160227,36.7,3.2,60.1
E00160228,36.7,2.4,60.8
E00160229,50,4.7,45.3
E00160230,40.7,1.2,58.1
E00160231,48.2,3.6,48.2
E00160232,31.6,0,68.4
E00160233,32,4.1,64
E00160234,41.2,1.2,57.6
E00160235,37.7,2.5,59.8
E00160236,33.8,1.1,65.1
E00160237,21,0.4,78.7
E00160238,40.1,3.1,56.8
E00160239,48.4,0,51.6
E00160240,56.1,4.9,39
E00160241,50,3.1,46.9
E00160242,48.3,3.8,47.9
E00160243,45.9,2.8,51.3
E00160244,47.8,1.9,50.2
E00160245,55.9,2.7,41.4
E00160246,42.2,0.6,57.2
E00160247,44.3,2.2,53.5
E00160248,54.8,0,45.2
E00160249,52.4,4.3,43.2
E00160250,60.2,3,36.8
E00160251,58.9,3.2,37.9
E00160252,48.3,3,48.8
E00160253,43.8,0.5,55.8
E00160254,55.6,3.4,41.1
E00160255,47.2,5.9,46.9
E00160256,52.4,3.9,43.7
E00160257,55.1,6.1,38.8
E00160258,52.8,11,36.1
E00160259,58.1,2.4,39.5
E00160260,58.3,2.3,39.4
E00160261,51.6,2.3,46.2
E00160262,60.8,5.6,33.6
E00160263,59.9,4.4,35.7
E00160264,71.3,4.5,24.3
E00160265,64.6,6.3,29.1
E00160266,62.7,4.3,33
E00160267,53.4,2.2,44.4
E00160268,69.7,2.8,27.6
E00160269,41,1.6,57.5
E00160270,70.3,1.5,28.1
E00160271,38.1,3.6,58.3
E00160273,48.1,0,51.9
E00160275,35.4,1.1,63.5
E00160276,32.8,5.1,62.1
E00160277,35.2,5.7,59
E00160278,46.2,0.9,52.9
E00160279,58.7,4.5,36.8
E00160280,42.7,3.2,54
E00160281,66.6,3.2,30.2
E00160282,52.2,1.3,46.4
E00160283,61.2,1.7,37.1
E00160284,57.8,1.9,40.3
E00160285,49.8,8.1,42.2
E00160286,58.2,2,39.8
E00160287,50.8,1.6,47.7
E00160288,63.3,5.5,31.3
E00160289,72.2,4.7,23.1
E00160290,36.9,1.5,61.6
E00160291,50.9,2.6,46.5
E00160292,62.8,2.7,34.6
E00160293,65.7,6.7,27.6
E00160294,58.4,3.1,38.5
E00160295,42.3,3.1,54.6
E00160296,55.3,3.7,41.1
E00160297,47.6,2.4,50
E00160298,55.4,1.5,43.1
E00160299,57.2,8.3,34.4
E00160300,56.7,2.8,40.5
E00160301,62.9,3.4,33.7
E00160302,53.8,3.6,42.7
E00160303,30.9,2.6,66.4
E00160304,58.9,2.3,38.8
E00160305,55.4,2.5,42.1
E00160306,59.4,3,37.6
E00160307,63.8,4,32.2
E00160308,60.6,5.9,33.5
E00160309,45.1,3,51.9
E00160310,35.2,0.6,64.2
E00160311,44,2.9,53.1
E00160312,44.4,2.8,52.8
E00160313,69.8,3.7,26.5
E00160314,45.1,1.3,53.6
E00160315,48.2,2.8,49
E00160316,32,2.3,65.8
E00160317,51.8,4.1,44.1
E00160318,48.5,3,48.5
E00160319,12.3,0.3,87.3
E00160320,46.1,2,51.8
E00160321,39.1,1.7,59.2
E00160322,42.2,0.4,57.4
E00160323,40.5,2.4,57.1
E00160324,36,0,64
