geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00159997,13.8,86.2,0
E00159998,95.4,4.6,0
E00159999,74.1,25.9,0
E00160003,43.4,56.6,0
E00160006,99.3,0.7,0
E00160008,97.2,2.8,0
E00160009,100,0,0
E00160010,91.6,8.4,0
E00160011,95.3,4.7,0
E00160012,79,21,0
E00160013,70.9,29.1,0
E00160032,97.3,2.7,0
E00160033,96.9,3.1,0
E00160034,99.2,0.8,0
E00160035,100,0,0
E00160037,96.2,3.8,0
E00160038,100,0,0
E00160040,95.4,4.6,0
E00160041,98.3,1.7,0
E00160042,95.8,4.2,0
E00160043,98.4,1.6,0
E00160044,97,1.5,1.5
E00160045,94.7,0.9,4.4
E00160046,100,0,0
E00160047,99.1,0.9,0
E00160048,97.5,1.7,0.8
E00160049,98.3,1.7,0
E00160050,100,0,0
E00160051,100,0,0
E00160052,74,26,0
E00160053,94.3,5.7,0
E00160054,87.6,5.6,6.7
E00160055,98.2,1.8,0
E00160056,70.3,29.7,0
E00160057,79.9,20.1,0
E00160058,78.5,21.5,0
E00160059,81.2,17.8,1
E00160060,25.4,74.6,0
E00160061,68.3,31.7,0
E00160062,68.9,31.1,0
E00160063,74.8,25.2,0
E00160064,99.1,0.9,0
E00160065,96.6,3.4,0
E00160066,99.2,0.8,0
E00160067,91.3,8.7,0
E00160068,70,30,0
E00160069,95.6,4.4,0
E00160070,95.5,3,1.5
E00160071,78.5,17.7,3.8
E00160072,95.8,4.2,0
E00160073,87,13,0
E00160074,98.7,1.3,0
E00160075,84.5,2.8,12.7
E00160076,95.2,4.8,0
E00160077,95.7,0.6,3.7
E00160078,37.7,1.6,60.7
E00160079,91.3,0.8,7.9
E00160080,76.5,16.8,6.7
E00160081,83.3,16.2,0.5
E00160083,93.9,6.1,0
E00160084,97.1,2.9,0
E00160086,61.1,38.9,0
E00160087,78.4,21.6,0
E00160088,91.7,7.6,0.7
E00160089,52.9,47.1,0
E00160090,100,0,0
E00160091,99.2,0.8,0
E00160092,99.2,0.8,0
E00160093,66.4,33.6,0
E00160094,82.4,13.1,4.5
E00160095,99.4,0.6,0
E00160096,97.6,2.4,0
E00160097,95.4,4.6,0
E00160098,95.3,4.7,0
E00160099,30.2,69.8,0
E00160100,99.2,0.8,0
E00160101,98.3,1.7,0
E00160102,78.8,21.2,0
E00160103,62.9,37.1,0
E00160104,32.8,67.2,0
E00160105,98.4,1.6,0
E00160106,23,76.3,0.7
E00160107,48,52,0
E00160108,4.5,94.8,0.6
E00160109,84.8,15.2,0
E00160110,100,0,0
E00160111,100,0,0
E00160112,100,0,0
E00160113,99.2,0.8,0
E00160114,99.2,0.8,0
E00160115,56.3,43.7,0
E00160116,98.3,1.7,0
E00160117,67.4,32.6,0
E00160118,95.7,4.3,0
E00160119,82.4,16.8,0.8
E00160120,100,0,0
E00160121,96.8,3.2,0
E00160122,96.9,3.1,0
E00160123,99.2,0.8,0
E00160124,68.3,3.1,28.6
E00160125,67.9,4.7,27.4
E00160127,71.4,24.2,4.4
E00160128,90.2,9.8,0
E00160129,79.8,20.2,0
E00160130,97.6,2.4,0
E00160131,75.4,24.6,0
E00160132,99.2,0.8,0
E00160133,91.3,8.7,0
E00160134,98.5,1.5,0
E00160135,80.5,19.5,0
E00160136,76.6,23.4,0
E00160137,47.7,52.3,0
E00160138,74.6,25.4,0
E00160139,87,13,0
E00160140,99.2,0.8,0
E00160141,78.7,21.3,0
E00160142,76.1,23.9,0
E00160143,98.4,1.6,0
E00160144,91.5,8.5,0
E00160145,99.2,0.8,0
E00160146,100,0,0
E00160147,87.8,12.2,0
E00160148,92,8,0
E00160149,99.4,0.6,0
E00160150,100,0,0
E00160152,95.7,4.3,0
E00160153,98.5,0.7,0.7
E00160154,93.1,6.9,0
E00160155,100,0,0
E00160156,100,0,0
E00160157,99.3,0.7,0
E00160158,92.3,7.7,0
E00160159,99.2,0.8,0
E00160160,64.9,35.1,0
E00160161,99.2,0.8,0
E00160162,91,8.3,0.8
E00160163,100,0,0
E00160164,99.2,0.8,0
E00160165,98.5,1.5,0
E00160166,74.6,25.4,0
E00160167,83,17,0
E00160168,61.3,38.7,0
E00160169,100,0,0
E00160170,93,7,0
E00160171,90.5,8.7,0.8
E00160172,48.5,51.5,0
E00160173,55,45,0
E00160174,90.8,9.2,0
E00160175,96.7,3.3,0
E00160176,100,0,0
E00160177,97.7,1.5,0.8
E00160178,85.8,14.2,0
E00160179,69.9,30.1,0
E00160180,73,27,0
E00160181,56.1,43.9,0
E00160182,67.9,32.1,0
E00160183,99.2,0,0.8
E00160184,100,0,0
E00160185,38.1,61.9,0
E00160186,92.9,7.1,0
E00160187,96.8,3.2,0
E00160188,97.9,2.1,0
E00160189,100,0,0
E00160191,100,0,0
E00160192,100,0,0
E00160193,96.6,2.7,0.7
E00160194,100,0,0
E00160195,99.3,0.7,0
E00160196,84.2,15.8,0
E00160197,84.6,15.4,0
E00160198,88.7,11.3,0
E00160199,100,0,0
E00160200,99.2,0.8,0
E00160201,94.8,4.5,0.7
E00160202,97.6,1.6,0.8
E00160203,98.1,1.9,0
E00160204,99.2,0.8,0
E00160205,69.7,30.3,0
E00160206,93.2,6.8,0
E00160207,80.7,19.3,0
E00160208,50,49.1,0.9
E00160209,90.8,9.2,0
E00160210,88.5,11.5,0
E00160211,57.4,42.6,0
E00160212,63.4,33.6,3.1
E00160213,60.8,39.2,0
E00160215,98.7,1.3,0
E00160218,97.4,2.6,0
E00160219,95,5,0
E00160220,95.4,4.6,0
E00160221,100,0,0
E00160222,48.8,51.2,0
E00160223,99.2,0.8,0
E00160224,96.5,3.5,0
E00160225,91.6,8.4,0
E00160226,99.3,0.7,0
E00160227,87.6,3.6,8.9
E00160228,85.6,14.4,0
E00160229,81.2,18.8,0
E00160230,89.9,10.1,0
E00160231,93.8,6.2,0
E00160232,85.7,14.3,0
E00160233,92.1,7.9,0
E00160234,93.4,6.6,0
E00160235,71.9,28.1,0
E00160236,97.7,2.3,0
E00160237,99.3,0.7,0
E00160238,95,4.3,0.7
E00160239,98.5,0.8,0.8
E00160240,87.9,12.1,0
E00160241,75.2,24.8,0
E00160242,94.4,5.6,0
E00160243,96.9,1.9,1.3
E00160244,87.4,12.6,0
E00160245,93.2,6.8,0
E00160246,100,0,0
E00160247,95.8,4.2,0
E00160248,96.1,2.9,1
E00160249,90.2,9.8,0
E00160250,100,0,0
E00160251,93.5,6.5,0
E00160252,54.2,45.8,0
E00160253,99.2,0.8,0
E00160254,66.9,33.1,0
E00160255,29,71,0
E00160256,57.5,42.5,0
E00160257,69.8,30.2,0
E00160258,55.4,44.6,0
E00160259,82.1,17.9,0
E00160260,62.2,37.8,0
E00160261,57.6,42.4,0
