geography_code,sex-001,sex-002
E00085920,49.7,50.3
E00085921,51,49
E00085923,49.5,50.5
E00085924,49.9,50.1
E00085932,51,49
E00085933,52.3,47.7
E00085934,53.1,46.9
E00085935,46.3,53.7
E00085936,51.7,48.3
E00085937,49.7,50.3
E00085938,50.2,49.8
E00085939,54.6,45.4
E00085940,51,49
E00085941,51.5,48.5
E00085942,49.2,50.8
E00085943,54.3,45.7
E00085944,49.3,50.7
E00085945,53.7,46.3
E00085947,50.8,49.2
E00085949,50.6,49.4
E00085950,53.4,46.6
E00085951,51,49
E00085952,51.7,48.3
E00085953,54.1,45.9
E00085954,48.2,51.8
E00085956,51.2,48.8
E00085957,49.1,50.9
E00085961,49.5,50.5
E00085962,51.2,48.8
E00085963,52.7,47.3
E00085964,47.4,52.6
E00085965,48,52
E00085966,50,50
E00085967,56.8,43.2
E00085968,49.9,50.1
E00085969,50.4,49.6
E00085970,48.3,51.7
E00085971,44.2,55.8
E00085972,49.4,50.6
E00085974,45.3,54.7
E00085975,44.6,55.4
E00085976,45.6,54.4
E00085977,48.3,51.7
E00085978,53.9,46.1
E00085979,44.5,55.5
E00085980,40.7,59.3
E00085981,51.5,48.5
E00085982,51.4,48.6
E00085983,50.8,49.2
E00085984,50.5,49.5
E00085985,49.2,50.8
E00085986,49.5,50.5
E00085987,50.3,49.7
E00085988,48.6,51.4
E00085989,45.5,54.5
E00085990,53,47
E00085991,47.6,52.4
E00085992,53,47
E00085993,51.3,48.7
E00085994,47.7,52.3
E00085995,43.6,56.4
E00085996,48.4,51.6
E00085997,49.6,50.4
E00085998,50.9,49.1
E00085999,50.3,49.7
E00086000,51,49
E00086001,42.6,57.4
E00086002,44.5,55.5
E00086003,53.1,46.9
E00086004,45.6,54.4
E00086005,46.4,53.6
E00086006,49.6,50.4
E00086007,46.3,53.7
E00086008,43.3,56.7
E00086009,57.8,42.2
E00086010,48.7,51.3
E00086011,51.2,48.8
E00086012,56.8,43.2
E00086013,56.4,43.6
E00086014,47.9,52.1
E00086015,53.4,46.6
E00086016,55.3,44.7
E00086017,47.6,52.4
E00086018,61.3,38.7
E00086020,53.3,46.7
E00086021,47.3,52.7
E00086022,54.6,45.4
E00086023,49,51
E00086024,56,44
E00086025,50.8,49.2
E00086026,52,48
E00086027,54.2,45.8
E00086028,54.6,45.4
E00086029,54.8,45.2
E00086030,51.7,48.3
E00086031,53.4,46.6
E00086032,53.4,46.6
E00086033,50.6,49.4
E00086034,56.1,43.9
E00086035,53.9,46.1
E00086036,44.1,55.9
E00086037,46.1,53.9
E00086038,59.4,40.6
E00086039,47.9,52.1
E00086041,53,47
E00086042,51.9,48.1
E00086043,52.7,47.3
E00086044,48.5,51.5
E00086045,50.7,49.3
E00086046,56.2,43.8
E00086047,46.1,53.9
E00086048,47.5,52.5
E00086049,54.7,45.3
E00086051,54.8,45.2
E00086052,54.2,45.8
E00086054,52,48
E00086055,46.3,53.7
E00086056,45.5,54.5
E00086057,48.3,51.7
E00086058,47.9,52.1
E00086060,46.3,53.7
E00086061,51.9,48.1
E00086062,49.1,50.9
E00086063,48.9,51.1
E00086065,48.7,51.3
E00086068,49.5,50.5
E00086069,49.8,50.2
E00086070,49.8,50.2
E00086071,50,50
E00086072,47.6,52.4
E00086073,50.9,49.1
E00086074,49.7,50.3
E00086075,49.4,50.6
E00086076,52.2,47.8
E00086077,51.1,48.9
E00086078,46,54
E00086079,51.2,48.8
E00086080,53.5,46.5
E00086081,51.6,48.4
E00086082,53.4,46.6
E00086083,51.6,48.4
E00086084,50.4,49.6
E00086085,49.7,50.3
E00086086,50.3,49.7
E00086087,49,51
E00086088,50.8,49.2
E00086089,48.5,51.5
E00086090,50.7,49.3
E00086091,49,51
E00086092,54.1,45.9
E00086093,50.5,49.5
E00086094,52,48
E00086095,53.8,46.2
E00086096,49,51
E00086097,47.5,52.5
E00086098,47.1,52.9
E00086099,50.7,49.3
E00086103,50.8,49.2
E00086104,53.7,46.3
E00086105,50.5,49.5
E00086106,50.4,49.6
E00086107,53.8,46.2
E00086110,54.4,45.6
E00086116,53.8,46.2
E00086118,51.9,48.1
E00086119,52.8,47.2
E00086120,51.7,48.3
E00086121,55,45
E00086122,51.8,48.2
E00086123,51.9,48.1
E00086124,58,42
E00086125,54.6,45.4
E00086127,51.8,48.2
E00086128,48.2,51.8
E00086129,53.2,46.8
E00086130,51,49
E00086131,50.9,49.1
E00086132,53.4,46.6
E00086133,53,47
E00086134,50,50
E00086135,53,47
E00086136,46.8,53.2
E00086137,50.5,49.5
E00086139,53.8,46.2
E00086140,47,53
E00086153,51.3,48.7
E00086172,54.4,45.6
E00086179,52.7,47.3
E00086187,54.8,45.2
E00086190,49.3,50.7
E00086192,49.2,50.8
E00086193,52.9,47.1
E00086194,50.5,49.5
E00086195,55.4,44.6
E00086196,51.2,48.8
E00086197,50.2,49.8
E00086198,50.4,49.6
E00086199,50.7,49.3
E00086200,49.2,50.8
E00086201,50.7,49.3
E00086202,50.3,49.7
E00086203,51.8,48.2
E00086204,46.4,53.6
E00086211,57,43
E00086212,41,59
E00086213,44.4,55.6
E00086214,49.5,50.5
E00086215,48.3,51.7
E00086216,52.5,47.5
E00086217,50,50
E00086218,48.3,51.7
E00086219,49.5,50.5
E00086220,50,50
E00086221,51.8,48.2
E00086222,52.8,47.2
E00086223,48.5,51.5
E00086224,46.8,53.2
E00086225,49,51
E00086227,50.4,49.6
E00086228,50.7,49.3
E00086229,49.7,50.3
E00086230,52.7,47.3
E00086231,48.8,51.2
E00086232,52.3,47.7
E00086233,50.1,49.9
E00086234,52.2,47.8
E00086235,47.3,52.7
E00086236,50.3,49.7
E00086237,49.8,50.2
E00086238,50.3,49.7
E00086239,52.7,47.3
E00086240,49,51
E00086241,51.6,48.4
E00086242,47.6,52.4
E00086243,50.3,49.7
E00086244,55.3,44.7
E00086245,48.8,51.2
E00086246,50.6,49.4
E00086247,49.2,50.8
E00086248,52.3,47.7
E00086249,48.4,51.6
E00086250,51,49
E00086251,46,54
E00086252,54.6,45.4
E00086253,48.6,51.4
E00086254,51,49
E00086255,47.1,52.9
E00086256,45.1,54.9
E00086257,49.6,50.4
E00086258,52.2,47.8
E00086259,53.3,46.7
E00086260,47.8,52.2
E00086261,47.4,52.6
E00086262,48.9,51.1
