geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00085920,46.5,44.9,0.8,7.9
E00085921,8.3,43.5,39.3,8.9
E00085923,36.9,46.6,0,16.5
E00085924,26.9,40.9,12.9,19.3
E00085932,43.9,43.9,1.6,10.6
E00085933,32,47.7,0,20.3
E00085934,57.8,35.9,1.6,4.7
E00085935,24.1,40.1,0.7,35
E00085936,18,28.4,19.1,34.4
E00085937,35.1,48.1,4.6,12.2
E00085938,40,47.2,1.6,11.2
E00085939,25.2,36.6,3.3,35
E00085940,13.2,43,10.6,33.1
E00085941,29.1,44.5,0.9,25.5
E00085942,34.7,45.5,3,16.8
E00085943,42.4,42.4,0.8,14.4
E00085944,23.4,36.1,5.7,34.8
E00085945,34.8,44.6,0.9,19.6
E00085947,37.9,37.1,3.8,21.2
E00085949,27.6,44.1,3.9,24.3
E00085950,38.1,46.7,1.9,13.3
E00085951,49.6,34.6,5.3,10.5
E00085952,25.7,40.8,1.3,32.2
E00085953,35.6,45.2,8.9,10.3
E00085954,53.3,37.8,2.2,6.7
E00085956,26.7,26.7,28.2,18.3
E00085957,44,35.8,1.8,18.3
E00085961,39,46.7,1.9,12.4
E00085962,23.2,35.1,18.5,23.2
E00085963,37.3,30.2,26.2,6.3
E00085964,17.9,19.3,5.5,57.2
E00085965,19.4,22.4,3.7,54.5
E00085966,28.2,39.5,0,32.3
E00085967,34.7,19.4,2,43.9
E00085968,22,23.7,7.6,46.6
E00085969,31.7,32.4,0.7,35.2
E00085970,21.1,22,12.8,44
E00085971,25,36.7,2.5,35.8
E00085972,21.1,33.6,16.4,28.9
E00085974,14.2,18.3,9.2,58.3
E00085975,32.6,30.4,2.2,34.8
E00085976,11.4,17,26.1,45.5
E00085977,10.9,21.7,0,67.4
E00085978,27.9,30.3,0.8,41
E00085979,16.5,23.1,5.8,54.5
E00085980,14,11.9,0,74.1
E00085981,29.1,32.3,4.7,33.9
E00085982,27.6,37.1,0,35.2
E00085983,19.9,27.7,0,52.4
E00085984,33,37.6,1.8,27.5
E00085985,16.7,37,1.9,44.4
E00085986,33.9,35.4,1.6,29.1
E00085987,14.4,26.5,5.3,53.8
E00085988,15.8,18,2.9,63.3
E00085989,30.9,30.1,4.4,34.6
E00085990,16.4,28.1,3.1,52.3
E00085991,13.5,27.7,5.2,53.5
E00085992,17.9,30.9,1.6,49.6
E00085993,15.4,25.7,6.6,52.2
E00085994,16.3,28.4,2.8,52.5
E00085995,18.9,30.4,1.4,49.3
E00085996,21.7,31.2,2.5,44.6
E00085997,10.8,11.5,38.5,39.2
E00085998,32.8,24.6,0.8,41.8
E00085999,21.6,28.4,1.4,48.6
E00086000,27.8,27.8,4,40.5
E00086001,16.7,12.6,4,66.7
E00086002,32.5,29.2,8.3,30
E00086003,34.7,45.2,1.6,18.5
E00086004,31.6,26.3,2.6,39.5
E00086005,12.5,24.2,3.9,59.4
E00086006,39.4,33.9,2.8,23.9
E00086007,24.5,28.5,9.3,37.7
E00086008,22,18.9,0,59.1
E00086009,10,16.7,62.5,10.8
E00086010,14.2,26,0,59.8
E00086011,29,27.5,0,43.5
E00086012,8.2,3,67.2,21.6
E00086013,6.4,8.2,66.4,19.1
E00086014,9,5.4,79.3,6.3
E00086015,9.5,0.7,75.9,13.9
E00086016,4.6,14.4,64.9,16
E00086017,6.4,7.9,51.4,34.3
E00086018,4,0.8,88.9,6.3
E00086020,1.2,1.9,92.5,4.3
E00086021,1.2,0,92.9,6
E00086022,3.4,6,81,9.5
E00086023,24.8,29,22.1,24.1
E00086024,12.8,19.2,59.2,8.8
E00086025,5.9,23,45.6,25.5
E00086026,3.1,3.8,89.2,3.8
E00086027,8.9,4.1,82.2,4.8
E00086028,3.9,8.6,81.3,6.3
E00086029,3,0.7,85.1,11.2
E00086030,16.4,9.8,64.8,9
E00086031,4.9,5.7,82.8,6.6
E00086032,21,18.5,33.1,27.4
E00086033,13.9,17.5,56,12.7
E00086034,1.6,0,90.7,7.8
E00086035,5.7,1.6,87.7,4.9
E00086036,8.9,9.7,69.4,12.1
E00086037,11.5,10.2,58.6,19.7
E00086038,1.6,3.9,91.5,3.1
E00086039,16.5,13.8,38.5,31.2
E00086041,11.3,18.9,47.2,22.6
E00086042,1.4,4.7,74.3,19.6
E00086043,0,3.5,93.9,2.6
E00086044,3.4,4.1,75.9,16.6
E00086045,0.7,4.4,88.9,5.9
E00086046,3.1,4.7,84.5,7.8
E00086047,3.4,4.1,49,43.4
E00086048,11.4,13.6,32.4,42.6
E00086049,7.1,0,81.4,11.5
E00086051,3.8,4.8,82.9,8.6
E00086052,3.6,6.6,79.6,10.2
E00086054,1.7,2.5,91.7,4.1
E00086055,18.5,14.1,51.9,15.6
E00086056,3.4,11.9,64.4,20.3
E00086057,7.2,8.3,41.7,42.8
E00086058,27.7,14.3,36.6,21.4
E00086060,4.9,0.8,88.6,5.7
E00086061,43.1,44.7,3.3,8.9
E00086062,29.8,42.2,3.1,24.8
E00086063,27.9,46.8,0.9,24.3
E00086065,39.7,47.6,0,12.7
E00086068,43.2,49.5,3.6,3.6
E00086069,35.8,51.6,1.1,11.6
E00086070,39.5,47.3,0.8,12.4
E00086071,37.1,35.5,0,27.4
E00086072,39.2,35.8,0.8,24.2
E00086073,39.3,45.9,3.3,11.5
E00086074,38.4,43.2,4,14.4
E00086075,48.8,38,0.8,12.4
E00086076,36.3,44.4,0.8,18.5
E00086077,30,50,0.7,19.3
E00086078,48.6,42.3,0,9
E00086079,38.7,47.6,1.6,12.1
E00086080,56.3,34.8,0.9,8
E00086081,31.8,44.2,0.8,23.3
E00086082,37.9,46,0.8,15.3
E00086083,32.3,44.6,3.8,19.2
E00086084,17.1,29.9,4.3,48.7
E00086085,31.1,45.4,0,23.5
E00086086,35.8,43.1,0,21.1
E00086087,31.6,30.1,7.4,30.9
E00086088,31.6,39.5,0.9,28.1
E00086089,28,45.5,0.8,25.8
E00086090,36.6,44.6,1,17.8
E00086091,24.3,51.5,4.9,19.4
E00086092,22.8,42.5,3.9,30.7
E00086093,26,37.3,1.3,35.3
E00086094,18.4,34,31.3,16.3
E00086095,28.9,44.6,5,21.5
E00086096,27.6,39.7,1.7,31
E00086097,33.6,36,0,30.4
E00086098,31.9,32.8,5.9,29.4
E00086099,30.8,40.8,1.7,26.7
E00086103,27.9,38,14.7,19.4
E00086104,31,33.1,22.8,13.1
E00086105,51.7,32.4,0,15.9
E00086106,24.1,19.5,46.6,9.8
E00086107,33.1,20.7,1.7,44.6
E00086110,21.7,21.1,29.5,27.7
E00086116,36.6,26.8,14.1,22.5
E00086118,43.8,32.3,15.6,8.3
E00086119,37.1,37.1,9.7,16.1
E00086120,28.4,36.4,24.7,10.5
E00086121,21.8,25.5,32.7,20
E00086122,43.2,18.9,31.8,6.1
E00086123,36.1,54.6,0,9.2
E00086124,32.8,22.4,20.8,24
E00086125,28.8,19.2,37.6,14.4
E00086127,32.8,46.2,2.5,18.5
E00086128,39.6,51.1,0,9.4
E00086129,38.2,51.4,0,10.4
E00086130,32.3,37.1,2.4,28.2
E00086131,50.4,42.1,0,7.4
E00086132,41.1,48.2,0.9,9.8
E00086133,51.4,40,1,7.6
E00086134,37.8,48,0.8,13.4
E00086135,37.1,49.2,1.6,12.1
E00086136,44.3,44.3,2.8,8.5
E00086137,42.1,48.8,0.8,8.3
E00086139,40.2,41.1,1.8,17
E00086140,33.3,59.5,0,7.1
E00086153,31.3,55.7,1.5,11.5
E00086172,59.7,34.7,0.8,4.8
E00086179,56.5,35.5,1.6,6.5
E00086187,46.3,22.8,3.3,27.6
E00086190,33.3,41.3,2.4,23
E00086192,24.2,26.6,10.5,38.7
E00086193,25.3,30,6,38.7
E00086194,25.3,27.3,2.6,44.8
E00086195,28.1,32.4,3.6,36
E00086196,56.9,18.1,2.6,22.4
E00086197,20.3,39,3.4,37.3
E00086198,35.9,27.5,1.5,35.1
E00086199,26.4,54.5,3.6,15.5
E00086200,20.9,27.8,1.7,49.6
E00086201,26.5,25,0,48.5
E00086202,47.9,37.9,0,14.3
E00086203,54,31,0,15.1
E00086204,41.9,9.6,16.9,31.6
E00086211,23.1,32.8,3.7,40.3
E00086212,10.1,18.2,6.1,65.7
E00086213,18.2,25.2,1.4,55.2
