geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00085920,96,3.1,0.9
E00085921,94.8,3.9,1.2
E00085923,94.5,5.2,0.2
E00085924,91.4,7.7,0.9
E00085932,98.7,0.7,0.7
E00085933,95.9,2.8,1.4
E00085934,100,0,0
E00085935,95.4,3.9,0.7
E00085936,91,7.4,1.7
E00085937,96.5,2.9,0.6
E00085938,97.4,2.3,0.3
E00085939,92.8,6.5,0.7
E00085940,98.7,1.3,0
E00085941,97.9,1.4,0.7
E00085942,94.6,3.3,2.1
E00085943,98.5,1.1,0.4
E00085944,92.9,5.5,1.6
E00085945,99.3,0.7,0
E00085947,97.9,2.1,0
E00085949,97.7,2.3,0
E00085950,98,2,0
E00085951,98.2,1.8,0
E00085952,89,9.1,1.9
E00085953,95.8,3.9,0.3
E00085954,97.8,2.2,0
E00085956,94.7,3.9,1.4
E00085957,98.9,1.1,0
E00085961,95.2,3.7,1.1
E00085962,92.3,6.9,0.8
E00085963,93,4.4,2.6
E00085964,87.7,10.4,1.9
E00085965,88.3,9.3,2.3
E00085966,90.8,7,2.2
E00085967,93.7,5.6,0.7
E00085968,90.8,7.8,1.4
E00085969,94.2,5.1,0.7
E00085970,85.6,12,2.4
E00085971,90.9,8.8,0.3
E00085972,94.5,5.5,0
E00085974,89.8,9.6,0.6
E00085975,88.5,11,0.5
E00085976,83.3,14.6,2.1
E00085977,87.1,10.8,2.1
E00085978,91.6,7.8,0.6
E00085979,88.1,9.6,2.3
E00085980,84.6,12.4,3.1
E00085981,93.3,5.4,1.3
E00085982,94.2,4.7,1.1
E00085983,85,11.7,3.3
E00085984,90.5,7.7,1.8
E00085985,89.2,10,0.7
E00085986,96.2,3.5,0.3
E00085987,86.6,10.6,2.8
E00085988,89.8,8.1,2.2
E00085989,93.5,5.2,1.2
E00085990,91,7.2,1.8
E00085991,91.3,7.4,1.3
E00085992,80,18,2
E00085993,77.5,19.8,2.7
E00085994,83.7,12.3,4
E00085995,84.8,12.4,2.8
E00085996,88.8,9.5,1.7
E00085997,87.5,11.2,1.3
E00085998,90.9,7.9,1.1
E00085999,91.4,7.5,1.1
E00086000,91.3,8.3,0.3
E00086001,86.9,10.4,2.7
E00086002,95,4.6,0.4
E00086003,94.7,5,0.3
E00086004,86.6,11,2.4
E00086005,88.2,11.3,0.5
E00086006,94.8,4.8,0.4
E00086007,91.1,7.5,1.4
E00086008,91.4,8.1,0.5
E00086009,93.4,6.1,0.4
E00086010,88.5,8,3.5
E00086011,89.9,8.2,1.8
E00086012,82.6,13.4,4
E00086013,90.9,8.2,0.9
E00086014,88.1,9.3,2.7
E00086015,90.7,5.7,3.5
E00086016,79.1,18.3,2.6
E00086017,81.6,15,3.4
E00086018,97.4,0.6,1.9
E00086020,75.4,20.8,3.9
E00086021,69,26.8,4.2
E00086022,87.4,8.7,3.9
E00086023,89.1,8.2,2.7
E00086024,93.4,5.9,0.7
E00086025,87.3,10.2,2.5
E00086026,89.6,8.1,2.3
E00086027,79.2,15.1,5.6
E00086028,89.9,6.4,3.7
E00086029,86.2,9.3,4.5
E00086030,90.3,7.8,1.9
E00086031,86.8,12.1,1.1
E00086032,88.6,7,4.4
E00086033,81.5,14.5,4
E00086034,90.2,7.1,2.6
E00086035,87,10.5,2.4
E00086036,85.9,12.3,1.8
E00086037,85.7,10.8,3.5
E00086038,83.7,13.9,2.4
E00086039,77.3,18.9,3.8
E00086041,83,13.1,3.9
E00086042,83,12.5,4.5
E00086043,85.2,8.7,6.1
E00086044,82.7,13.1,4.2
E00086045,90.9,7.6,1.5
E00086046,93.9,4.6,1.4
E00086047,87.7,11.2,1
E00086048,82.1,12.7,5.2
E00086049,83.6,14.3,2
E00086051,81.5,12.5,6
E00086052,87.6,9.6,2.9
E00086054,81.7,15.9,2.4
E00086055,83.1,12.2,4.7
E00086056,77.2,16.3,6.5
E00086057,80.3,16.4,3.3
E00086058,92.6,6.6,0.8
E00086060,81.6,16,2.3
E00086061,95,4.3,0.6
E00086062,88.9,7.4,3.7
E00086063,90.9,7.6,1.5
E00086065,96,3.3,0.7
E00086068,99,0.3,0.7
E00086069,99.2,0.8,0
E00086070,100,0,0
E00086071,95.6,4,0.4
E00086072,96.9,3.1,0
E00086073,94.5,3.5,1.9
E00086074,95.6,3.7,0.7
E00086075,98.7,1.3,0
E00086076,98.2,1.8,0
E00086077,95.2,4.2,0.5
E00086078,96.2,3.8,0
E00086079,96.4,3.1,0.6
E00086080,96.3,3,0.7
E00086081,93.6,5.2,1.2
E00086082,94.8,4.6,0.6
E00086083,94.8,4.9,0.3
E00086084,89.6,10,0.4
E00086085,96.7,3.3,0
E00086086,97.9,1.8,0.3
E00086087,92.8,6.1,1.2
E00086088,91.6,6.9,1.6
E00086089,93.1,6,0.9
E00086090,95.8,4.2,0
E00086091,91.4,7.6,1.1
E00086092,95.8,4.2,0
E00086093,90.4,8.5,1.1
E00086094,92.4,6,1.5
E00086095,94.2,3.7,2.1
E00086096,94.5,4.8,0.7
E00086097,97.3,2.1,0.6
E00086098,85.3,12.8,1.8
E00086099,91.6,7.3,1.1
E00086103,90.8,8.9,0.3
E00086104,96,3.6,0.3
E00086105,94.5,4.6,0.8
E00086106,96.1,3.5,0.4
E00086107,86,12.6,1.4
E00086110,86.7,12.3,1
E00086116,91.2,7.6,1.2
E00086118,94,6,0
E00086119,90.7,7.8,1.4
E00086120,96,4,0
E00086121,92.1,6.8,1.1
E00086122,96.7,3.3,0
E00086123,95.1,4.1,0.9
E00086124,90.8,7.5,1.7
E00086125,93.6,4.5,1.9
E00086127,97.6,2,0.3
E00086128,99.2,0.5,0.3
E00086129,95.7,3.5,0.8
E00086130,90.8,8.5,0.7
E00086131,97.1,2.9,0
E00086132,97.9,2.1,0
E00086133,96.1,3.9,0
E00086134,96.5,3.5,0
E00086135,95.4,3.7,0.9
E00086136,96.2,3.4,0.4
E00086137,94.5,4.9,0.7
E00086139,93.4,5,1.6
E00086140,97.8,2.2,0
E00086153,97.6,2.4,0
E00086172,93.8,4.4,1.8
E00086179,99,1,0
E00086187,92.6,4.9,2.5
E00086190,90.8,6.9,2.3
E00086192,84.4,13.5,2
E00086193,96.9,3.1,0
E00086194,91.6,7.6,0.7
E00086195,97.2,2.5,0.4
E00086196,91.7,8.3,0
E00086197,91.6,4.8,3.5
E00086198,96.3,3.3,0.4
E00086199,97.7,2.3,0
E00086200,90.6,8.2,1.3
E00086201,89.4,8.9,1.7
E00086202,96.6,3.4,0
E00086203,94.9,4.1,1
E00086204,83.8,13.5,2.7
E00086211,90.6,8.9,0.5
E00086212,82.1,15.6,2.2
E00086213,88.3,9.7,1.9
E00086214,84.8,13.1,2.1
E00086215,90.2,9.4,0.4
E00086216,91.9,8.1,0
E00086217,93.4,5.6,1
E00086218,91.4,7.8,0.8
E00086219,93.5,5.1,1.4
E00086220,90.5,7.1,2.4
E00086221,98.1,1.2,0.6
E00086222,95.5,4,0.4
E00086223,80.6,13.4,5.9
E00086224,89.7,7.3,3
E00086225,92.1,7.2,0.7
E00086227,83.3,16.3,0.4
E00086228,88.7,9.8,1.5
E00086229,85,13.7,1.3
E00086230,89.1,7.7,3.1
E00086231,92.3,6.7,0.9
E00086232,86,11.2,2.8
E00086233,77.4,18.5,4.1
E00086234,88.2,9.9,1.9
E00086235,77.6,17.9,4.5
E00086236,79.4,15.6,5
E00086237,85.9,9,5.1
E00086238,93.6,5.7,0.7
E00086239,88.8,7.9,3.3
E00086240,87.9,9.7,2.4
E00086241,89.4,9.3,1.3
E00086242,81.4,15,3.5
E00086243,83.7,12.4,3.9
E00086244,85.3,11.2,3.4
