geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00032565,5.5,24.1,70.3
E00032732,3.9,47.6,48.5
E00032733,5,18.7,76.3
E00032734,5.4,24.1,70.5
E00032735,5.5,43.8,50.7
E00032736,1.6,31.2,67.2
E00032737,4.5,30.9,64.5
E00032738,6.6,22.1,71.3
E00032739,9.5,30.2,60.3
E00032740,6.5,26,67.5
E00032741,1.8,18.8,79.5
E00032742,3.8,31.7,64.5
E00032743,3.2,36.3,60.5
E00032744,3.8,35,61.3
E00032745,3.9,31.8,64.3
E00032746,6.1,42.2,51.7
E00032747,6.4,20.9,72.7
E00032748,5,25,70
E00032749,3,33.8,63.2
E00032750,7.4,22.3,70.2
E00032751,3.5,24.3,72.2
E00032757,2.5,61.7,35.8
E00032758,5,20.7,74.4
E00032759,0.8,15.6,83.6
E00032760,5.5,47.2,47.2
E00032761,2.3,58,39.7
E00032762,1.7,47.8,50.4
E00032763,3.8,27.9,68.3
E00032764,0,31.1,68.9
E00032765,3.2,49.6,47.2
E00032766,3.6,43.8,52.7
E00032767,1.8,59.4,38.8
E00032768,1.6,65,33.3
E00032769,2.1,56.9,41
E00032771,0,69.1,30.9
E00032773,3.7,53.3,43
E00032912,2.9,13.5,83.5
E00032913,4,8.6,87.4
E00032914,5.1,36.4,58.5
E00032915,5,30,65
E00032916,2.9,20,77.1
E00032917,2.4,29.4,68.3
E00032918,0,29.8,70.2
E00032919,4.4,28.3,67.3
E00032920,3.2,26.4,70.4
E00032921,4.3,35.7,60
E00032922,3.4,28.3,68.3
E00032923,1.7,28.3,70
E00032924,4.2,31.9,63.9
E00032926,5.5,22.6,71.9
E00032927,3.4,47.4,49.1
E00032928,6.4,32,61.6
E00032929,10.3,37.3,52.4
E00032930,7,27.8,65.2
E00032931,6.4,24.5,69.1
E00032932,6.4,31.2,62.4
E00032933,5.3,49.6,45
E00032934,5.9,35.3,58.8
E00032935,3.5,30.4,66.1
E00032936,12,30,58
E00032937,2.6,34.5,62.9
E00032938,4.8,33.3,61.9
E00032939,3.3,23.3,73.3
E00032940,4.3,21.6,74.1
E00032941,4.1,27.3,68.6
E00032943,1.7,32.8,65.5
E00032944,2,40.3,57.7
E00032945,6.8,21.2,72
E00032946,2.6,15.4,82.1
E00032947,0,70.4,29.6
E00032948,6.8,54.7,38.5
E00032949,4.3,31,64.7
E00032950,8.1,27,64.9
E00032951,6.3,36.6,57.1
E00032952,5,21.7,73.3
E00032953,3.9,30.1,66
E00032954,8.3,18.5,73.1
E00032955,3.6,29.7,66.7
E00032957,6,19,75
E00032958,6.3,25.2,68.5
E00032959,3.2,24.6,72.2
E00032960,0,24.1,75.9
E00034586,2.6,23.5,73.9
E00034587,4.8,20.2,75
E00034588,3.4,31.9,64.7
E00034589,0.8,18.1,81.1
E00034590,2.5,19.5,78
E00034608,3.1,33.9,63
E00034609,3.2,29.4,67.5
E00034610,2.8,17.4,79.9
E00034611,4.3,15.7,80
E00034612,3.3,24.6,72.1
E00034613,1.8,41.6,56.6
E00034614,1.9,20.4,77.7
E00034624,5.6,23,71.4
E00034654,6.8,32.4,60.8
E00034695,7.4,17.6,75
E00034696,4.1,19.8,76
E00034697,0,58.8,41.2
E00034705,3.2,31.2,65.6
E00034706,5.3,34.5,60.2
E00034709,2.3,28.6,69.2
E00034710,6,36.2,57.8
E00034711,6.7,24.2,69.1
E00034712,5.3,30.1,64.7
E00034713,3.8,41.7,54.5
E00034714,5.7,33.6,60.7
E00034715,3.3,26.4,70.2
E00034716,4.2,26.7,69.2
E00034717,5.8,36.8,57.3
E00034718,3.4,29.4,67.2
E00034719,3.7,35.6,60.7
E00034720,7.7,18.8,73.5
E00034919,1.4,43.6,55
E00034920,4.8,25,70.2
E00034921,3.4,48.7,47.9
E00034922,6.5,24.1,69.4
E00034923,2.3,28.1,69.7
E00034924,4.3,25.9,69.8
E00034925,0.8,33.1,66.1
E00034926,0.7,23.1,76.1
E00034927,2.3,32.3,65.4
E00034928,5.7,29.3,65
E00034929,1.7,24.8,73.6
E00034930,7.6,27.5,64.9
E00034931,2.5,23.7,73.7
E00034932,3.1,24.4,72.5
E00034933,4.7,31.5,63.8
E00034934,6.7,31.1,62.2
E00034935,4,28.2,67.7
E00034936,5.7,9.4,84.9
E00034937,1.9,27.1,71
E00034938,6.3,34.6,59.1
E00034939,3.6,27,69.4
E00034940,0.8,29.8,69.4
E00034941,1.8,22.3,75.9
E00034942,4.3,31.3,64.3
E00034944,0,33.9,66.1
E00034945,4.6,24.4,71
E00034946,5.6,29.6,64.8
E00034947,3.6,29.2,67.2
E00034949,5.8,33.3,60.8
E00034950,4,31,65.1
