areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00062410,99.3,0.7,0
E00062411,100,0,0
E00062412,99.3,0.7,0
E00062413,99.2,0.8,0
E00062414,99.3,0,0.7
E00062415,80.8,19.2,0
E00062416,100,0,0
E00062417,100,0,0
E00062418,99.2,0.8,0
E00062419,100,0,0
E00062420,99.2,0.8,0
E00062421,100,0,0
E00062467,99.4,0.6,0
E00062490,91,9,0
E00062491,99,1,0
E00062531,81.5,18.5,0
E00062532,100,0,0
E00062533,78,22,0
E00062534,68.9,31.1,0
E00062535,73.8,26.2,0
E00062536,94.4,5.6,0
E00062537,97.5,2.5,0
E00062545,87.7,12.3,0
E00062547,99.2,0.8,0
E00062548,98.7,1.3,0
E00062549,93.7,6.3,0
E00062550,91.5,8.5,0
E00062551,99.2,0.8,0
E00062552,99.1,0.9,0
E00062553,88.3,11.7,0
E00062581,99.4,0.6,0
E00062582,95.7,4.3,0
E00062583,76.2,23.8,0
E00062584,100,0,0
E00062585,100,0,0
E00062586,99,1,0
E00062587,100,0,0
E00062589,88.6,11.4,0
E00062590,41.6,58.4,0
E00062591,95.9,4.1,0
E00062592,99.2,0.8,0
E00062593,80.1,19.9,0
E00062594,93.1,6.9,0
E00062595,94.1,5.9,0
E00062596,86.8,13.2,0
E00062597,95.7,4.3,0
E00062598,84,16,0
E00062599,82.1,17.9,0
E00062600,99.3,0.7,0
E00062625,100,0,0
E00062626,97.1,2.9,0
E00062627,99.1,0,0.9
E00062628,98.2,1.8,0
E00062629,98.4,1.6,0
E00062630,98.3,1.7,0
E00062631,100,0,0
E00062632,100,0,0
E00062633,100,0,0
E00062634,99.3,0.7,0
E00062635,100,0,0
E00062636,100,0,0
E00062637,89.7,10.3,0
E00062638,100,0,0
E00062640,100,0,0
E00062641,100,0,0
E00062698,99.2,0.8,0
E00062707,100,0,0
E00062708,100,0,0
E00062711,100,0,0
E00062712,100,0,0
E00062713,100,0,0
E00062714,96.8,3.2,0
E00062715,89,11,0
E00062716,98.5,1.5,0
E00062717,100,0,0
E00062718,99.2,0.8,0
E00062719,92.7,7.3,0
E00062720,52.1,25.8,22.2
E00062721,90.6,9.4,0
E00062722,94,6,0
E00062723,98.5,1.5,0
E00062727,98.2,1.8,0
E00062728,100,0,0
E00062729,74.2,25.8,0
E00062730,99.2,0.8,0
E00062731,100,0,0
E00062732,100,0,0
E00062733,99.2,0.8,0
E00062734,90.4,9.6,0
E00062735,95,5,0
E00062736,97.4,2.6,0
E00062737,87.6,12.4,0
E00062738,89.1,10.9,0
E00062739,99.2,0.8,0
E00062740,99.2,0.8,0
E00062741,99.3,0.7,0
E00062742,98.5,0.7,0.7
E00062743,100,0,0
E00062744,93,7,0
E00062745,73.6,26.4,0
E00062746,79.2,20.8,0
