areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00049363,61.1,7.2,31.7
E00049365,73.8,6.4,19.9
E00049366,64.2,8.7,27.1
E00049368,78.5,2,19.5
E00049369,64.8,3.3,31.9
E00049370,68.6,4.4,27
E00049374,54.1,8.2,37.8
E00049375,71.6,3.4,24.9
E00049376,56.1,4.3,39.5
E00049378,55,22.6,22.4
E00049379,54.7,11.3,34
E00049380,49,9,42
E00049381,62.6,6.6,30.8
E00049382,67.8,4.4,27.8
E00049383,69.8,7.2,23
E00049384,63.6,7,29.4
E00049385,65.5,9.8,24.8
E00049386,51.8,10.5,37.7
E00049387,64.2,16.4,19.4
E00049388,71.6,9.2,19.2
E00049389,84.1,1.8,14.1
E00049390,73.1,2.3,24.6
E00049391,65.7,5.9,28.4
E00049392,70.6,4.4,25
E00049393,69.3,4.8,26
E00049394,80.1,1.4,18.6
E00049395,54.3,6.8,39
E00049396,81.6,1.8,16.6
E00049397,45.9,14,40.1
E00049444,87.2,0.3,12.5
E00049446,63.8,7.4,28.8
E00049447,84.8,2.2,13
E00049448,76.9,3.1,20
E00049449,78.6,4.9,16.5
E00049466,87.2,3.8,9.1
E00049468,82.6,2,15.4
E00049469,87.2,0,12.8
E00049470,76.7,2.7,20.5
E00049471,79.6,3.1,17.2
E00049473,73.4,2.8,23.9
E00049474,83,1.4,15.6
E00049475,80.7,1.6,17.6
E00049476,76.4,3.6,20
E00049482,86.2,3.2,10.6
E00049512,90.3,3.2,6.5
E00049775,82.1,3.3,14.6
E00049776,72.1,4.1,23.8
E00049777,63.5,5.4,31.1
E00049778,67.2,12.3,20.4
E00049779,69.5,12.3,18.2
E00049780,68.3,14.8,16.9
E00049782,57.8,9.3,32.9
E00049785,67.1,11,21.9
E00049786,67,13.3,19.7
E00049787,53.6,6.6,39.8
E00049788,48.2,14.1,37.6
E00049789,69.7,1.8,28.4
E00049791,61.5,3.7,34.9
E00049793,53.3,13.5,33.2
E00049794,61.8,5,33.2
E00049795,82.1,2,15.9
E00049796,72.3,15.1,12.6
E00049797,68.3,17,14.7
E00049798,66,15,19
E00049799,65.5,12,22.5
E00049800,65.8,15.9,18.3
E00049801,56.1,6.6,37.2
E00049803,69.8,9.7,20.5
E00049936,70,5.7,24.3
E00049942,70.6,2.4,27
E00049943,63.6,7.2,29.2
E00049944,81.7,3.1,15.2
E00049945,63.9,8.4,27.7
E00049946,83.7,2.8,13.5
E00049947,70.7,2.9,26.4
E00049948,88.1,0.6,11.3
E00049949,73.7,6.7,19.5
E00049950,79.9,2.4,17.7
E00049951,70,2.8,27.2
E00049952,65.8,1.3,32.9
E00049953,75.9,2.3,21.8
E00049954,74.7,1.9,23.3
E00049967,69.1,5.6,25.3
E00049968,67.4,2.7,29.9
E00049969,75.8,4.7,19.5
E00049973,63.4,3.5,33.1
E00049974,73.2,2.3,24.5
E00049975,53.5,22.2,24.2
E00049977,67.3,5.9,26.8
E00049980,76.6,3.7,19.6
E00049981,71.4,6.3,22.3
E00049982,60,20.8,19.2
E00049983,55.4,7.1,37.5
E00049989,58.5,14.4,27.2
E00049990,57.2,18.6,24.2
E00049992,60.8,3.8,35.4
E00049993,62.4,4.4,33.2
E00049994,68.4,2.6,29
E00049996,62.5,15.8,21.7
E00049997,69.3,5.2,25.4
E00049999,72.8,4.5,22.8
E00050000,77.6,7.6,14.8
E00050002,73.4,15.1,11.5
E00050005,90.4,1.5,8.1
E00050010,83.2,3.5,13.3
E00050011,74.5,3.9,21.6
E00050013,70.6,5.9,23.4
E00050014,69.7,12.3,18
E00050015,83.6,3,13.4
E00050016,58.8,18.7,22.5
E00050017,65.3,16.4,18.3
