areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00049363,91.6,0,8.4
E00049365,94,1.1,5
E00049366,91.6,0,8.4
E00049368,97.7,0.3,2
E00049369,95.5,0,4.5
E00049370,91.5,0.3,8.2
E00049374,90.9,1.6,7.5
E00049375,97,0.9,2.1
E00049376,94,1.3,4.7
E00049378,78.1,1.3,20.6
E00049379,89.8,0.6,9.7
E00049380,90.7,1.6,7.6
E00049381,94.2,1.3,4.5
E00049382,94.4,1.5,4.1
E00049383,89.6,4.2,6.2
E00049384,92.4,0.3,7.3
E00049385,91,0.5,8.5
E00049386,89.5,0.5,10
E00049387,86.2,1.9,11.9
E00049388,91.2,0.4,8.4
E00049389,97.3,0.6,2.1
E00049390,95.7,1.7,2.6
E00049391,93.1,1,5.9
E00049392,93,1.8,5.3
E00049393,96.4,0.9,2.7
E00049394,98.6,0,1.4
E00049395,91.1,1.4,7.5
E00049396,97.5,0.6,1.9
E00049397,87.1,1.7,11.2
E00049444,99.7,0,0.3
E00049446,91.9,1.8,6.3
E00049447,97.5,0,2.5
E00049448,96.6,0,3.4
E00049449,94.9,0.3,4.9
E00049466,95.5,1.1,3.4
E00049468,99.7,0,0.3
E00049469,100,0,0
E00049470,94.9,0.3,4.8
E00049471,96.9,1.9,1.2
E00049473,96,0,4
E00049474,98.2,0.4,1.4
E00049475,98.7,0,1.3
E00049476,95.8,0.6,3.6
E00049482,96.8,0.5,2.7
E00049512,97.3,0.9,1.8
E00049775,95.9,0.5,3.6
E00049776,95.8,0.3,3.8
E00049777,91.8,1.6,6.6
E00049778,87,3.1,9.9
E00049779,86.4,0.8,12.8
E00049780,85.7,1.2,13.1
E00049782,87.7,1.7,10.6
E00049785,88,1,11
E00049786,85.2,1.6,13.2
E00049787,92.8,0.3,6.9
E00049788,85.4,1.5,13.1
E00049789,99.1,0,0.9
E00049791,96.8,0,3.2
E00049793,80.3,0.7,19
E00049794,94.5,2.6,2.9
E00049795,97.3,1,1.7
E00049796,80.9,5.2,13.8
E00049797,80.9,1.8,17.2
E00049798,80.6,2.4,17.1
E00049799,84.6,0.7,14.7
E00049800,79.8,2.1,18.1
E00049801,92.3,0.5,7.1
E00049803,88.3,2.6,9.2
E00049936,95,0,5
E00049942,97.6,0,2.4
E00049943,91.6,0,8.4
E00049944,97.2,0.7,2.1
E00049945,89.2,1.2,9.6
E00049946,94.5,0.6,4.9
E00049947,95.5,0.8,3.7
E00049948,97.4,1.3,1.3
E00049949,91.3,1,7.7
E00049950,97.2,0.7,2.1
E00049951,96,1.2,2.8
E00049952,97.8,0.3,1.9
E00049953,98.1,0,1.9
E00049954,98,0,2
E00049967,94.4,0.6,5
E00049968,95.5,1,3.4
E00049969,98.7,0.6,0.6
E00049973,96.5,0.7,2.8
E00049974,91.8,2.6,5.6
E00049975,76.3,2.9,20.7
E00049977,91.9,0.9,7.2
E00049980,96.3,0,3.7
E00049981,92.3,1,6.8
E00049982,71,4.8,24.2
E00049983,89.2,0,10.8
E00049989,84.6,0.5,14.9
E00049990,82.6,0.8,16.7
E00049992,97,0.4,2.6
E00049993,95.6,0.4,3.9
E00049994,96.6,1.1,2.2
E00049996,83.7,2,14.3
E00049997,94.8,0,5.2
E00049999,94.1,0.7,5.2
E00050000,87.6,4.8,7.6
E00050002,81.3,2.3,16.4
E00050005,97.4,1.8,0.7
E00050010,95.7,1.1,3.2
E00050011,93.5,2.4,4.1
E00050013,93.2,1.2,5.6
E00050014,87.4,1.2,11.3
E00050015,95.4,1.4,3.3
E00050016,77.4,1.6,21
E00050017,81.6,2.5,15.9
E00050018,80.6,1.9,17.5
E00050019,89.7,3.3,7
E00050020,90.2,2.6,7.2
E00050021,90,0,10
E00050022,92,0.9,7.1
E00050023,92.8,1.5,5.7
E00050024,89.5,0.3,10.2
E00050025,85.4,1.8,12.8
E00050026,97.4,0.6,1.9
E00050027,97.6,1.2,1.2
E00050028,81.9,3.3,14.8
E00050029,75.4,2.6,22
E00050030,86.4,1.6,12
E00050031,85.5,3.2,11.3
E00050032,94.2,0.3,5.6
E00050033,88.7,1.1,10.1
E00050034,95.6,0.5,3.8
E00050035,87.2,0,12.8
E00050036,72.2,1.5,26.3
E00050037,83.3,2.2,14.5
E00050038,81.3,2.3,16.5
E00050039,86.2,1.7,12.1
E00050040,83,5,12
E00050041,81.1,1.8,17.2
E00050042,81.9,0.8,17.3
E00050043,72.4,4.8,22.8
E00050044,90.2,0.7,9.1
E00050046,85.7,1.5,12.8
E00050047,82.3,2.6,15.1
E00050048,83.7,1.4,14.9
E00050049,91.6,0.4,8
E00050051,86.9,2.4,10.8
E00050052,93.8,2,4.3
E00050053,92.4,0.6,7.1
E00050054,94.9,0.7,4.3
E00050055,97.7,0,2.3
E00050224,89.9,1.1,9
E00050225,89,2.2,8.8
E00050227,84.4,1,14.6
E00050228,81.7,0,18.3
E00050229,95.3,1.4,3.2
E00050230,93.4,1.6,5
E00050231,93.7,0.7,5.6
E00050232,93.3,1.5,5.2
E00050233,96.3,0.6,3.1
E00050234,94,0.3,5.7
E00050235,94.4,0.3,5.4
E00050261,88.8,3.2,8
E00050262,89.5,1.3,9.2
E00050264,78,2.8,19.2
E00050265,81.4,1.3,17.4
E00050266,84.9,2.5,12.6
E00050464,95.9,0.8,3.3
E00050465,77.5,5.4,17.1
E00050466,83.4,0.3,16.3
E00050468,68,0.3,31.7
E00050469,83.1,0.9,16
E00050470,92.5,1.7,5.7
E00050471,81.4,1.1,17.4
E00050473,84.5,0.3,15.2
E00050474,90,0.5,9.5
E00050475,81.1,3.5,15.4
E00050476,87.2,2.1,10.7
E00050477,88,0.5,11.4
E00050478,87.6,0.3,12.1
E00050479,89.6,0.6,9.8
E00050480,91.3,0.5,8.3
E00050488,97.6,0.6,1.8
E00050493,94.8,0.9,4.3
E00050494,89.7,1.1,9.1
E00050495,69.2,3,27.7
E00050496,91.5,0.3,8.2
E00050497,81.6,2,16.4
E00050499,94,1.5,4.5
E00050501,86.3,1.5,12.2
E00050502,92.1,0,7.9
E00050503,84.2,0.6,15.1
E00050504,85.6,0.4,14.1
E00050593,90.8,1.1,8.1
E00050608,83.3,1.6,15
E00050609,82.5,1.3,16.2
E00050616,92.4,1.9,5.7
E00050617,84.1,1.5,14.4
E00050657,85.2,2.3,12.5
E00050658,80,3.3,16.8
E00050659,83.5,2.9,13.6
E00050662,82.3,0.4,17.4
E00050664,88.8,2.3,8.9
E00050665,79.6,1.9,18.5
E00050668,86.7,1.2,12.1
E00050670,88.8,2.3,8.9
E00050686,78.5,4.8,16.7
E00050687,81.1,1.6,17.4
E00050688,90.1,1.5,8.4
E00050689,86.6,0,13.4
E00050690,79.3,2.3,18.5
E00050691,84.5,2.4,13.1
E00050730,85.6,1.9,12.6
E00050770,94,0.4,5.6
E00050771,96.4,0.3,3.2
E00050773,95.3,0.5,4.1
E00050774,92.6,2.4,5.1
E00050775,94.6,0.2,5.2
E00050776,96.9,0,3.1
E00050777,93.3,0,6.7
E00050778,95.1,0.9,4
E00050779,91.1,1.4,7.6
E00050780,92.8,1.6,5.6
E00050781,93.7,0.4,5.9
E00050782,95.5,0,4.5
E00050783,94.9,0.2,4.9
E00050786,91.8,0.9,7.2
E00050787,96.9,0.7,2.4
E00050788,96.6,1.1,2.2
E00050789,84.8,0.8,14.5
E00050790,96.3,0,3.7
E00050791,92.8,1.3,5.9
E00050792,93.4,1.8,4.8
E00050793,97.7,0,2.3
E00050801,96.4,1.1,2.5
E00050802,98.2,0,1.8
E00050803,98.5,0.4,1.1
E00050804,92.3,0.4,7.4
E00050805,90.9,1.8,7.4
E00050806,93.8,0,6.2
E00050807,95.9,1,3.1
E00050808,96.9,1.4,1.7
E00050809,91.9,1.1,7
E00050810,86.2,2.1,11.6
E00050811,91.1,0.4,8.5
E00050903,95.7,0,4.3
E00050904,90.5,2.2,7.3
E00050905,77.1,2.6,20.3
E00050906,81.5,3.7,14.9
E00050907,89.6,0.7,9.7
E00050910,87.1,1.6,11.3
E00050911,85.1,0.6,14.4
E00050912,89,0,11
E00050913,83.7,3.6,12.6
E00050914,91.5,1.1,7.4
E00050915,90.8,1,8.2
E00050916,81.8,3.4,14.8
E00050917,86.3,2.2,11.5
E00050918,76.2,2.7,21
E00050919,93.2,0.3,6.5
E00050920,86.5,1,12.4
E00050921,93.2,0,6.8
E00050922,88.8,0.6,10.6
E00050923,76,4.3,19.8
E00050924,91.4,1.7,6.9
E00050925,67,1.4,31.6
E00050926,82.9,2,15
E00050927,89.7,2,8.3
E00050928,88.8,1.2,10
E00050929,78.7,1.1,20.1
E00050930,82.8,4.1,13.1
E00050932,75.1,2.4,22.6
E00050933,61.9,5.3,32.8
E00050934,84.3,2.9,12.8
E00050935,80.9,1.3,17.8
E00050936,81.6,0.7,17.7
E00050937,75.4,2.3,22.3
E00050938,85.8,2.4,11.8
E00050939,82.6,1.1,16.3
E00050941,89.7,0.2,10.1
E00050942,90.9,1.1,8
E00050943,94,0,6
E00050944,87.4,0.3,12.3
E00050945,88,0.4,11.7
E00050946,88.3,2.2,9.5
E00050947,80.9,3.4,15.7
E00050948,89,0.9,10.1
E00050951,88.6,2.5,8.9
E00050952,86.5,2.6,10.9
E00050953,81.4,1.2,17.4
E00050954,94.7,0.8,4.5
E00050955,89.2,2.8,7.9
E00050956,95,0.9,4.2
E00050957,80.9,1.2,18
E00050959,94.4,0.2,5.4
E00050960,88.5,1.5,10
E00050961,79.9,0.5,19.6
E00050962,95.3,0.9,3.8
E00050963,91.9,0.3,7.8
E00050964,88.6,4.3,7.1
E00050965,91.8,1.6,6.6
E00050966,93.9,1.8,4.4
E00050967,83.2,1,15.8
E00050968,92.3,1.2,6.4
E00050969,88,2.1,9.9
E00050970,97.2,0,2.8
E00050971,84.5,0.6,14.9
E00050972,88.6,4.3,7.1
E00050973,97.1,0.3,2.6
E00050974,96.6,0.3,3.1
E00050975,98.2,0,1.8
E00050976,88.1,0.3,11.6
E00050977,90.2,2.3,7.5
E00050978,94.3,0.7,5
E00050979,85.3,2,12.7
E00050980,91.3,0.8,7.9
E00050981,93.5,0.3,6.1
E00050982,91.6,0.7,7.6
E00050983,87.8,3,9.3
E00050984,85.1,2.9,12
E00050985,97.9,0.7,1.4
E00050986,84.4,2.1,13.5
E00050987,88.4,1.3,10.4
E00050988,81.6,0.7,17.7
E00050989,94.4,0.7,5
E00050990,97.3,0,2.7
E00050991,88.9,0,11.1
E00050992,95.6,0.6,3.8
E00050993,94.3,0.8,4.9
E00050994,97.5,0.3,2.2
E00051044,81.6,1.2,17.1
E00051049,84.9,1.1,14
E00168206,91.8,0.4,7.7
E00168207,89.5,1.4,9.2
E00168208,86.4,1.2,12.5
E00168209,79.1,3,17.9
E00168210,85.5,0.9,13.7
E00168211,88,1.2,10.9
E00168212,81.6,3.4,15
E00168213,89.6,2.9,7.5
E00168214,85.6,2.2,12.2
E00168216,92.6,2.3,5.1
E00168217,93.7,0,6.3
E00168218,85.8,2.5,11.7
E00168219,83.2,2.4,14.4
E00168220,84.6,2.1,13.3
E00168221,72.1,3,24.9
E00168222,85,1.5,13.5
E00168223,84.8,0.3,14.9
E00171359,98.2,0,1.8
E00171360,97.2,1,1.8
E00171361,66.1,3.2,30.7
E00171362,76.1,2,21.9
E00171363,89.7,2.8,7.5
E00171364,85.5,2.1,12.5
E00171370,90.9,3,6
E00177380,87.4,1,11.6
E00177384,78.4,3.2,18.4
E00177388,95.5,0.4,4.1
E00177389,87.6,1.2,11.2
E00177401,91.4,0,8.6
E00177407,92.4,0.6,7
E00177416,92.3,0.6,7.1
E00177423,89.5,0.4,10.1
