areacd,heating_type_3a-001,heating_type_3a-002
E00049363,0.9,99.1
E00049365,0.8,99.2
E00049366,3.1,96.9
E00049368,0.8,99.2
E00049369,1.9,98.1
E00049370,2.3,97.7
E00049374,0,100
E00049375,1.4,98.6
E00049376,2.6,97.4
E00049378,0.7,99.3
E00049379,3.3,96.7
E00049380,1.8,98.2
E00049381,0.8,99.2
E00049382,0.8,99.2
E00049383,0,100
E00049384,0,100
E00049385,2.2,97.8
E00049386,2.4,97.6
E00049387,2,98
E00049388,1.1,98.9
E00049389,1.6,98.4
E00049390,0.8,99.2
E00049391,0,100
E00049392,0.8,99.2
E00049393,2.4,97.6
E00049394,1.6,98.4
E00049395,1.2,98.8
E00049396,1.5,98.5
E00049397,0,100
E00049444,2.6,97.4
E00049446,1.4,98.6
E00049447,1.7,98.3
E00049448,0,100
E00049449,3.5,96.5
E00049466,1.9,98.1
E00049468,2.7,97.3
E00049469,1.6,98.4
E00049470,0,100
E00049471,1.8,98.2
E00049473,0.8,99.2
E00049474,0,100
E00049475,0,100
E00049476,0.8,99.2
E00049482,2.5,97.5
E00049512,0,100
E00049775,0.7,99.3
E00049776,1.7,98.3
E00049777,0.7,99.3
E00049778,3.3,96.7
E00049779,6.6,93.4
E00049780,1.5,98.5
E00049782,4.1,95.9
E00049785,6.1,93.9
E00049786,1.4,98.6
E00049787,2.6,97.4
E00049788,1.5,98.5
E00049789,1,99
E00049791,1.9,98.1
E00049793,4.5,95.5
E00049794,0.7,99.3
E00049795,3.1,96.9
E00049796,1.8,98.2
E00049797,4.5,95.5
E00049798,5.4,94.6
E00049799,0.8,99.2
E00049800,0,100
E00049801,0.8,99.2
E00049803,3.1,96.9
E00049936,2.1,97.9
E00049942,4.8,95.2
E00049943,3.1,96.9
E00049944,0.7,99.3
E00049945,1.4,98.6
E00049946,1.4,98.6
E00049947,3.7,96.3
E00049948,3.3,96.7
E00049949,3.3,96.7
E00049950,0.8,99.2
E00049951,1.9,98.1
E00049952,3.5,96.5
E00049953,6.2,93.8
E00049954,4.1,95.9
E00049967,1.6,98.4
E00049968,0.8,99.2
E00049969,3,97
E00049973,2.2,97.8
E00049974,0,100
E00049975,1.7,98.3
E00049977,2.6,97.4
E00049980,0.8,99.2
E00049981,0.9,99.1
E00049982,2.9,97.1
E00049983,1.4,98.6
E00049989,3.2,96.8
E00049990,5.2,94.8
E00049992,2.6,97.4
E00049993,3.4,96.6
E00049994,1.5,98.5
E00049996,0.6,99.4
E00049997,1.9,98.1
E00049999,0.7,99.3
E00050000,0,100
E00050002,0.7,99.3
E00050005,1,99
E00050010,0.7,99.3
E00050011,2.6,97.4
E00050013,1.4,98.6
E00050014,1.1,98.9
E00050015,0,100
E00050016,1.7,98.3
E00050017,1.3,98.7
E00050018,2.3,97.7
E00050019,0.9,99.1
E00050020,3,97
E00050021,2.3,97.7
E00050022,1.6,98.4
E00050023,1.2,98.8
E00050024,1.5,98.5
E00050025,3,97
E00050026,1.6,98.4
E00050027,0.8,99.2
E00050028,2,98
E00050029,2.9,97.1
E00050030,0,100
E00050031,2.7,97.3
E00050032,2.7,97.3
E00050033,1.8,98.2
E00050034,2.7,97.3
E00050035,3.8,96.2
E00050036,3.1,96.9
E00050037,2.5,97.5
E00050038,3.2,96.8
E00050039,0,100
E00050040,0,100
E00050041,2.6,97.4
E00050042,2.9,97.1
E00050043,1.4,98.6
E00050044,1.6,98.4
E00050046,1.5,98.5
E00050047,0.8,99.2
E00050048,1.7,98.3
E00050049,1.7,98.3
E00050051,3.7,96.3
E00050052,0.9,99.1
E00050053,1.7,98.3
E00050054,0.9,99.1
E00050055,0,100
E00050224,1.7,98.3
E00050225,1.7,98.3
E00050227,0.8,99.2
E00050228,1.7,98.3
E00050229,2.4,97.6
E00050230,1.4,98.6
E00050231,4.2,95.8
E00050232,1.4,98.6
E00050233,0,100
E00050234,1.6,98.4
E00050235,1.6,98.4
E00050261,0,100
E00050262,2.7,97.3
E00050264,5.1,94.9
E00050265,3.8,96.2
E00050266,0,100
E00050464,3.9,96.1
E00050465,1.9,98.1
E00050466,0,100
E00050468,0.6,99.4
E00050469,4.1,95.9
E00050470,1.6,98.4
E00050471,2.4,97.6
E00050473,0.8,99.2
E00050474,2.4,97.6
E00050475,2.8,97.2
E00050476,1.1,98.9
E00050477,0,100
E00050478,2.1,97.9
E00050479,2.9,97.1
E00050480,3,97
E00050488,0,100
E00050493,2,98
E00050494,1.6,98.4
