areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00049363,34.8,33.9,27,3.5,0.9
E00049365,34.7,40.7,22,2.5,0
E00049366,37.2,32.6,23.3,6.2,0.8
E00049368,55,27.9,14.7,2.3,0
E00049369,34.3,38,23.1,4.6,0
E00049370,33.6,37.3,23.9,5.2,0
E00049374,36.4,32.1,23.5,8,0
E00049375,20,27.6,35.9,15.9,0.7
E00049376,29.6,29.6,31.3,8.7,0.9
E00049378,39.5,32.9,19.7,7.9,0
E00049379,25.2,39.5,22.7,12.6,0
E00049380,28.7,39.1,25.2,6.1,0.9
E00049381,28,41.5,23.7,5.9,0.8
E00049382,26.4,41.9,22.5,8.5,0.8
E00049383,47.4,40.1,9.5,2.9,0
E00049384,31.1,36.1,24.6,8.2,0
E00049385,41.6,27.7,24.8,5.8,0
E00049386,26.8,27.6,26.8,17.3,1.6
E00049387,43.1,31.4,20.6,4.9,0
E00049388,44.8,32.2,19.7,3.3,0
E00049389,35.7,38.9,19,6.3,0
E00049390,32.3,37.9,24.2,5.6,0
E00049391,31.8,22,35.6,9.1,1.5
E00049392,34.1,38.8,24,2.3,0.8
E00049393,35,40.7,22.8,1.6,0
E00049394,35.4,44.1,17.3,3.1,0
E00049395,33.7,30.1,25.2,11,0
E00049396,41.9,39.7,15.4,2.9,0
E00049397,27.1,33.9,25.4,12.7,0.8
E00049444,47,35,14.5,3.4,0
E00049446,23.4,27,31.2,17,1.4
E00049447,47.5,35.2,14.8,2.5,0
E00049448,41.3,40.6,16.7,1.4,0
E00049449,45.8,30.6,18.8,4.9,0
E00049466,54.3,28.6,12.4,4.8,0
E00049468,43.6,37.3,17.3,1.8,0
E00049469,47.6,36.5,14.3,1.6,0
E00049470,42.6,36.9,16.4,3.3,0.8
E00049471,51.4,36,9.9,2.7,0
E00049473,44.2,27.9,21.7,6.2,0
E00049474,40.2,37.7,18,4.1,0
E00049475,30.3,34.8,17.4,17.4,0
E00049476,46.7,33.6,18,1.6,0
E00049482,60.5,28.8,9.3,1.5,0
E00049512,56.7,28.3,14.2,0.8,0
E00049775,41.6,31.5,22.1,4.7,0
E00049776,51.3,33.6,12.6,2.5,0
E00049777,34.6,39.9,20.3,5.2,0
E00049778,39.2,34.2,20,5.8,0.8
E00049779,38.7,37.8,18.5,5,0
E00049780,36.9,36.9,22.3,3.8,0
E00049782,33.1,31,27.6,8.3,0
E00049785,27.3,37.5,24.2,10.9,0
E00049786,34.5,35.9,20.7,9,0
E00049787,23,40.8,25,11.2,0
E00049788,30.6,36.6,26.9,6,0
