geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00074458,32.3,48.9,9.8,9
E00074459,41.3,54.1,2.8,1.8
E00074460,23.1,59,6,12
E00074461,30.8,39,14,16.3
E00074462,15.6,33,20.2,31.2
E00074463,19.4,43.5,15.6,21.5
E00074464,27,31.3,19.1,22.6
E00074465,32.4,45.5,10.8,11.4
E00074466,24.7,34.3,17.5,23.5
E00074467,24.4,41.2,18.3,16
E00074468,17.6,38.8,20,23.5
E00074469,56,29.1,9.7,5.2
E00074470,24,46.7,10.8,18.6
E00074471,25.6,29.6,16,28.8
E00074472,47.1,33.6,6.7,12.6
E00074473,23.1,42.7,12.8,21.4
E00074474,20.8,41.6,18.1,19.5
E00074475,20,46,20,14
E00074476,20.5,50.9,13.4,15.2
E00074477,43.4,33.6,9.4,13.6
E00074478,16.2,39,16.2,28.6
E00074479,24.3,40,18.3,17.4
E00074480,36.4,42.4,11.9,9.3
E00074481,28.9,40.8,12,18.3
E00074482,30.7,44.1,11.8,13.4
E00074483,25.2,43.7,12.6,18.5
E00074484,27.6,47.2,7.9,17.3
E00074485,37.6,31.2,15.3,15.9
E00074587,26.8,28.5,17.9,26.8
E00074607,31.9,51,7.8,9.3
E00074608,26.5,57.4,8.1,8.1
E00074609,18.1,44.6,22.9,14.5
E00074610,25.2,45.4,13.4,16
E00074611,27.6,55.3,6.5,10.6
E00074612,28.7,49.3,8.8,13.2
E00074613,22,46.5,15,16.5
E00074614,16.3,48.1,12.4,23.3
E00074615,34.6,31.5,19.2,14.6
E00074616,28.5,42.3,19.2,10
E00074617,17.8,36.2,19.7,26.3
E00074618,44.9,33.1,7.9,14.2
E00074619,25.6,44.8,17.6,12
E00074620,21.6,61.9,9.4,7.2
E00074623,25.5,38.3,16.3,19.9
E00074625,18,47.4,18,16.5
E00074626,52.5,45.5,2,0
E00074627,42.4,40.8,9.8,6.9
E00074629,23.4,38.3,16.8,21.5
E00074630,29.1,45.7,10.9,14.3
E00074631,26.3,44.6,15.6,13.4
E00074633,22.9,37.5,10.4,29.2
E00074634,14.2,32.8,17.2,35.8
E00074635,22,42.7,17.1,18.3
E00074636,17.4,31.4,18.2,33.1
E00074637,25,36.4,19,19.6
E00074764,51.6,23.8,11.5,13.1
E00074765,54.1,24.7,10.3,11
E00074766,51.2,27.6,9.4,11.8
E00074767,34.3,35,13.6,17.1
E00074768,44,37.7,8.8,9.4
E00074769,40.8,27,13.8,18.4
E00074770,67.4,18.1,11.6,2.9
E00074771,51.3,26.7,14.4,7.5
E00074772,48.7,27.6,10.9,12.8
E00074773,69,26.6,2.5,1.9
E00074774,49,28.2,12.8,10.1
E00074775,49.2,29.2,12.5,9.2
E00074776,64.8,29.5,4.1,1.6
E00074777,61.7,28.7,2.6,7
E00074778,56.5,33.3,8,2.2
E00074779,55.3,28,8.7,8.1
E00074780,54.8,25.9,10.4,8.9
E00074781,51.3,30.5,10.4,7.8
E00074782,44.8,33.1,10.5,11.6
E00074783,45.4,27,15.5,12.1
E00074784,51.2,29.6,11.2,8
E00074785,32,43.4,12.3,12.3
E00074786,52.8,30.1,9.7,7.4
E00074787,49.7,31,11.1,8.2
E00074788,28.3,42.5,14.2,15
E00074789,45.7,43.9,6.7,3.7
E00074790,27.1,43.8,11.1,18.1
E00074791,30.4,48,11.8,9.8
E00074792,20.5,55.7,11.5,12.3
E00074793,19.3,50.9,15.8,14
E00074794,24.8,54.4,8.8,12
E00074795,38.6,44.7,4.4,12.3
E00074796,44.3,33.5,11.4,10.8
E00074797,51.2,25.9,14.1,8.8
E00074798,52.4,34,9.9,3.8
E00074799,50.3,33.3,9.5,6.8
E00074800,33.8,36.7,18,11.5
E00074801,42.3,32.4,14.4,10.8
E00074802,57.1,31.7,3.2,7.9
E00074803,39.5,33.6,13.4,13.4
E00074804,48.4,29.7,12.9,9
E00074805,38.7,27,19.8,14.4
E00074806,42.7,35.1,13,9.2
E00074807,37.9,37.1,12.1,12.9
E00074808,26.4,42.4,15.2,16
E00074809,20,46.7,15,18.3
E00074810,43.2,26.3,13.6,16.9
E00074811,29.4,29.4,13.8,27.5
E00074812,31.5,37.8,13.5,17.1
E00074813,19.6,42,20.5,17.9
E00074814,17.2,44.8,12.9,25
E00074815,27.5,40,11.7,20.8
E00074816,33.3,35,11.7,20
E00074817,28.3,40.8,11.7,19.2
E00074818,28.8,40,13.6,17.6
E00074819,32.4,37.4,15.4,14.8
E00074820,52.3,24.4,9.7,13.6
E00074821,42.1,30.1,13.1,14.8
E00074823,26.6,39.6,18.7,15.1
E00074824,40.4,30.9,10.3,18.4
E00074825,28,35.6,15.9,20.5
E00074826,23.2,35.7,16.7,24.4
E00074828,18.2,41.6,14.6,25.5
E00074829,27.6,35.8,15.4,21.1
E00074830,30.6,34.3,13.9,21.3
E00074831,37.2,48.8,6.6,7.4
E00074832,27.1,34.7,20.3,17.8
E00074833,22.2,29.9,17.9,29.9
E00074834,21.3,39.3,15.6,23.8
E00074835,38.2,28.2,18.3,15.3
E00074836,35.9,41.7,8.7,13.6
E00074837,31.5,38.7,15.3,14.5
E00074838,18.7,38.1,21.6,21.6
E00074839,58.6,20,12.1,9.3
E00074840,36.2,30.9,17.1,15.8
E00074841,47.1,29.4,9.8,13.7
E00074842,27.2,35.1,16.7,21.1
E00074843,28.9,45.4,13.4,12.4
E00074844,34.3,33.3,13,19.4
E00074845,28.3,45.5,13.1,13.1
E00074846,36.6,36.6,13,13.8
E00074847,31.5,37,18.2,13.3
E00074848,36.1,28.4,12.3,23.2
