geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00074458,1.5,56.7,23.1,18.7
E00074459,14.7,67,14.7,3.7
E00074460,2.6,59.6,26.3,11.4
E00074461,4,31.6,35.1,29.3
E00074462,2.8,20.4,63,13.9
E00074463,9.1,9.7,31.7,49.5
E00074464,8.8,16.8,53.1,21.2
E00074465,7.4,36.4,27.3,29
E00074466,8.4,12.7,41,38
E00074467,5.9,20,41.5,32.6
E00074468,8.2,10.6,36.5,44.7
E00074469,24.1,48.9,18.8,8.3
E00074470,3,14.9,42.3,39.9
E00074471,8.1,17.1,39.8,35
E00074472,26.3,17.8,18.6,37.3
E00074473,2.6,11.1,29.9,56.4
E00074474,0,10.7,37.6,51.7
E00074475,10,10,30,50
E00074476,1.8,13.3,29.2,55.8
E00074477,18.3,21.7,32.3,27.7
E00074478,1.9,8.6,41.9,47.6
E00074479,2.6,16.5,38.3,42.6
E00074480,16.8,24.4,47.9,10.9
E00074481,8.5,17.6,32.4,41.5
E00074482,0.8,20.5,44.9,33.9
E00074483,2.5,12.6,47.1,37.8
E00074484,2.4,13.6,32,52
E00074485,19,43.1,24.2,13.7
E00074587,4.8,23,29.4,42.9
E00074607,6.9,41.2,27.9,24
E00074608,0.7,14.7,35.3,49.3
E00074609,0,13.4,37.8,48.8
E00074610,9.2,10.9,40.3,39.5
E00074611,4,37.9,23.4,34.7
E00074612,2.2,21.2,44.5,32.1
E00074613,2.3,11.7,61.7,24.2
E00074614,0.8,16.4,42.2,40.6
E00074615,5.4,30,60.8,3.8
E00074616,3.1,45,45.7,6.2
E00074617,0.7,5.3,42.8,51.3
E00074618,7.9,42.5,31.5,18.1
E00074619,0,42.6,47.5,9.8
E00074620,2.8,45.4,34.8,17
E00074623,6.4,29.1,48.2,16.3
E00074625,0,15.3,62,22.6
E00074626,15.2,72.7,7.1,5.1
E00074627,13.9,53.3,18.9,13.9
E00074629,1.9,24.3,15,58.9
E00074630,2.3,35.6,32.8,29.4
E00074631,3.7,32.6,34.2,29.5
E00074633,11.5,16.2,33.8,38.5
E00074634,0,8.1,55.1,36.8
E00074635,4.8,18.1,36.1,41
E00074636,1.7,2.5,19.8,76
E00074637,5.4,24.9,38.9,30.8
E00074764,31.1,34.4,14.8,19.7
E00074765,42.5,29.5,17.1,11
E00074766,34.4,35.2,16,14.4
E00074767,16.9,33.8,30.9,18.4
E00074768,32.9,39.9,13.3,13.9
E00074769,24.3,35.5,23.7,16.4
E00074770,65.2,22.5,6.5,5.8
E00074771,37.8,41.6,7.6,13
E00074772,43.3,33.8,10.2,12.7
E00074773,51.9,43.7,3.2,1.3
E00074774,38.7,39.3,10.7,11.3
E00074775,21.8,42,19.3,16.8
E00074776,5.9,85.7,5.9,2.5
E00074777,50,24.6,14.9,10.5
E00074778,29.7,60.9,7.2,2.2
E00074779,31.7,35.4,12.2,20.7
E00074780,30.8,30.1,22.6,16.5
E00074781,35.3,32,18.3,14.4
E00074782,34.9,38.4,16.9,9.9
E00074783,30.2,33.7,25,11
E00074784,40.8,25.6,24,9.6
E00074785,19,30.6,28.1,22.3
E00074786,38.3,27.8,30,3.9
E00074787,36,34.9,7.6,21.5
E00074788,4.4,16.8,48.7,30.1
E00074789,12.2,56.7,19.5,11.6
E00074790,1.3,32.9,40.3,25.5
E00074791,2,33.7,47.5,16.8
E00074792,0.8,19.7,59.8,19.7
E00074793,0,13.3,32.7,54
E00074794,0,10.6,55.3,34.1
E00074795,14,43,27.2,15.8
E00074796,26.8,42,16.6,14.6
E00074797,37.9,35.6,9.2,17.2
E00074798,30.2,53.8,9.9,6.1
E00074799,30.6,50.3,10.9,8.2
E00074800,25.4,26.8,25.4,22.5
E00074801,17,31.3,24.1,27.7
E00074802,38.3,36.7,10.2,14.8
E00074803,16.8,27.7,27.7,27.7
E00074804,23.1,40.4,9.6,26.9
E00074805,31.8,33.6,18.2,16.4
E00074806,28,43.2,16.7,12.1
E00074807,17.2,29.3,35.3,18.1
E00074808,4,19,49.2,27.8
E00074809,5.7,14.8,56.6,23
E00074810,26.3,35.6,22,16.1
E00074811,9.2,22,30.3,38.5
E00074812,5.4,20.7,19.8,54.1
E00074813,3.6,15.2,22.3,58.9
E00074814,0,6,50.4,43.6
E00074815,5,17.5,35.8,41.7
E00074816,5.9,21,35.3,37.8
E00074817,3.4,20.2,50.4,26.1
E00074818,3.2,19,32.5,45.2
E00074819,4.9,25.1,37.7,32.2
E00074820,32.2,32.8,20.1,14.9
E00074821,22.5,32.4,27.5,17.6
E00074823,0.7,43.2,52.5,3.6
E00074824,18.5,41.5,33.3,6.7
E00074825,14.6,46.2,31.5,7.7
E00074826,7.2,15.7,47,30.1
E00074828,9.6,8.8,62.5,19.1
E00074829,13,8.1,63.4,15.4
E00074830,12.8,25.7,50.5,11
E00074831,0.8,61.9,24.6,12.7
E00074832,4.2,24.6,57.6,13.6
E00074833,2.6,9.4,63.2,24.8
E00074834,1.6,12.3,66.4,19.7
E00074835,17.7,30.8,45.4,6.2
E00074836,1,52.4,28.2,18.4
E00074837,16.8,24,33.6,25.6
E00074838,2.2,15.7,62.7,19.4
E00074839,47.1,18.6,30,4.3
E00074840,20,29.3,33.3,17.3
E00074841,23.5,44.1,18.6,13.7
E00074842,6.1,7.8,65.2,20.9
E00074843,3.1,17.7,63.5,15.6
E00074844,9.3,43.9,38.3,8.4
E00074845,4.8,37.7,49.3,8.2
E00074846,10.4,47.2,38.4,4
E00074847,0,45.5,49.1,5.5
E00074848,15.4,32.1,39.7,12.8
E00074849,26.4,49.1,20,4.5
E00074850,12,24,54.3,9.6
E00074851,13.6,34.4,41.6,10.4
E00074852,5.1,27.5,56.5,10.9
E00074853,41,41,15,3
E00074854,2.2,20.1,59,18.7
E00074855,0.8,20.8,57.6,20.8
E00074856,1.5,21.2,62.1,15.2
E00074857,0.8,17.5,55,26.7
E00074858,3.2,41.1,45.3,10.5
E00074859,9.8,21.8,49.6,18.8
E00074860,0.8,9.5,42.1,47.6
E00074861,2.7,50,29.5,17.9
E00074862,0,27,42.6,30.3
E00074863,1.6,14.2,57.5,26.8
E00074864,2.7,36.9,37.8,22.5
E00074865,16.9,26.2,33.1,23.8
E00074866,3.8,8.4,37.4,50.4
E00074867,2.3,20.6,47.3,29.8
E00074868,60,30.4,6.4,3.2
E00074869,1.8,31.5,34.2,32.4
E00074870,6.4,42.2,42.2,9.2
E00074871,23.6,26.8,28.5,21.1
E00074872,0,26,33.9,40.2
E00074873,1.7,11.9,66.1,20.3
E00074874,0,39.3,52.5,8.2
E00074875,1.8,42.3,47.7,8.1
