geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00074458,20.8,40.7,11,25,2.5
E00074459,42.8,34.4,6.7,11.1,5
E00074460,22.8,37.7,7.4,25.6,6.5
E00074461,15,41.3,5.8,34.9,3.1
E00074462,25.3,50.2,5,17,2.5
E00074463,14.5,44.6,6.3,31.4,3.2
E00074464,22.1,40.3,7.1,27.9,2.7
E00074465,17.3,41.5,9.1,29.1,3
E00074466,21.9,39.8,8.5,27.3,2.6
E00074467,9.4,39.6,4.7,45.1,1.2
E00074468,16.4,38.3,4.9,37.2,3.3
E00074469,32.3,31.7,9.5,22.8,3.7
E00074470,13.7,45.8,6.9,33.6,0
E00074471,12.9,42.7,2.1,40.2,2.1
E00074472,11.4,41.1,4,40.6,3
E00074473,7.5,39.7,4.5,45.5,2.7
E00074474,10.6,35.9,3.7,48.5,1.3
E00074475,19,30.7,5.8,40.9,3.6
E00074476,8.1,36.8,5.1,47.9,2.1
E00074477,18.2,37.7,4.5,35.2,4.3
E00074478,19.6,36.6,5.8,35.7,2.2
E00074479,12.7,44.3,7.9,32.9,2.2
E00074480,21.1,45.5,6.6,24.9,1.9
E00074481,12.5,39.5,6.3,39.1,2.6
E00074482,15.1,37.2,8.4,37.2,2.1
E00074483,12.1,43.5,5.2,35.8,3.4
E00074484,8.8,39.6,6.6,39.6,5.3
E00074485,17.5,49.4,3.7,26,3.3
E00074587,36.9,29.5,5.4,23.4,4.7
E00074607,26.3,36.6,7.4,27.3,2.4
E00074608,15.7,34.5,7.8,40,2
E00074609,12.6,40.8,7.5,37.9,1.1
E00074610,14.6,42,5.8,33.6,4
E00074611,15.9,41.9,8.4,31.7,2.2
E00074612,17.3,45.3,3.9,30.3,3.1
E00074613,10.6,48.9,8.7,28.4,3.4
E00074614,12.7,44.7,8.7,29.8,4
E00074615,15.9,48.3,8.6,25,2.2
E00074616,20.3,48.7,6.8,21.2,3
E00074617,10.9,47.5,4.7,34.8,2.2
E00074618,21.4,39.7,8.9,25.4,4.5
E00074619,21.1,43.4,8.3,24.4,2.9
E00074620,21.4,45,9.6,20.7,3.3
E00074623,20.5,45.6,7.8,23,3.2
E00074625,11.4,50.9,7,25.8,4.8
E00074626,41.7,29.1,13.2,11.9,4
E00074627,25.7,42.1,7.5,21.5,3.3
E00074629,18.1,42.5,4.9,30.1,4.4
E00074630,21.4,36.3,6.8,32.9,2.5
E00074631,17.1,40.5,11.2,27.2,4
E00074633,13.5,46.4,8.4,29.7,2
E00074634,10.9,46.8,5.6,33.5,3.2
E00074635,9.2,43.4,8.6,38.8,0
E00074636,10.9,47.5,5.1,36.2,0.4
E00074637,9.3,52.7,5.4,31,1.7
E00074764,18.1,44.2,5.3,29.6,2.7
E00074765,23.7,35.2,10,27.4,3.7
E00074766,18.9,50,7.9,15.8,7.4
E00074767,22.3,47.4,3.6,22.7,4
E00074768,24.2,40.4,5.8,25,4.6
E00074769,16.2,52.4,3.3,24.4,3.7
E00074770,23.1,36.8,9,27.8,3.3
E00074771,24.3,41.9,5.1,25,3.7
E00074772,25.3,42.3,8.7,20.2,3.6
E00074773,29.5,35.2,6.7,23.3,5.2
E00074774,31.6,34.5,5.1,26.3,2.5
E00074775,21.3,36.7,9.2,30.4,2.4
E00074776,28.5,32.5,7,20.2,11.8
E00074777,24.2,42.8,7.2,23.7,2.1
E00074778,28.2,34.2,8.9,22.8,5.9
E00074779,32.2,36.2,5.1,23.9,2.6
E00074780,29.7,36.8,4.7,24.7,4.1
E00074781,16.8,43.3,6.3,31.9,1.7
E00074782,31.9,37.2,3.1,25.3,2.4
E00074783,21.7,40.8,5,28.8,3.7
E00074784,15.5,42.2,7,26.7,8.6
E00074785,17.1,46.8,6.8,26.6,2.7
E00074786,17.9,42.5,8.4,28.9,2.2
E00074787,18.1,42.8,7.2,29.7,2.2
E00074788,22.6,36.9,6.5,31.8,2.3
E00074789,31.3,33.2,6.3,23.6,5.5
E00074790,16.2,40.5,5.1,34.5,3.7
E00074791,20.4,39.8,7.1,29.6,3.1
E00074792,21.1,41.5,5.7,27.9,3.8
E00074793,13.1,39.3,7.8,36.1,3.7
E00074794,16.2,37,5.5,38.7,2.6
E00074795,24.8,34.6,6.5,26.6,7.5
E00074796,18.4,44.4,6.9,28,2.3
E00074797,26.1,40.3,5.8,24.5,3.3
E00074798,30.5,28.2,6.4,26.6,8.3
E00074799,23.8,45,4.8,22.9,3.5
E00074800,10.3,53.4,5.9,28.5,2
E00074801,26.1,38.7,6.5,23,5.7
E00074802,21.1,37.4,7.9,30,3.7
E00074803,12.6,54.6,2.4,30.4,0
E00074804,16,43.6,4.4,34.4,1.6
E00074805,14.4,43.9,7.5,29.4,4.8
E00074806,19.3,41.7,6,28.4,4.6
E00074807,11.4,57.6,5.2,22.9,2.9
E00074808,11.4,46.5,6.5,32.7,2.9
E00074809,9,54.3,9,24.6,3.1
E00074810,9.9,48,6.4,32.7,3
E00074811,10.7,45.1,5.8,36.6,1.8
E00074812,9,42.6,5.8,40.4,2.2
