geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00081235,87.4,2.8,1.4,8.4
E00081236,26.1,37.9,19,17
E00081237,36.9,47,8.9,7.1
E00081238,53.3,37.4,0.9,8.4
E00081239,42.1,48.1,1.5,8.3
E00081240,45.2,34.5,4.8,15.5
E00081241,55.1,29,4.3,11.6
E00081242,40.4,53.6,0.6,5.4
E00081243,31.4,35.6,22.9,10.2
E00081244,42.4,40.3,4.9,12.5
E00081245,46.9,46.9,0,6.3
E00081246,45.4,47.7,0.8,6.2
E00081247,46,38,4,12
E00081250,47.7,35.8,9.2,7.3
E00081252,40.8,48,0,11.2
E00081253,12,52.5,27.9,7.7
E00081254,24.6,62.9,7.4,5.1
E00081256,58.5,34.9,0,6.6
E00081257,22.6,50.8,21,5.6
E00081258,46.9,33.1,17.9,2.1
E00081259,27.6,24.5,36.7,11.2
E00081260,45.8,39.6,6.3,8.3
E00081261,33.3,37,16.7,13
E00081262,41.2,32.5,14.9,11.4
E00081263,69.1,22.8,0.8,7.3
E00081264,41.8,35.7,12.2,10.2
E00081265,38.2,21.1,22.8,17.9
E00081266,33.1,49.3,2.7,14.9
E00081267,37.5,22.7,14.8,25
E00081268,36.2,34.5,10.3,19
E00081274,47.3,34.1,3.3,15.4
E00081275,18.9,30.8,37.1,13.2
E00081276,40.2,51.4,0,8.4
E00081277,31.8,39.4,20.6,8.2
E00081432,30.5,56.5,0.6,12.3
E00081434,30.7,32,0,37.3
E00081628,42.3,42.3,9.2,6.1
E00167395,9.7,43.6,34.5,12.1
E00167396,20.4,53.9,12.6,13.1
E00167397,22.2,56.2,5.2,16.5
E00167398,25.8,60.8,5.8,7.5
E00167399,28,31.8,2.5,37.6
E00167403,26.2,64.3,3.2,6.3
E00167404,16.9,58.5,3.4,21.2
E00167408,24.2,43.5,4.8,27.4
E00189622,91,3.9,0,5.1
E00189635,16.2,61.5,13.7,8.5
E00189636,12.3,44.5,22.6,20.5
E00189643,21.6,50.5,5.4,22.5
E00189658,13.1,23.4,4,59.4
E00189665,43.2,38.4,1.6,16.8
E00189674,22.8,58.4,5.4,13.4
E00189687,27.5,56.7,5.8,10
E00189693,14.6,41.5,28.5,15.4
E00189703,20.3,41.5,21.2,16.9
E00189706,33.3,47.7,5.2,13.7
E00189746,21.1,64.9,0,14
E00189755,87.5,5.5,0.8,6.3
E00189758,8.9,65.2,19.3,6.7
E00189760,38.8,39.7,2.6,19
E00189780,30.7,57.9,2.6,8.8
E00189783,12.9,43.6,5.9,37.6
E00189792,84.6,8.8,0,6.6
