geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00081235,55.3,44.7
E00081236,35.2,64.8
E00081237,56.9,43.1
E00081238,54.2,45.8
E00081239,53.2,46.8
E00081240,54.3,45.7
E00081241,63.8,36.2
E00081242,63.4,36.6
E00081243,42.5,57.5
E00081244,47,53
E00081245,57.1,42.9
E00081246,62,38
E00081247,51.5,48.5
E00081250,52.3,47.7
E00081252,58,42
E00081253,39.9,60.1
E00081254,41.2,58.8
E00081256,51.3,48.7
E00081257,42.2,57.8
E00081258,51.4,48.6
E00081259,34.3,65.7
E00081260,52.1,47.9
E00081261,46.8,53.2
E00081262,43.7,56.3
E00081263,52.9,47.1
E00081264,50,50
E00081265,45.5,54.5
E00081266,45.7,54.3
E00081267,34.5,65.5
E00081268,40.2,59.8
E00081274,61.7,38.3
E00081275,35.2,64.8
E00081276,52.1,47.9
E00081277,52.6,47.4
E00081432,49.5,50.5
E00081434,47.3,52.7
E00081628,44.3,55.7
E00167395,41.4,58.6
E00167396,44.5,55.5
E00167397,52.5,47.5
E00167398,45.4,54.6
E00167399,41.8,58.2
E00167403,59.4,40.6
E00167404,57,43
E00167408,46.8,53.2
E00189622,43.7,56.3
E00189635,47.3,52.7
E00189636,40.7,59.3
E00189643,46.4,53.6
E00189658,21.7,78.3
E00189665,48.2,51.8
E00189674,55.3,44.7
E00189687,49.8,50.2
E00189693,38.5,61.5
E00189703,47.6,52.4
E00189706,54.5,45.5
E00189746,47.2,52.8
E00189755,57.1,42.9
E00189758,39.3,60.7
E00189760,55.1,44.9
E00189780,50.7,49.3
E00189783,19.3,80.7
E00189792,37.3,62.7
