geography_code,in_full_time_education-001,in_full_time_education-002
E00081235,1.8,98.2
E00081236,12.7,87.3
E00081237,20,80
E00081238,11.5,88.5
E00081239,19.8,80.2
E00081240,17.8,82.2
E00081241,21,79
E00081242,21.5,78.5
E00081243,19,81
E00081244,14.7,85.3
E00081245,19.7,80.3
E00081246,17.3,82.7
E00081247,12.2,87.8
E00081250,14.5,85.5
E00081252,22.3,77.7
E00081253,19.1,80.9
E00081254,19.3,80.7
E00081256,12.7,87.3
E00081257,20.4,79.6
E00081258,18.3,81.7
E00081259,26.2,73.8
E00081260,23.2,76.8
E00081261,22.9,77.1
E00081262,20.1,79.9
E00081263,13.7,86.3
E00081264,18.5,81.5
E00081265,19.5,80.5
E00081266,12.8,87.2
E00081267,17.9,82.1
E00081268,15,85
E00081274,15.1,84.9
E00081275,19.9,80.1
E00081276,17.8,82.2
E00081277,16.8,83.2
E00081432,24.2,75.8
E00081434,17.1,82.9
E00081628,14.6,85.4
E00167395,22.5,77.5
E00167396,17.9,82.1
E00167397,21.4,78.6
E00167398,21.6,78.4
E00167399,11.3,88.7
E00167403,24.7,75.3
E00167404,30.3,69.7
E00167408,20.7,79.3
E00189622,3.3,96.7
E00189635,28.8,71.2
E00189636,22,78
E00189643,25.8,74.2
E00189658,10,90
E00189665,15.1,84.9
E00189674,23.7,76.3
E00189687,21.5,78.5
E00189693,25.4,74.6
E00189703,13.2,86.8
E00189706,18.9,81.1
E00189746,29.3,70.7
E00189755,4.8,95.2
E00189758,25.9,74.1
E00189760,15.3,84.7
E00189780,10.6,89.4
E00189783,12.3,87.7
E00189792,9.8,90.2
