areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00136780,11.7,20,51.7,16.7
E00136781,13.6,24,53.9,8.4
E00136782,17.7,19.5,52.2,10.6
E00136783,6.7,21.2,58.7,13.5
E00136784,12.8,17.7,58.6,10.9
E00136785,16.3,23.3,52.3,8.1
E00136786,13.6,22.7,53.6,10
E00136787,10.6,25.8,51.7,11.9
E00136791,12.1,20.8,55.7,11.4
E00136792,15.7,19,47.1,18.2
E00136793,8.6,20.7,58.6,12.1
E00136813,12.9,24.1,50,12.9
E00136814,18.6,27.1,54.3,0
E00136815,10.3,27.6,50.6,11.5
E00136816,11.3,22.6,46.2,20
E00136817,15.2,17.5,55,12.3
E00136818,15.8,18.4,53.9,11.8
E00136822,13.6,22.7,45.5,18.2
E00137044,11,25.3,46.6,17.1
E00153723,27.8,27.8,30.6,13.9
E00153724,21.2,15.2,33.3,30.3
E00153725,21.3,21.3,42.6,14.9
E00153726,34.7,24,32,9.3
E00153727,13.8,24.1,50,12.1
E00153728,14,26,42,18
E00153729,23.8,19,42.9,14.3
E00153730,23.8,30,37.5,8.8
E00153731,18.9,16.2,52.7,12.2
E00153732,10.5,26.7,52.4,10.5
E00153733,18.9,21.3,56.1,3.7
E00153734,16,27,51,6
E00153735,15.2,19.6,43.5,21.7
E00153736,13.9,20.8,56.9,8.3
E00153737,15.7,22.6,47,14.8
E00153860,17.5,22.8,50.9,8.8
E00153862,22.1,20.4,43.4,14.2
E00153864,13.6,17,56.8,12.5
E00153867,13.8,20.2,47.9,18.1
E00153868,14.3,20.8,50.6,14.3
E00153869,9.1,18.2,54.5,18.2
E00153875,15,26.8,40.9,17.3
E00153876,10.5,21.6,53.1,14.8
E00153877,20.2,16.3,45.2,18.3
E00153916,10,29,51,10
E00153917,20,22.7,50,7.3
E00153918,15.7,19.1,55.7,9.6
E00153919,13.8,24.5,51,10.7
E00153920,18.2,21.7,50.3,9.8
E00153921,14.3,22.6,50,13.1
E00153922,8.8,19.2,61.6,10.4
E00153923,10.3,25,44.1,20.6
E00153924,16.7,21,51.9,10.5
E00153925,12.3,19.6,59.4,8.7
E00153926,10.4,21.7,61.3,6.6
E00153927,17.1,13.4,58.5,11
E00153928,13.6,26.4,56.4,3.6
E00153929,9.2,30.3,51.3,9.2
E00153930,15.4,23.8,53.8,6.9
E00153931,13,18.6,62.1,6.2
E00153932,8.6,24.3,57.9,9.2
E00153934,12.9,24.3,55,7.9
E00153935,17.4,15.7,59.1,7.8
E00153936,10.9,22.4,59.9,6.8
E00153937,15.7,20,54.3,10
E00153987,24.7,7.8,50.6,16.9
E00153989,25.9,20.7,39.7,13.8
E00153990,14,20.4,58.1,7.5
E00153991,20.4,20.4,44.9,14.3
E00153992,19,18.4,48.3,14.3
E00153994,13.9,20.4,52.6,13.1
E00154006,19.3,18.5,47.1,15.1
E00154007,26.5,16.2,35.3,22.1
E00154008,25.4,20.6,41.3,12.7
E00154009,20.7,15.9,48.8,14.6
E00154010,20.9,17.2,47.8,14.2
E00154011,25,21.9,39.6,13.5
E00154012,15.4,25.2,46.3,13
E00154014,10.2,20,56.8,13
E00154015,6.9,18.5,66.7,7.9
E00154016,15.2,20.7,50,14
E00154017,10.4,22.8,57,9.8
E00154046,12.7,26.4,49.1,11.8
E00154047,18.6,19.9,49.4,12.2
E00154048,14.2,25.5,52.5,7.8
E00154050,15.6,28.6,51.9,3.9
E00154051,16.9,19.4,55.6,8.1
E00154054,11.8,19.3,55.5,13.4
E00154055,12.3,26.5,47.7,13.5
E00154056,9.8,22,58.5,9.8
E00154057,15.1,22.1,57,5.8
E00154058,9.9,24.1,53.9,12.1
E00154059,20.6,20.6,44.4,14.3
E00154068,13.5,26.2,49.2,11.1
E00154069,15.6,26.2,40.2,18
E00154070,14.9,10.6,51.1,23.4
E00154071,19.4,22.6,41.3,16.8
E00154072,26.8,12.6,44.1,16.5
E00154073,17.9,19.9,51.3,10.9
E00154074,12.5,29.2,47.9,10.4
E00154075,8.6,23.7,49.5,18.3
E00154076,16.1,19.4,55,9.5
E00154077,7.7,21.4,51.3,19.7
E00154107,20.6,23.2,44.5,11.6
E00154108,15.7,14.3,46.4,23.6
E00154109,9.8,25,54.3,10.9
E00154110,25.6,12.8,43.6,17.9
E00154111,15.6,19.5,50.6,14.3
E00154112,22,25.8,44.7,7.6
E00154113,17,22.2,43,17.8
E00154114,12.8,21.8,52.6,12.8
E00154130,13.2,22.1,47.1,17.6
E00154131,20.5,26,40.2,13.4
E00154132,23.1,17.9,48.7,10.3
E00154133,8.2,31.6,43.9,16.3
E00154134,25.3,14.7,41.3,18.7
E00154135,7.4,26.5,60.3,5.9
E00154136,18.2,19.9,53,8.8
E00154137,18.5,18.5,39.5,23.5
E00154138,16.1,16.8,50.3,16.8
E00154139,16.8,20,54.7,8.4
E00154140,13.2,25,50.7,11.2
E00154141,17.6,19.3,52.1,10.9
E00154142,13.2,23.7,57.9,5.3
E00154143,15,19.6,53.3,12.1
E00154144,16.5,25.6,48.1,9.8
E00154145,11,19.8,57,12.2
E00154146,27.4,19.2,39.7,13.7
E00154147,13.5,19.9,51.8,14.9
E00154148,11.6,15.8,61,11.6
E00154149,23.2,20.7,40.2,15.9
E00154150,15,19.2,55.8,10
E00154151,10.4,30.2,51.9,7.5
E00154152,12.5,17.7,53.1,16.7
E00154153,11.7,11.7,67,9.6
E00154154,19,19.8,46.6,14.7
E00154155,15.1,19.4,54.8,10.8
E00154156,13.5,20.7,57.2,8.7
E00154157,5,27.7,58.4,8.9
E00154158,13.3,21.4,59.2,6.1
E00154159,13.3,28.7,46.2,11.9
E00154160,11.5,21.5,51.5,15.4
E00154161,10.8,31.3,49.4,8.4
E00154162,9,26.3,50.6,14.1
E00154163,10.8,22.5,55.9,10.8
E00154164,11.5,22.1,60.2,6.2
E00154165,8.3,17.6,63,11.1
E00154166,7.2,26.8,57.7,8.2
E00154167,14.9,25.7,52.5,6.9
E00154168,8.5,23.1,60.7,7.7
E00154169,15.7,23.1,51.5,9.7
E00154170,6.9,26.1,58,9
E00154171,14,27.2,50,8.8
E00154172,7.9,22.5,55.1,14.6
E00154173,20.8,16.9,46.8,15.6
E00154174,13.4,17.6,50,19
E00154175,13.9,27.8,47.8,10.4
E00154176,15.1,27.9,36,20.9
E00154177,18.6,23.7,45.4,12.4
E00154178,17.8,26.2,46.7,9.3
E00154179,14.6,17.1,56.1,12.2
E00154180,21.4,20,52.9,5.7
E00154181,22.8,21.6,42,13.6
E00154182,13.3,21.1,50.8,14.8
E00154183,6.2,21,58,14.8
E00154184,10.8,18.5,60,10.8
E00154185,5.9,21.1,61.2,11.8
E00154186,8.8,18.8,61.3,11.3
E00154187,14.7,21.3,56.6,7.4
E00154188,7.9,15.1,62.7,14.3
E00154189,12.4,20.2,55.8,11.6
E00154190,10.8,23.1,50.8,15.4
E00154191,6.9,36.8,46,10.3
E00154192,13.9,17.2,58.2,10.7
E00154193,12.2,25.2,53.4,9.2
E00154194,12.3,18.8,55.8,13
E00154195,17.9,19.5,55.3,7.3
E00154196,12,20,60,8
E00154197,15,21.7,58.3,5
E00154198,12.7,17.5,61.4,8.4
E00154199,14.2,20.6,56,9.2
E00154200,13.9,22.4,57,6.7
E00154201,9.3,22.4,62.7,5.6
E00154202,10.3,23.9,59,6.8
E00154203,12.8,20.1,53.7,13.4
E00154204,10.1,20.9,60.1,8.9
