areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00136780,0.7,0.7,0,97.9,0.7
E00136781,0.9,0,0,98.9,0.3
E00136782,0.4,0,1.2,97.7,0.8
E00136783,0.7,0.3,1.6,97,0.3
E00136784,2.5,0,1,96.1,0.4
E00136785,0,0.6,0,99.4,0
E00136786,0.7,0,1.1,97.8,0.4
E00136787,1,0,1,98,0
E00136791,0.9,0,1.8,97.3,0
E00136792,0,0,0.3,99.7,0
E00136793,0,0,0.3,99.7,0
E00136813,0.4,0.4,1.7,97.5,0
E00136814,0,0.5,1.6,97.8,0
E00136815,0,0,1.1,98.9,0
E00136816,0.5,0.2,2.2,97,0
E00136817,1,0,1.3,97.6,0
E00136818,0,0,0.6,99,0.3
E00136822,0.4,0.4,0.4,98.8,0
E00137044,0,0.4,0.4,98.9,0.4
E00153723,1.8,0,0.6,97.1,0.6
E00153724,0.7,0,2.8,96.5,0
E00153725,0.8,0.8,1.6,95.9,0.8
E00153726,2.3,0.9,0,95.5,1.4
E00153727,0.7,0,0.7,98.7,0
E00153728,0.6,0.6,2.5,95.7,0.6
E00153729,0,0.5,1,96.9,1.5
E00153730,0.7,0,0,99.3,0
E00153731,0.7,2.6,2,94.7,0
E00153732,0,0,1.6,98,0.4
E00153733,0,0,1.2,98.8,0
E00153734,0,0.4,0.4,99.2,0
E00153735,0,1.9,0.9,97.2,0
E00153736,1.2,0,0.8,97.6,0.4
E00153737,0.6,0.3,0.9,98.1,0
E00153860,0,0,2,98,0
E00153862,0,0,0,98.3,1.7
E00153864,0,0,2.6,96.3,1.1
E00153867,0.4,0,0,99.6,0
E00153868,0.5,0,2.6,96.9,0
E00153869,2.1,0,4.9,92.3,0.7
E00153875,0.3,0,1.3,98.3,0
E00153876,0.3,0,0,99.7,0
E00153877,0.4,0,2.7,96.5,0.4
E00153916,0.4,0,0.4,99.3,0
E00153917,0,0,0,100,0
E00153918,0,0,0,99.6,0.4
E00153919,1.6,0,1.6,96.9,0
E00153920,1.7,0,1,97.2,0
E00153921,3,0.4,1.9,94.8,0
E00153922,0,0,0.8,98.3,0.8
E00153923,2,0,0,98,0
E00153924,6.1,0,2,91.9,0
E00153925,0.6,0,1.3,98.1,0
E00153926,0.4,0,2.9,93.4,3.3
E00153927,5.1,0.5,1.4,93,0
E00153928,0.4,0.4,0,99.3,0
E00153929,2.6,0,2.6,94.4,0.4
E00153930,1.4,0,0,97.9,0.7
E00153931,3.1,0,2.8,92.7,1.4
E00153932,4.5,0.6,0.3,94.6,0
E00153934,0.3,1.2,1.2,95.2,2.1
E00153935,1.2,0,0.4,98,0.4
E00153936,0,0.3,0.5,99.2,0
E00153937,0.6,0,1.7,97.2,0.6
E00153987,0.6,0.6,0,98.9,0
E00153989,0,1.4,0,98.6,0
E00153990,0.4,0.4,0,99.1,0
E00153991,0,0,0,100,0
E00153992,1.6,0.3,1.6,96.6,0
E00153994,0,0,0.4,99.2,0.4
E00154006,0,0.4,0,98.2,1.3
E00154007,0.5,0.5,1.6,96.9,0.5
E00154008,0,0,0.8,99.2,0
E00154009,0,0,0.9,96.8,2.3
E00154010,0,0.3,0,99.7,0
E00154011,0,2.5,1,96.5,0
E00154012,0,0,1.1,98.5,0.4
E00154014,1.8,0.2,1,96.9,0.2
E00154015,0.8,1.3,2.1,95.6,0.3
E00154016,1.5,2.4,2.7,92.1,1.2
E00154017,0,1.6,1.3,96.9,0.3
E00154046,0,0.4,0.4,99.2,0
E00154047,1.3,0,0.5,97.9,0.3
E00154048,0.3,0,1.4,98.1,0.3
E00154050,0,0,0,100,0
E00154051,0,1.2,0,98.8,0
E00154054,0.8,0,1.5,96.2,1.5
E00154055,2.7,0.3,2.1,93.9,0.9
E00154056,2.1,0,0.4,97.5,0
E00154057,1.3,0,2.2,96.5,0
E00154058,1.1,1.1,0.7,96.7,0.4
E00154059,0,0,0,100,0
E00154068,0.4,0,0,99.6,0
E00154069,0,0.3,1,98.3,0.3
E00154070,0,2.5,1.7,95.8,0
E00154071,0,0,0,98.8,1.2
E00154072,1.8,0,0,97.6,0.6
E00154073,0.3,0.3,1.2,98.2,0
E00154074,0,1,1,98.1,0
E00154075,0,0,1.1,98.9,0
E00154076,1,0,0.8,97.9,0.2
E00154077,0,0,1.4,98.6,0
E00154107,0,0.3,0.9,98.2,0.6
E00154108,0.7,0.4,0,97.4,1.5
E00154109,0,0,3,97,0
E00154110,3.3,0,3.3,93.4,0
E00154111,1.8,0.9,0,96.4,0.9
E00154112,1,0,0,99,0
E00154113,0.3,0,0.6,97.8,1.3
E00154114,0.4,0.4,0.4,98.7,0
E00154130,0.5,0.3,1.5,97.7,0
E00154131,0.3,0,0,99.5,0.3
E00154132,1.6,0,0,97.6,0.8
E00154133,0,0,2.5,96.6,1
E00154134,0,0,0,99.1,0.9
E00154135,0,4.6,2.3,93.1,0
E00154136,2.4,0,1.7,94.8,1.2
E00154137,1.1,0,0,98.9,0
E00154138,8.4,0.4,1.1,90.1,0
E00154139,0.7,0,1.4,95.8,2.1
E00154140,2.6,0.6,1.9,94.2,0.6
E00154141,0.7,0,0.4,97.9,1.1
E00154142,1.3,0,0.9,97.8,0
E00154143,3,0,1.3,95.8,0
E00154144,1.4,0,1.1,97.2,0.4
E00154145,0,0,1.9,97,1.1
E00154146,0.5,0,1.8,97.3,0.5
E00154147,7.2,0.7,0,91.8,0.3
E00154148,3.4,0,1.4,95.2,0
E00154149,0.8,0.4,0.8,97.7,0.4
E00154150,0,0,1.3,98.3,0.3
E00154151,0,0,0.8,99.2,0
E00154152,2,0,3.2,94.8,0
E00154153,0,0,0.4,99.6,0
E00154154,0,0,1.4,98.6,0
E00154155,0,0,0,98.8,1.2
E00154156,0.3,1.3,2,96.5,0
E00154157,1.9,0.4,0.4,97.3,0
E00154158,0,0,0.4,99.6,0
E00154159,0.3,0,0.9,98.6,0.3
E00154160,1.7,0,1.1,96.6,0.6
E00154161,0,0,0.7,99.3,0
E00154162,0.3,0.3,1.7,97.5,0.3
E00154163,0.7,0,0.7,96.8,1.8
E00154164,0.4,0,2.2,97.5,0
E00154165,1.1,0.4,1.5,97.1,0
E00154166,1.1,0,1.4,97.1,0.4
E00154167,0.4,0,1.7,97.9,0
E00154168,2.4,0,1.9,94.3,1.4
E00154169,0.7,0.3,0,99,0
E00154170,0,0,3,95.7,1.3
E00154171,0,0,1.1,98.6,0.4
E00154172,0.8,0,1.5,97.7,0
E00154173,0,0,0,99.4,0.6
E00154174,0,0,0,100,0
E00154175,0.3,0.6,1.2,97.5,0.3
E00154176,1.5,0,0.5,98.1,0
E00154177,0,0,1.4,98.1,0.5
E00154178,0.4,0.4,0.4,98.9,0
E00154179,0,0.9,2.7,96.4,0
E00154180,0.6,0,0.6,98.3,0.6
E00154181,0,0,0.3,99.1,0.6
E00154182,0.4,0.4,2.3,97,0
E00154183,2,0.4,2,95.5,0
E00154184,1.5,0,0.4,98.2,0
E00154185,1.7,0,2.3,96,0
E00154186,0,0,1.7,97,1.4
E00154187,0,0.6,1.3,97.2,0.9
E00154188,0.7,0,2,97.4,0
E00154189,1.5,0,2.2,95.5,0.7
E00154190,2.2,0,1.5,96.3,0
E00154191,2.4,0,1.4,96.2,0
E00154192,3.4,0,0.4,94.5,1.7
E00154193,1.1,0.6,0.3,98,0
E00154194,1.9,0,0,97.7,0.4
E00154195,4.1,0.3,1.9,92.8,0.9
E00154196,0,0.7,0.3,98.6,0.3
E00154197,0,0.3,1.3,98.4,0
E00154198,0,0.9,0.9,98.1,0
E00154199,1.4,1.4,1.7,95.4,0
E00154200,0.9,0,1.2,98,0
E00154201,0,0.7,2.3,97,0
E00154202,0.4,1.4,1.8,96.4,0
E00154203,0,0.3,0.6,98.7,0.3
E00154204,0.3,0,2.3,97.4,0
E00154205,1.2,0,0,98.8,0
E00154206,2.8,0,0,97.2,0
E00154207,0.4,0,0,99.6,0
E00154208,0,1.6,1.3,96.5,0.6
E00154209,0.9,0,0.9,98.1,0
E00154210,0,0,0,100,0
E00154211,0,0.7,2.1,97.2,0
E00154212,1.4,0,1.8,96.5,0.4
E00154213,0.3,0,0,99.7,0
E00154214,0,0,0.9,99.1,0
E00154216,4.6,0,0,95.4,0
E00154217,0,1.2,1.2,97.7,0
E00154218,1.9,0.7,2.2,95.1,0
E00154220,0,0.7,1.7,97.6,0
E00154221,0.4,0,2.5,96.8,0.4
E00154222,0.4,0.4,0.4,98.7,0
E00154223,0,0,1,99,0
E00154225,0,0,1.9,98.1,0
E00154226,0,0,0.3,99.7,0
E00154227,0,0,0,100,0
E00154228,2.8,0.3,0.3,96.7,0
E00154229,0.7,0.4,0.7,97.8,0.4
E00154230,1.6,0,0.3,97.9,0.2
E00154231,0.6,1.2,0,98.2,0
E00154232,0.4,0.8,2,96.9,0
E00154233,0,0,0,100,0
E00154234,2.4,1,1,95.7,0
E00154251,0.4,0,1.3,97.9,0.4
E00154252,0.4,0.8,0.4,98.4,0
E00154253,0,0,0,100,0
E00154254,0.8,0,2.1,96.6,0.4
E00154255,0.4,0.4,0.4,98.8,0
E00154256,0.4,0.4,0.9,98.2,0
E00154257,0,0,0.3,99.7,0
E00154258,0.4,0.4,0.7,98.2,0.4
E00154259,1.2,0,0,98.5,0.3
E00154260,0.2,1.6,0.7,97.5,0
E00154261,3.8,0,1,94.3,1
E00154262,1.2,0,0.4,98.4,0
E00154263,0.3,0.7,0.3,97.9,0.7
E00154264,0.5,0,1,98.1,0.5
E00154265,0.6,1.4,0.8,97.2,0
E00154266,1.2,0,2,96.7,0
E00154267,0,0,1.5,98.5,0
E00154268,0.6,1,1.3,97.1,0
E00154269,6,0,1.4,92.3,0.4
E00154270,3.5,1.6,0.8,92.6,1.6
E00154275,0.3,1.7,1.4,96.3,0.3
