areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00136780,1.6,21,43.5,33.9
E00136781,3.3,31.6,42.8,22.4
E00136782,7.1,29.1,40.9,22.8
E00136783,19.6,37.8,32.2,10.5
E00136784,7.7,28.2,42.7,21.4
E00136785,2.5,37,32.1,28.4
E00136786,1.5,41.8,41,15.7
E00136787,3.3,20,61.7,15
E00136791,6.6,21.3,36,36
E00136792,2.4,29,48.4,20.2
E00136793,9.8,24.8,49.6,15.8
E00136813,1.8,32.7,52.7,12.7
E00136814,5.7,32.2,52.9,9.2
E00136815,4.6,13.8,43.1,38.5
E00136816,6.2,21.9,41,30.9
E00136817,0.6,15.3,57.6,26.5
E00136818,9.6,29.4,47.8,13.2
E00136822,1.8,29.8,40.4,28.1
E00137044,1.7,17.6,45.4,35.3
E00153723,4.5,17.9,46.4,31.3
E00153724,3,13.6,31.8,51.5
E00153725,11.8,26.3,26.3,35.5
E00153726,3.9,8.8,37.3,50
E00153727,5.1,25.6,43.6,25.6
E00153728,9.8,35.3,33.3,21.6
E00153729,0,34,51.9,14.2
E00153730,0.7,15.4,39.6,44.3
E00153731,14,41.9,37.2,7
E00153732,15.7,25.2,51.3,7.8
E00153733,6.7,20,65.9,7.4
E00153734,1.9,23.4,54.2,20.6
E00153735,20,12.3,36.9,30.8
E00153736,5.8,30.8,35.6,27.9
E00153737,10.8,22.3,42.8,24.1
E00153860,4.3,18.8,40.6,36.2
E00153862,5.8,26.2,32,35.9
E00153864,1.3,19.5,50.6,28.6
E00153867,1,5.8,47.1,46.2
E00153868,3.5,17.4,32.6,46.5
E00153869,18.9,21.6,29.7,29.7
E00153875,3.5,33.1,41.5,21.8
E00153876,5.6,12.8,42.5,39.1
E00153877,3.4,21.4,42.7,32.5
E00153916,3.2,30.4,44.8,21.6
E00153917,0,31.6,50.4,17.9
E00153918,0.8,21.8,57.1,20.2
E00153919,15.1,24.2,45.7,15.1
E00153920,0.8,29,61.3,8.9
E00153921,32.5,18.7,24.4,24.4
E00153922,27.5,35.1,31.3,6.1
E00153923,3.1,18.8,50,28.1
E00153924,12.7,33.8,47.9,5.6
E00153925,2.3,27.7,60,10
E00153926,29,14.5,51.1,5.3
E00153927,36.5,38,16.1,9.5
E00153928,0,20.7,67.2,12.1
E00153929,0,34,60.8,5.2
E00153930,0.8,11.2,76.8,11.2
E00153931,3.8,24.2,67.4,4.5
E00153932,4.6,26.3,54.9,14.3
E00153934,10.9,15,64.6,9.5
E00153935,1.7,37.6,51.3,9.4
E00153936,10.8,38.2,45.2,5.9
E00153937,10.4,26.8,47,15.9
E00153987,1.1,29.2,38.2,31.5
E00153989,6.3,21.3,38.8,33.8
E00153990,9.6,21.2,58.7,10.6
E00153991,6.1,19.1,45.2,29.6
E00153992,0,25,39.9,35.1
E00153994,0,22.3,44.6,33
E00154006,3.9,25.5,31.4,39.2
E00154007,3.8,24.1,46.8,25.3
E00154008,0,22.2,35.2,42.6
E00154009,4.8,33.3,46.7,15.2
E00154010,2.8,27,36.2,34
E00154011,4.4,12.1,46.2,37.4
E00154012,5.3,22.8,37.7,34.2
E00154014,1.5,23.1,37.4,37.9
E00154015,1.2,38.9,52.1,7.8
E00154016,0.7,65.1,32.2,2
E00154017,2.1,43.2,41.1,13.7
E00154046,5.8,27.5,42.5,24.2
E00154047,3.7,14.4,39.4,42.6
E00154048,14.3,25.5,49.1,11.2
E00154050,25,23.3,46.7,5
E00154051,0,34.5,44.5,21
E00154054,16.5,18,32.3,33.1
E00154055,22.2,33.9,33.3,10.5
