areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00136780,90.7,0.7,8.6,0
E00136781,95.7,0,4.3,0
E00136782,93.1,0,4.2,2.7
E00136783,92,0,8,0
E00136784,84.9,0.4,14.3,0.4
E00136785,93.6,0.6,5.8,0
E00136786,94.2,0.7,5.1,0
E00136787,93.8,0,6.2,0
E00136791,84.4,0,14.7,0.9
E00136792,93.7,0.3,5.9,0
E00136793,90.9,0,8.8,0.3
E00136813,90,0.8,8.4,0.8
E00136814,90.7,0,8.7,0.5
E00136815,95.3,0,4.1,0.6
E00136816,87.2,0,11.1,1.7
E00136817,92.1,0,7.6,0.3
E00136818,90.7,0,8.9,0.3
E00136822,94.4,0,5.6,0
E00137044,92.5,0,5.3,2.1
E00153723,91.9,0,6.4,1.7
E00153724,94.4,0,3.5,2.1
E00153725,92.6,0,6.6,0.8
E00153726,78.7,0,21.3,0
E00153727,80.5,0,18.8,0.7
E00153728,83.4,0,16,0.6
E00153729,93.3,0,6.7,0
E00153730,91.6,0,8,0.3
E00153731,87.4,0,12.6,0
E00153732,94.4,0,5.2,0.4
E00153733,91.5,0,7.9,0.6
E00153734,92.7,0,7.3,0
E00153735,79.5,0.5,20,0
E00153736,93.2,0,6.8,0
E00153737,90.7,0,9.3,0
E00153860,98,0,2,0
E00153862,91,0.4,8.6,0
E00153864,89.9,0,9,1.1
E00153867,90.4,0.9,8.7,0
E00153868,93.2,0,5.7,1
E00153869,91.5,0,7.1,1.4
E00153875,94.6,0.3,5,0
E00153876,86.2,0,13.8,0
E00153877,93.4,0,5.9,0.8
E00153916,91.1,0,8.9,0
E00153917,98.4,0.4,1.2,0
E00153918,89.1,0,10.9,0
E00153919,88,0,11.8,0.3
E00153920,93,0,7,0
E00153921,87.4,0,10.4,2.2
E00153922,86.1,0,12.2,1.7
E00153923,87.4,0,12.6,0
E00153924,89.8,0.3,9.5,0.3
E00153925,93.5,0.3,6.1,0
E00153926,92.8,0.4,6.8,0
E00153927,87,0,12.1,0.9
E00153928,92.8,0.4,6.8,0
E00153929,91.2,0,8.8,0
E00153930,88.6,0,11.4,0
E00153931,88.4,0.4,11.3,0
E00153932,82.3,0,17.7,0
E00153934,89.8,0,10.2,0
E00153935,91.8,0.4,7.8,0
E00153936,83.1,0.8,15.6,0.6
E00153937,89.7,0,9.8,0.6
E00153987,94.4,0,5.6,0
E00153989,88.9,0,11.1,0
E00153990,87.6,0.4,11.9,0
E00153991,86.3,0.4,11.9,1.3
E00153992,87.5,0.3,12.2,0
E00153994,94.6,0,5,0.4
E00154006,86.9,0.9,11.3,0.9
E00154007,94.8,0,5.2,0
E00154008,94.3,0,4.9,0.8
E00154009,94,0,6,0
E00154010,89.3,0,9.4,1.3
E00154011,95,0.5,4.5,0
E00154012,90.5,0.4,9.1,0
E00154014,93.5,0,5.3,1.2
E00154015,92.6,0,7.4,0
E00154016,89.8,0,9,1.2
E00154017,95.8,0,4,0.3
E00154046,92.2,0,7.8,0
E00154047,94.3,0,5.7,0
E00154048,92.3,0.3,7.4,0
E00154050,90.2,0,9.8,0
E00154051,86.9,0,12.8,0.3
E00154054,92.3,0.4,7.3,0
E00154055,88,0,12,0
E00154056,91.9,0,8.1,0
E00154057,86.4,0.4,13.2,0
E00154058,85,0.4,14.3,0.4
E00154059,90.3,0,9,0.7
E00154068,93.1,0,6.9,0
E00154069,87.5,0.3,11.5,0.7
E00154070,97.5,0,2.5,0
E00154071,88.9,0.3,10.5,0.3
E00154072,90.9,0.3,7.6,1.2
E00154073,88,0,10.2,1.8
E00154074,97.1,0,2.9,0
E00154075,90.6,0,9.4,0
E00154076,87.1,0.6,11.4,0.8
E00154077,88.5,0,11.5,0
E00154107,90.7,0,8.7,0.6
E00154108,92.5,0,7.2,0.4
E00154109,95.5,0,4.5,0
E00154110,90.2,0,8.1,1.6
E00154111,89.3,0,10.7,0
E00154112,92.6,0,7.4,0
E00154113,89.2,0,10.2,0.6
E00154114,93.7,0,6.3,0
E00154130,87.1,0,12.9,0
E00154131,88.6,0,11.4,0
E00154132,95.2,0.8,0.8,3.2
E00154133,86.6,0,12.9,0.5
E00154134,95,0,5,0
E00154135,94.2,0,5.8,0
E00154136,90,0,10,0
E00154137,93,0,7,0
E00154138,84.5,0,15.5,0
E00154139,90.7,0,9.3,0
E00154140,92,0.3,7.4,0.3
E00154141,88.4,0,10.9,0.7
E00154142,95.2,0,4.3,0.4
E00154143,94.4,0,5.6,0
E00154144,94.6,0,5.4,0
E00154145,86.8,0.5,12.6,0
E00154146,88.1,0.5,11,0.5
E00154147,92.3,0.3,7,0.3
E00154148,86.5,0,11.5,2
E00154149,90.9,0,8.7,0.4
E00154150,92.2,0.3,7.4,0
E00154151,92.9,0,7.1,0
E00154152,94,0,6,0
E00154153,91.9,0,8.1,0
E00154154,89.1,0,10.5,0.4
E00154155,87,0.6,12.1,0.3
