areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00136780,80.3,13.1,1.5,5.1
E00136781,94.7,2.6,0.6,2.1
E00136782,91.3,3.1,2,3.5
E00136783,90.6,5.2,1.4,2.8
E00136784,91.5,4.5,1.8,2.2
E00136785,92.4,4.7,2.3,0.6
E00136786,87,5.6,2.6,4.8
E00136787,91.4,3.2,2.2,3.2
E00136791,90.8,4.3,1.2,3.7
E00136792,89.7,5.3,1.1,3.9
E00136793,90.5,3.7,1.7,4.1
E00136813,89,5.9,1.3,3.8
E00136814,85.7,4.9,1.6,7.7
E00136815,87.7,9.2,1.2,1.8
E00136816,87.9,5.3,3,3.8
E00136817,94.9,3,0.5,1.6
E00136818,92.8,4.9,1.3,1
E00136822,88,4.4,1.2,6.4
E00137044,90.8,5.9,1.1,2.2
E00153723,89.9,5.9,1.2,3
E00153724,85,7.9,2.1,5
E00153725,89.3,5.7,3.3,1.6
E00153726,93.2,4.6,0.9,1.4
E00153727,93.9,3.4,0,2.7
E00153728,90.8,6.1,2.5,0.6
E00153729,92,4.8,0.5,2.7
E00153730,92.9,3.2,1.4,2.5
E00153731,91.2,4.7,2,2
E00153732,91.2,3.8,2.1,2.9
E00153733,85.9,10.3,0.3,3.4
E00153734,87,7.2,2.7,3.1
E00153735,91.4,3.8,1,3.8
E00153736,92.3,2,3.2,2.4
E00153737,92.9,4.2,1,1.9
E00153860,85.7,7.5,0.7,6.1
E00153862,91.2,6.6,1.3,0.9
E00153864,90.2,4.4,2.2,3.3
E00153867,89.8,6.6,2.2,1.3
E00153868,86.8,6.3,1.6,5.3
E00153869,84.2,9.4,0.7,5.8
E00153875,94.1,2.8,1.4,1.7
E00153876,90.5,7.1,0.5,1.9
E00153877,88.9,5.6,2,3.6
E00153916,91.4,5.9,0.4,2.2
E00153917,84,7.8,2,6.1
E00153918,90,5.6,2.4,2
E00153919,93.6,3.9,0.6,1.9
E00153920,91.2,5.8,0.4,2.6
E00153921,90.9,4.5,1.5,3
E00153922,90.4,4.4,1.3,3.9
E00153923,88.1,5.3,3.3,3.3
E00153924,92.9,4.3,1.4,1.4
E00153925,91.2,3.1,3.4,2.4
E00153926,91.3,5.2,2.2,1.3
E00153927,91.9,3.8,2.4,1.9
E00153928,90.3,2.6,1.9,5.2
E00153929,86.9,4.9,3.3,4.9
E00153930,93.2,3.8,0.8,2.3
E00153931,92.6,5.1,1.8,0.4
E00153932,90,5.7,2.1,2.1
E00153934,83.6,8.8,1.6,6
E00153935,90.1,3.4,3.4,3
E00153936,92.9,3,1.2,3
E00153937,87.7,3.9,3.6,4.8
E00153987,84.9,6.4,4.1,4.7
E00153989,90.8,7.7,0,1.4
E00153990,89.9,3.2,2.8,4.1
E00153991,82.9,9.5,3.6,4.1
E00153992,89.2,8,0.3,2.5
E00153994,91.4,4.7,3.1,0.8
E00154006,90.7,6.1,0.9,2.3
E00154007,84.7,6.3,3.4,5.7
E00154008,78.5,16.5,1.7,3.3
E00154009,90.9,3.8,1.9,3.3
E00154010,87,7,2,4
E00154011,92.7,2.6,0.5,4.1
E00154012,92.9,4.3,2,0.8
E00154014,92,4.5,1.6,1.8
E00154015,92,3.7,1.7,2.6
E00154016,89.5,5.9,2.3,2.3
E00154017,88.5,6.5,2,3.1
E00154046,91.1,4.9,1.2,2.8
E00154047,91,4.7,1.3,3.1
E00154048,89.4,2.9,2.9,4.9
E00154050,89,4.2,3.8,3
E00154051,88.9,4.1,3.8,3.2
E00154054,89,5.1,2.4,3.5
E00154055,95,2.2,0.9,1.9
E00154056,91.1,1.3,3.6,4
E00154057,90.3,4.9,2.2,2.7
E00154058,92.7,5.4,0,1.9
E00154059,87.1,6.3,2.6,4
E00154068,90.7,6.7,1.1,1.5
E00154069,86.5,5.9,3.5,4.2
E00154070,84.3,7,3.5,5.2
E00154071,91.6,6.9,0.9,0.6
E00154072,90.2,6.2,0.9,2.8
E00154073,90.4,5.3,1.9,2.5
E00154074,91.3,4.9,0,3.9
E00154075,90.1,3.3,2.8,3.9
E00154076,90.3,4.9,2.8,1.9
E00154077,89.8,5.7,1.8,2.8
E00154107,88.8,3.7,1.9,5.6
E00154108,91.4,5.5,2.4,0.8
E00154109,91.1,5.7,1.6,1.6
E00154110,88.4,5,1.7,5
E00154111,93.1,3.2,0.9,2.8
