areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00136780,98.4,1.6,0
E00136781,95.5,4.5,0
E00136782,99.2,0.8,0
E00136783,97.2,2.8,0
E00136784,83.2,16.8,0
E00136785,91.4,8.6,0
E00136786,99.3,0.7,0
E00136787,99.2,0.8,0
E00136791,100,0,0
E00136792,98.4,1.6,0
E00136793,98.5,1.5,0
E00136813,100,0,0
E00136814,100,0,0
E00136815,100,0,0
E00136816,99.4,0.6,0
E00136817,99.4,0.6,0
E00136818,94.1,5.9,0
E00136822,99.1,0.9,0
E00137044,99.2,0,0.8
E00153723,92,7.1,0.9
E00153724,95.4,1.5,3.1
E00153725,82.9,17.1,0
E00153726,95.1,4.9,0
E00153727,89.7,10.3,0
E00153728,74.3,25.7,0
E00153729,100,0,0
E00153730,99.3,0.7,0
E00153731,83.7,16.3,0
E00153732,88.7,11.3,0
E00153733,99.3,0.7,0
E00153734,95.2,4.8,0
E00153735,85.2,14.1,0.8
E00153736,97.1,1.9,1
E00153737,92.8,7.2,0
E00153860,100,0,0
E00153862,91.3,8.7,0
E00153864,100,0,0
E00153867,98.1,1.9,0
E00153868,96.4,2.4,1.2
E00153869,95.9,4.1,0
E00153875,100,0,0
E00153876,96.6,3.4,0
E00153877,98.3,0.9,0.9
E00153916,98.4,1.6,0
E00153917,100,0,0
E00153918,99.2,0,0.8
E00153919,72.6,27.4,0
E00153920,99.2,0.8,0
E00153921,98.3,1.7,0
E00153922,59.8,40.2,0
E00153923,92.2,6.3,1.6
E00153924,88.7,11.3,0
E00153925,93.9,6.1,0
E00153926,81.7,18.3,0
E00153927,44.2,55.1,0.7
E00153928,100,0,0
E00153929,100,0,0
E00153930,100,0,0
E00153931,97.7,2.3,0
E00153932,87.9,12.1,0
E00153934,89.2,10.8,0
E00153935,99.2,0,0.8
E00153936,89.8,10.2,0
E00153937,87.7,12.3,0
E00153987,100,0,0
E00153989,97.5,2.5,0
E00153990,100,0,0
E00153991,98.3,0.9,0.9
E00153992,96.6,3.4,0
E00153994,100,0,0
E00154006,94.2,2.9,2.9
E00154007,93.6,5.1,1.3
E00154008,100,0,0
E00154009,97.2,1.9,0.9
E00154010,95.7,4.3,0
E00154011,97.8,2.2,0
E00154012,94.8,5.2,0
E00154014,100,0,0
E00154015,61,39,0
E00154016,37.5,62.5,0
E00154017,98.6,0,1.4
E00154046,100,0,0
E00154047,95.8,3.2,1.1
E00154048,95,5,0
E00154050,87.5,12.5,0
E00154051,100,0,0
E00154054,82.6,17.4,0
E00154055,63.2,36.8,0
E00154056,100,0,0
E00154057,95.2,4.8,0
E00154058,98.6,1.4,0
E00154059,98.6,0.7,0.7
E00154068,95.2,4.8,0
E00154069,93.4,0,6.6
E00154070,94.5,5.5,0
E00154071,100,0,0
E00154072,98.2,1.8,0
E00154073,99.4,0.6,0
E00154074,98,2,0
E00154075,98.8,0,1.2
E00154076,98.5,1.5,0
E00154077,99.2,0.8,0
E00154107,94.3,3.5,2.1
E00154108,94.9,3.4,1.7
E00154109,98.8,1.2,0
E00154110,98.5,1.5,0
E00154111,100,0,0
E00154112,100,0,0
E00154113,96.6,1.4,2
E00154114,99.2,0.8,0
E00154130,97.1,2.4,0.6
E00154131,97.1,1.7,1.1
E00154132,96.7,3.3,0
E00154133,87.8,2,10.2
E00154134,98.4,1.6,0
E00154135,100,0,0
E00154136,94.7,5.3,0
E00154137,95.7,3.2,1.1
E00154138,85.8,14.2,0
E00154139,79.6,20.4,0
E00154140,95.3,4.7,0
E00154141,74.2,10.1,15.7
E00154142,86.8,10.7,2.5
E00154143,93.4,6.6,0
E00154144,99.3,0.7,0
E00154145,84.2,15.2,0.5
E00154146,84.3,15.7,0
E00154147,67.4,32.6,0
E00154148,70.8,28.6,0.6
E00154149,98.5,0.7,0.7
E00154150,99.2,0.8,0
E00154151,100,0,0
E00154152,95.3,4.7,0
E00154153,90.2,9.8,0
E00154154,99.2,0,0.8
E00154155,93.1,6.9,0
E00154156,97.5,2.5,0
E00154157,100,0,0
