geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00154561,4.9,36.9,58.2
E00154563,5.7,25.4,68.9
E00154564,0.8,21.5,77.7
E00154565,5.5,27.6,66.9
E00154566,6.5,41.5,52
E00154567,0.7,83.1,16.2
E00154568,1.6,35.8,62.6
E00154569,1.6,39.7,58.7
E00154570,4.8,12.7,82.5
E00154571,6.5,41.7,51.8
E00154572,5,33.8,61.2
E00154573,4.2,25.5,70.3
E00154574,2.8,23.1,74.1
E00154575,8.5,33.9,57.6
E00154576,3.9,23.6,72.4
E00154577,4.1,32,63.9
E00154578,5.2,29.1,65.7
E00154579,3.6,34.5,61.9
E00154580,5.1,10.2,84.7
E00154581,5.1,30.5,64.4
E00154582,8.1,13,78.9
E00154583,3.8,11.5,84.6
E00154584,3.7,11,85.3
E00154585,6.1,20.7,73.2
E00154586,7.2,33.3,59.4
E00154587,7.3,6.5,86.3
E00154588,4,11.9,84.1
E00154589,6.5,25.2,68.3
E00154590,3.7,43.9,52.3
E00154591,5.9,12.6,81.5
E00154592,10.7,22.1,67.2
E00154593,5.7,31.6,62.7
E00154594,9.4,18,72.7
E00154595,7.1,24.2,68.7
E00154596,6.2,27.2,66.7
E00154597,1.5,37.4,61.1
E00154598,6.5,34.5,58.9
E00154599,8.7,8.7,82.7
E00154600,8.8,11.5,79.6
E00154601,3,28.9,68.1
E00154602,6.6,25.6,67.8
E00154603,4.4,22.5,73
E00154604,14.4,18,67.6
E00154605,4.7,29.7,65.5
E00154606,5,15.8,79.2
E00154607,1.4,44.5,54.1
E00154608,1.7,9.4,88.9
E00154609,4.1,17.4,78.5
E00154610,7.5,45.9,46.5
E00154611,4.4,27.9,67.6
E00154612,4.2,14.2,81.7
E00154613,3.8,21.3,75
E00154614,4,10.3,85.7
E00154615,5,32.2,62.8
E00154616,4.2,44.6,51.3
E00154617,4.3,14.5,81.2
E00154618,3.2,21.6,75.2
E00154619,7.8,20.2,72.1
E00154620,7.5,24.1,68.4
E00154621,4.4,20.7,74.8
E00154622,3.7,19.6,76.6
E00154623,6.3,18.9,74.8
E00154624,8.1,17.9,74
E00154625,1.5,44.1,54.4
E00154626,2.9,18,79.1
E00154627,3.5,26.6,69.9
E00154628,7.8,31,61.2
E00154629,8.5,25.6,65.9
E00154630,4.9,26.5,68.6
E00154631,12,21.8,66.2
E00154633,3,20.1,76.9
E00154634,0.6,87.4,12
E00154635,13.7,17.9,68.4
E00154636,4.2,29.4,66.4
E00154637,6.6,11,82.4
E00154638,6.5,15.4,78
E00154639,3.6,30,66.4
E00154640,5,29.2,65.8
E00154641,3.5,25,71.5
E00154642,5,29.2,65.8
E00154643,2.9,49.7,47.4
E00154644,2.7,20.7,76.6
E00154645,2.8,32.6,64.6
E00154646,3.1,32.6,64.3
E00154647,7.1,12.7,80.2
E00154648,4,31.3,64.7
E00154649,10.8,25,64.2
E00154650,4.9,23.8,71.3
E00154651,9.7,16.9,73.4
E00154652,9.8,12.3,77.9
E00154653,5.3,18.2,76.5
E00154654,0.8,82.1,17.1
E00154688,7.4,27,65.5
E00154690,4.1,14.9,81
E00154692,3.6,26.8,69.5
E00154693,3.8,22.6,73.7
E00154727,4.5,20.5,75
E00154731,5.2,31,63.9
E00154732,9.8,24.5,65.7
E00154733,9.5,25.5,65
E00154734,6.3,17.7,76
E00154735,3.9,15.6,80.5
E00154736,7.2,20.9,71.9
E00154737,10.7,27,62.3
E00154738,6.9,21.5,71.5
E00154749,3.1,20.2,76.7
E00154750,5.6,36.6,57.7
E00154751,2.7,34.7,62.7
E00154752,3.1,17.2,79.7
E00154753,4.5,36.9,58.6
E00154754,4.2,21.7,74.2
E00154755,1.7,38.8,59.5
E00154757,4.3,18.6,77.1
E00154759,1.9,27.9,70.1
E00154760,6.1,18.3,75.6
E00154761,3,30.3,66.7
E00154762,2.9,38,59.1
E00154763,3.9,22.2,73.9
E00154764,2.4,22.6,75
E00154765,1.9,53.9,44.2
E00154766,2.8,34.8,62.4
E00154767,0.8,22.5,76.7
E00154768,4.8,19,76.2
E00154769,4,18.4,77.6
E00154770,3,15.7,81.3
E00154771,10.9,15.3,73.7
E00154772,4.7,13.2,82.2
E00154773,5,23,71.9
E00154774,5.8,24.5,69.8
E00154775,2.4,54,43.7
E00154776,5.7,7.1,87.2
E00154777,15.3,10.2,74.5
E00154779,3.6,18.8,77.5
E00154780,4.2,17.5,78.3
E00154781,7.1,12.7,80.2
E00154782,3.1,27.5,69.5
E00154783,5,27.3,67.8
E00154784,2.6,17.2,80.2
E00154785,4.2,23.8,72
E00154786,6.2,15.8,78.1
E00154787,2.1,17.9,80
E00154788,5,13.3,81.7
E00154789,4.8,28.1,67.1
E00154790,3.4,27,69.6
E00154791,5.1,26.1,68.8
E00154792,2.7,30.7,66.7
E00154793,5.8,23.3,70.9
E00154794,3.6,20.3,76.1
E00154795,7.8,35.7,56.6
E00154796,7.2,15.2,77.6
E00154797,11.7,25.8,62.5
E00154798,1.8,42.9,55.4
E00154799,15.5,20.6,63.9
E00154800,0.7,27,72.3
E00154801,12.6,12.6,74.8
E00154802,2.4,41.1,56.5
E00154803,2.4,29.9,67.7
E00154804,4.6,26.5,68.9
E00154805,3.6,28.3,68.1
E00154806,3.2,34.1,62.7
E00154807,7.7,20,72.3
E00154827,9,15.7,75.4
E00154828,8.6,18,73.4
