geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00154561,88.6,5.2,6.3
E00154563,86.5,7.3,6.3
E00154564,78.9,17.4,3.7
E00154565,80.8,16.3,2.9
E00154566,63.2,30,6.7
E00154567,61,5,34
E00154568,87.7,4.3,8
E00154569,81.9,8.8,9.4
E00154570,90,8.5,1.5
E00154571,74,20.9,5.1
E00154572,91.3,6.4,2.3
E00154573,88.5,9.9,1.6
E00154574,92.4,5.5,2.1
E00154575,86.5,10.3,3.2
E00154576,68,24.2,7.9
E00154577,79.6,8.7,11.8
E00154578,72.5,16.5,11
E00154579,85.9,8.6,5.4
E00154580,76.9,20.2,3
E00154581,83.4,12.3,4.3
E00154582,77.3,19.9,2.8
E00154583,79.9,18.6,1.5
E00154584,75,24.5,0.5
E00154585,74.4,5.3,20.4
E00154586,80.9,12.4,6.7
E00154587,76.5,22.1,1.5
E00154588,76.3,22.9,0.8
E00154589,84.6,7.1,8.4
E00154590,69.8,7.2,23
E00154591,84,15.7,0.3
E00154592,81.3,7.1,11.6
E00154593,75.5,11.7,12.8
E00154594,60.8,37.9,1.3
E00154595,81.4,17.3,1.3
E00154596,81.3,16.4,2.3
E00154597,89.4,9.6,1.1
E00154598,78,10.8,11.3
E00154599,84,12.6,3.5
E00154600,83.2,14.3,2.4
E00154601,89.7,8.6,1.7
E00154602,85.1,11.1,3.8
E00154603,80.3,13.2,6.5
E00154604,73.3,5.5,21.2
E00154605,84.2,14,1.8
E00154606,86.9,11.3,1.8
E00154607,83.6,14.2,2.2
E00154608,87.6,11.5,0.9
E00154609,87.8,10.6,1.6
E00154610,80.4,17.2,2.4
E00154611,83.5,11.4,5.1
E00154612,86.2,9.8,4
E00154613,90.2,8.3,1.5
E00154614,84.1,13,2.9
E00154615,75.3,12.9,11.8
E00154616,73,11.7,15.2
E00154617,89.7,7.8,2.5
E00154618,74.1,18.1,7.8
E00154619,79.6,10.1,10.4
E00154620,78.1,9.4,12.5
E00154621,85.7,6.6,7.8
E00154622,85.4,10.9,3.7
E00154623,80.4,7.4,12.2
E00154624,83.8,9.4,6.8
E00154625,84.6,9.2,6.2
E00154626,88.7,5.6,5.6
E00154627,87.1,8.9,4
E00154628,80.3,12.7,7
E00154629,79.4,7.4,13.1
E00154630,84.4,7.6,8
E00154631,80.3,11.7,7.9
E00154633,86.3,11.3,2.3
E00154634,75.8,2.3,21.9
E00154635,84.4,11.6,4
E00154636,79,11.2,9.8
E00154637,90.9,8.6,0.5
E00154638,84.2,13.9,1.9
E00154639,87.9,7.6,4.5
E00154640,84.4,12.2,3.4
E00154641,90.7,5.2,4.1
E00154642,81.9,12.7,5.4
E00154643,79.6,15,5.4
E00154644,91,3.8,5.2
E00154645,77.6,19.2,3.1
E00154646,82.8,8.9,8.3
E00154647,84.4,14.8,0.8
E00154648,88.1,4.2,7.8
E00154649,83.9,6.7,9.4
E00154650,87,4.9,8.1
E00154651,75.6,12.5,11.9
E00154652,89.3,5.6,5.1
E00154653,78.4,19.9,1.6
E00154654,80.5,6.7,12.8
E00154688,80.7,14.3,5
E00154690,95.1,3.4,1.5
E00154692,85.1,9.5,5.4
E00154693,88.9,9.2,1.9
E00154727,78.6,8.4,12.9
E00154731,88.4,8.9,2.7
E00154732,84.7,5,10.3
E00154733,68.6,14.7,16.7
E00154734,79.9,7.4,12.7
E00154735,87.7,8.4,3.9
E00154736,76.3,15.8,7.9
E00154737,80,15.4,4.6
E00154738,81.6,11.7,6.7
E00154749,86.8,9.9,3.3
E00154750,82.4,13.4,4.2
E00154751,87.7,10.5,1.8
E00154752,84.4,13.8,1.8
E00154753,78.7,9.4,12
E00154754,86.4,10.8,2.7
E00154755,88.8,8,3.2
E00154757,81.3,13.4,5.3
E00154759,87.9,10,2.1
E00154760,86.6,12,1.4
E00154761,81.3,15.7,3
E00154762,82.6,14.2,3.1
E00154763,80.7,17.3,2
E00154764,87.3,11.5,1.2
E00154765,84.9,11.1,4.1
E00154766,80.7,14.6,4.7
E00154767,81.3,15,3.7
E00154768,82.2,15.8,2
E00154769,84.6,13.6,1.8
E00154770,85.3,14.7,0
E00154771,82.7,15.2,2.1
E00154772,84.1,14.7,1.1
E00154773,84.5,11.7,3.8
E00154774,80.4,10.2,9.4
E00154775,68.1,11,20.9
E00154776,85.9,13.1,0.9
E00154777,76.4,21.4,2.2
E00154779,77.4,22.1,0.5
E00154780,83.9,14.6,1.5
E00154781,84,14.6,1.4
E00154782,85.2,10.4,4.4
E00154783,86.6,4.6,8.8
E00154784,87.2,8,4.9
E00154785,82.9,15.5,1.6
E00154786,88,10.4,1.6
E00154787,87.9,10.8,1.3
E00154788,90.3,7.2,2.5
E00154789,72.5,22.8,4.7
E00154790,79.9,19.2,0.9
E00154791,86.7,11.8,1.5
E00154792,81.6,15.9,2.4
E00154793,77.7,10.5,11.8
E00154794,83.7,14.6,1.7
E00154795,76.1,17.3,6.6
E00154796,83.2,11.2,5.6
E00154797,70.3,28.2,1.4
E00154798,75.6,15.8,8.5
E00154799,72.6,25.5,1.8
E00154800,86.4,10.8,2.7
E00154801,68.9,12.5,18.6
E00154802,82.3,15.1,2.6
E00154803,86.7,11.7,1.7
E00154804,79.4,18,2.6
E00154805,79.4,18.1,2.5
E00154806,78.8,18.9,2.3
E00154807,80.1,18.3,1.7
E00154827,72.5,10.1,17.4
E00154828,89.1,6.4,4.5
E00154829,84.3,7.8,7.8
E00154830,75.8,11.6,12.6
E00154831,87.9,7.2,4.9
E00154832,84.3,10.2,5.5
E00154833,75.1,10.5,14.4
E00154834,92.8,4.5,2.8
