geography_code,in_full_time_education-001,in_full_time_education-002
E00154561,15.8,84.2
E00154563,20.8,79.2
E00154564,18.7,81.3
E00154565,20.5,79.5
E00154566,16,84
E00154567,3.8,96.2
E00154568,23,77
E00154569,16.6,83.4
E00154570,23.6,76.4
E00154571,13.7,86.3
E00154572,18.9,81.1
E00154573,22,78
E00154574,17.8,82.2
E00154575,10.9,89.1
E00154576,27.6,72.4
E00154577,21.4,78.6
E00154578,25.5,74.5
E00154579,22.1,77.9
E00154580,30.2,69.8
E00154581,19.3,80.7
E00154582,28.7,71.3
E00154583,39.2,60.8
E00154584,26.9,73.1
E00154585,22.2,77.8
E00154586,17,83
E00154587,31.6,68.4
E00154588,30.5,69.5
E00154589,18.8,81.3
E00154590,18.9,81.1
E00154591,26.4,73.6
E00154592,21.3,78.7
E00154593,25.1,74.9
E00154594,44.4,55.6
E00154595,22.4,77.6
E00154596,24.5,75.5
E00154597,15.5,84.5
E00154598,15.1,84.9
E00154599,25.3,74.7
E00154600,22.2,77.8
E00154601,24.7,75.3
E00154602,21.8,78.2
E00154603,21.1,78.9
E00154604,24.7,75.3
E00154605,17,83
E00154606,22,78
E00154607,13.9,86.1
E00154608,27.4,72.6
E00154609,25.7,74.3
E00154610,8,92
E00154611,19.7,80.3
E00154612,24.7,75.3
E00154613,21.1,78.9
E00154614,23.1,76.9
E00154615,15.5,84.5
E00154616,15.4,84.6
E00154617,25.1,74.9
E00154618,23.1,76.9
E00154619,21.6,78.4
E00154620,21.6,78.4
E00154621,16.5,83.5
E00154622,23.4,76.6
E00154623,21.6,78.4
E00154624,20.3,79.7
E00154625,19.2,80.8
E00154626,25.4,74.6
E00154627,19.4,80.6
E00154628,16.5,83.5
E00154629,24.8,75.2
E00154630,19.5,80.5
E00154631,21.2,78.8
E00154633,20.8,79.2
E00154634,3.8,96.2
E00154635,19.2,80.8
E00154636,17.8,82.2
E00154637,28.5,71.5
E00154638,30.2,69.8
E00154639,18.4,81.6
E00154640,15.9,84.1
E00154641,21.8,78.2
E00154642,17.8,82.2
E00154643,18.4,81.6
E00154644,20.1,79.9
E00154645,19.7,80.3
E00154646,21.7,78.3
E00154647,27.2,72.8
E00154648,19.2,80.8
E00154649,22.7,77.3
E00154650,19.6,80.4
E00154651,24.4,75.6
E00154652,23.6,76.4
E00154653,24.6,75.4
E00154654,1.3,98.7
E00154688,14.4,85.6
E00154690,26.4,73.6
E00154692,17.4,82.6
E00154693,18.1,81.9
E00154727,19.9,80.1
E00154731,18.9,81.1
E00154732,16.7,83.3
E00154733,24.9,75.1
E00154734,23.8,76.2
E00154735,25.4,74.6
E00154736,25.6,74.4
E00154737,21.1,78.9
E00154738,20.6,79.4
E00154749,22,78
E00154750,18.2,81.8
E00154751,21.2,78.8
E00154752,22.1,77.9
E00154753,20.5,79.5
E00154754,26.6,73.4
E00154755,15.3,84.7
E00154757,25.3,74.7
E00154759,23,77
E00154760,25.2,74.8
E00154761,24.6,75.4
E00154762,12.8,87.2
E00154763,21.4,78.6
E00154764,25.2,74.8
E00154765,21.1,78.9
E00154766,19.1,80.9
E00154767,23.5,76.5
E00154768,29,71
E00154769,25.2,74.8
E00154770,27,73
E00154771,31.6,68.4
E00154772,25.6,74.4
E00154773,20.9,79.1
E00154774,17.5,82.5
E00154775,11.2,88.8
E00154776,24.1,75.9
E00154777,22.9,77.1
E00154779,27.6,72.4
E00154780,20.8,79.2
E00154781,25.4,74.6
E00154782,22.1,77.9
E00154783,24,76
E00154784,26,74
E00154785,25.7,74.3
E00154786,20.4,79.6
E00154787,22.3,77.7
E00154788,22.1,77.9
E00154789,20.2,79.8
E00154790,16.2,83.8
E00154791,21.1,78.9
E00154792,21.3,78.7
E00154793,26.4,73.6
E00154794,26.5,73.5
E00154795,14.7,85.3
E00154796,24.5,75.5
E00154797,22.9,77.1
E00154798,24.3,75.7
E00154799,23.7,76.3
E00154800,18.5,81.5
E00154801,16.6,83.4
E00154802,8.9,91.1
E00154803,20.2,79.8
E00154804,18.2,81.8
E00154805,20,80
E00154806,20.8,79.2
E00154807,25.9,74.1
E00154827,30.4,69.6
E00154828,24,76
E00154829,24.4,75.6
E00154830,26.3,73.7
E00154831,22.8,77.2
E00154832,21.2,78.8
E00154833,31,69
E00154834,23,77
E00154835,13.9,86.1
E00154836,30.1,69.9
E00154837,22.4,77.6
E00154838,18.8,81.2
E00154839,21,79
E00154840,22.6,77.4
E00154841,14.7,85.3
E00154842,13.7,86.3
E00154843,27,73
E00154844,20,80
