geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00154561,10.9,20.3,43.5,25.4
E00154563,17.7,15.4,50,16.9
E00154564,14,15.8,43,27.2
E00154565,15.4,13.7,41.9,29.1
E00154566,4.5,18.8,61.7,14.9
E00154567,9.1,27.3,59.1,4.5
E00154568,11.9,15.6,47.7,24.8
E00154569,13.9,13.9,40.9,31.3
E00154570,15.8,15,38.3,30.8
E00154571,11.9,12.7,56.7,18.7
E00154572,11.3,13.4,46.5,28.9
E00154573,11.5,14.9,40.4,33.2
E00154574,10.4,13.9,49.6,26.1
E00154575,13.6,15.8,48,22.6
E00154576,13,15.9,49.3,21.7
E00154577,12.6,21.5,53.3,12.6
E00154578,16.3,20.3,49,14.4
E00154579,15.7,22.9,52.3,9.2
E00154580,20.4,15.6,38.1,25.9
E00154581,10.2,17.7,55.1,17
E00154582,11.8,13.4,37,37.8
E00154583,14.4,10,39.4,36.1
E00154584,12.6,17,39,31.4
E00154585,12.7,19.9,60.2,7.2
E00154586,10.5,23.3,55.8,10.5
E00154587,15.1,11.5,31.7,41.7
E00154588,17,17.6,30.7,34.6
E00154589,9.9,21.2,53.6,15.2
E00154590,15.5,29.8,46.4,8.3
E00154591,18.7,11,43.9,26.5
E00154592,10.7,24.5,53.5,11.3
E00154593,10.5,22.1,55.8,11.6
E00154594,12.4,14.5,46.8,26.3
E00154595,8.5,11.3,53.3,26.9
E00154596,15,10.2,49.7,25.1
E00154597,10.7,18,46.7,24.6
E00154598,8,17,63.7,11.3
E00154599,16.4,18.2,37.7,27.7
E00154600,17.7,14.9,42.6,24.8
E00154601,15.3,17.8,40.5,26.4
E00154602,11.6,19.4,52.9,16.1
E00154603,11,18,55.3,15.7
E00154604,12.1,22.4,58,7.5
E00154605,14.9,9.5,56.1,19.6
E00154606,12.8,20.5,35,31.6
E00154607,12.5,12.5,56.3,18.8
E00154608,18.3,17.6,36.6,27.5
E00154609,15.4,17.7,37.7,29.2
E00154610,7.8,16.3,50.4,25.6
E00154611,10.4,17.9,34.9,36.8
E00154612,17.8,13.6,46.2,22.5
E00154613,14.6,15.2,43.3,27
E00154614,12.1,15.3,38.2,34.4
E00154615,12.8,20.1,60.4,6.7
E00154616,7.3,11.6,68.7,12.4
E00154617,12.3,13,52.2,22.5
E00154618,11,16.5,58.5,14
E00154619,11.1,25.7,51.5,11.7
E00154620,9.8,15.3,58.5,16.4
E00154621,9.2,15.1,61.6,14.1
E00154622,6.4,13.4,58,22.3
E00154623,13.1,25.6,55.1,6.3
E00154624,8.7,14.8,62.8,13.7
E00154625,12.8,14.1,59.1,14.1
E00154626,11.3,17.6,59,12.2
E00154627,11.3,16.7,48.2,23.8
E00154628,12.5,16.9,59.4,11.3
E00154629,12.3,16.8,60.6,10.3
E00154630,9.3,16.3,63,11.3
E00154631,11.5,15.6,63.5,9.4
E00154633,8.9,13.1,56,22
E00154634,6.3,18.8,62.5,12.5
E00154635,10.8,20.4,49,19.7
E00154636,4.5,14.3,65.6,15.6
E00154637,18.4,14.1,31.9,35.6
E00154638,15.2,21.5,36.7,26.6
E00154639,11.2,13.4,58.2,17.2
E00154640,13.4,17.6,55.5,13.4
E00154641,12,20.8,57.3,9.9
E00154642,9.4,18.8,61.1,10.7
E00154643,12.2,17.3,55.1,15.4
E00154644,9.2,20.3,62.1,8.5
E00154645,8.8,16.8,64.6,9.7
E00154646,9.8,14.3,66.2,9.8
E00154647,11.2,15.8,39.5,33.6
E00154648,9.6,15.7,58.4,16.3
E00154649,11.8,20.6,55.9,11.8
E00154650,9.9,15.6,62.5,12
E00154651,15.8,20.3,54.8,9
E00154652,14.4,12.2,52.7,20.7
E00154653,9.7,18.7,39.6,32.1
E00154654,45.5,18.2,18.2,18.2
E00154688,14.1,14.6,56.3,15
E00154690,10.9,15.6,57.1,16.3
E00154692,10.6,16.9,56.3,16.1
E00154693,16.6,17.7,47.4,18.3
E00154727,15.5,26.8,48.2,9.5
E00154731,10.2,18.8,62.4,8.6
E00154732,7.4,23.9,56.3,12.5
E00154733,13.1,20.8,57.9,8.2
E00154734,9.3,23.6,58.7,8.4
E00154735,9.2,19.6,57.1,14.1
E00154736,12.4,23,53.9,10.7
E00154737,11.9,20.5,60.7,6.8
E00154738,10.1,24.3,60.3,5.3
E00154749,8.8,18.9,53.5,18.9
E00154750,8.3,18.9,55,17.8
E00154751,10.6,15.5,57.7,16.2
E00154752,9.9,15.9,45,29.1
E00154753,11.6,20.5,55.4,12.5
E00154754,11.9,20.5,48.3,19.2
E00154755,16,14.2,53.8,16
E00154757,14,16.9,48.9,20.2
E00154759,10.3,15.7,57.8,16.2
E00154760,11.2,16.2,45.7,26.9
E00154761,12.2,16.7,57.7,13.5
E00154762,7.7,17.4,59.4,15.5
E00154763,10.2,12.6,53.5,23.7
E00154764,11.9,14.1,46.7,27.4
E00154765,9.2,19.2,55.8,15.8
E00154766,10.5,22.4,48,19.1
E00154767,7.7,15.5,52.1,24.6
E00154768,11,18.4,48.5,22.1
E00154769,9.7,12.7,56.4,21.2
E00154770,16.7,12.5,35.1,35.7
E00154771,12.6,13.2,40.7,33.5
E00154772,13.7,15.5,46.6,24.2
E00154773,10.7,16.6,53.3,19.5
E00154774,6.6,23.5,50,19.9
E00154775,20.5,15.1,39.7,24.7
E00154776,12.6,14.9,44.2,28.4
E00154777,14.1,15.9,41.8,28.2
E00154779,13.9,16.8,48.2,21.2
E00154780,10.9,18.8,41.4,28.9
E00154781,15,13.1,39.9,32
E00154782,12.9,17.3,52.5,17.3
E00154783,11.5,19.4,54,15.1
E00154784,13.1,14.5,44.1,28.3
E00154785,13.4,16.6,44.4,25.7
E00154786,19.4,13.8,41.3,25.6
E00154787,17.7,10.8,41.8,29.7
E00154788,16.6,14.8,43.8,24.9
E00154789,9.4,14.1,61.3,15.2
E00154790,9.8,13.7,45.1,31.4
E00154791,14.7,11.7,46,27.6
E00154792,10.2,12.1,59.2,18.4
E00154793,11.2,19.8,59.1,9.9
E00154794,14.4,12.6,43.7,29.3
E00154795,12.4,13.7,57.5,16.3
E00154796,7.4,16.3,60.5,15.8
E00154797,13.1,17.5,40.9,28.5
E00154798,10.9,19.3,56.3,13.4
E00154799,15.5,13.4,45.4,25.8
E00154800,6.8,12.1,66.3,14.7
E00154801,10.6,14.7,46.5,28.2
E00154802,7.5,15.1,57.9,19.5
E00154803,11.6,12.2,51.2,25
E00154804,7.7,9.3,58.2,24.7
E00154805,14.9,17,49.6,18.4
E00154806,9.5,17.5,49.6,23.4
E00154807,15.3,15.3,44.6,24.8
E00154827,12.7,22,54.9,10.4
E00154828,7.6,16.8,62.7,13
E00154829,9.7,22.4,57.6,10.3
E00154830,7,19.9,62.7,10.4
E00154831,11.8,17.6,52.9,17.6
E00154832,10.4,19.2,52.7,17.6
E00154833,11.8,21.5,57.7,8.9
E00154834,13,17.2,58.3,11.5
E00154835,13.3,15,60,11.7
E00154836,10.4,20.9,58.3,10.4
E00154837,11.4,19.4,60.2,9
E00154838,9.3,14.8,59.7,16.2
E00154839,9.9,21.6,54.1,14.4
E00154840,13.7,11.5,46,28.8
E00154841,14.8,12.6,54.6,18
E00154842,8.8,19.1,49.3,22.8
E00154843,14.3,20.2,48.2,17.3
E00154844,12.8,19.5,59.1,8.7
E00154845,12.8,11,61.6,14.6
E00154846,11.2,17.9,54.5,16.4
E00154847,11.5,16.4,59.8,12.3
E00154849,8.1,15.3,63.7,12.9
E00154850,6.6,17.4,63.6,12.4
E00154851,8,13.8,59.4,18.8
E00154852,15.1,16.1,59.2,9.6
E00154853,10.1,17.7,58.2,13.9
E00154854,9.2,16.7,54,20.1
E00154856,7.9,21.2,45.5,25.5
E00154857,12.2,13.6,52.4,21.8
E00154858,15.2,18.7,47.4,18.7
E00154859,15.2,16.6,55.2,13.1
E00154860,11.3,21.8,54.1,12.8
E00154861,10.7,18.3,59.8,11.2
E00154862,8,16,62.3,13.6
E00154863,13.3,19.3,51.8,15.7
E00154864,8.7,19.9,60.2,11.2
E00154865,9.8,15.2,62.2,12.8
E00154866,20.4,18.5,56.5,4.6
E00154867,11.9,17.9,57.7,12.5
E00154868,11.2,15,58.3,15.5
E00154869,13.5,21.2,55.8,9.6
E00154870,9.6,19.9,54.4,16.2
E00154871,8.9,17,63,11.1
E00154872,7.6,16.6,66.2,9.6
E00154873,6.3,13.2,65.3,15.3
E00154874,14.9,17.1,58,9.9
E00154875,9.7,15.4,65.1,9.7
E00154876,11.9,17.8,57.9,12.4
E00154877,9,20.5,57.1,13.5
E00154878,7.9,20.9,57.6,13.7
E00154879,9.6,16,60.3,14.1
E00154880,14,24.3,54.4,7.4
E00154881,9.8,18.3,60.7,11.2
E00154882,14.6,16.7,41,27.8
E00154883,12.1,14.5,59.5,13.9
E00154884,14.7,11.8,58.1,15.4
E00154885,14,15.1,48.6,22.3
E00154886,8.4,16.3,66.3,9
E00154887,12.6,16.2,59.2,12
E00154888,13.1,22.6,52.4,11.9
E00154889,15.2,13.1,49,22.8
E00154890,8.6,10,70,11.4
E00154891,8.3,11,60.7,20
E00154892,8.3,19.2,64.2,8.3
E00154893,12.5,17.1,58.6,11.8
E00154894,9.1,13.9,60,17
E00154895,10.6,16.5,54.1,18.8
E00154896,8.9,19.2,55.5,16.4
E00154897,11.2,13.8,57.9,17.1
E00154898,10.9,15,58.5,15.6
E00154899,12.2,11.6,56.4,19.8
E00154900,5.1,15.4,56.9,22.6
E00154901,10.3,13.2,60.9,15.5
E00154902,9.3,13.7,62.1,14.9
E00154904,7.7,15.5,55.1,21.7
E00154905,7,16.4,45.6,31
E00154906,16,10.5,46.9,26.5
E00154910,12.7,11.6,54.9,20.8
E00154911,13.2,12,50.3,24.6
E00154912,17.1,12.7,50,20.3
E00154914,13.8,12.6,53.4,20.1
E00154915,9.4,17.2,61.7,11.7
E00154916,9.6,16.2,55,19.2
E00154917,14.8,14.8,54.6,15.7
E00154918,11.9,14.7,54.1,19.3
E00154919,10.9,19.4,48.1,21.7
E00154920,10.7,20,56.4,12.9
E00154921,15.3,14.6,52.6,17.5
E00154922,12,18.8,52.4,16.8
E00154923,12.5,23.7,52,11.8
E00154924,10.8,15.5,53.1,20.6
E00154925,22.2,17.7,37.3,22.8
E00154926,9.6,17.5,52,20.9
E00154927,12.5,20.3,57,10.2
E00154928,8.8,15.3,58.8,17.1
E00154929,11.3,13.8,47.8,27
E00154930,9.3,17.9,58,14.8
E00154931,7.8,14.5,58.4,19.3
E00154932,13.5,14.9,54.7,16.9
E00154933,10.9,10.2,66,12.9
E00154934,13.3,9.7,55.1,21.9
E00154935,7.2,12.5,66.7,13.6
E00154936,10.7,14.8,59.8,14.8
