geography_code,heating_type_3a-001,heating_type_3a-002
E00154561,1.6,98.4
E00154563,0,100
E00154564,0,100
E00154565,0.8,99.2
E00154566,4.1,95.9
E00154567,2.3,97.7
E00154568,0,100
E00154569,0.8,99.2
E00154570,0.8,99.2
E00154571,2.1,97.9
E00154572,0.7,99.3
E00154573,0.5,99.5
E00154574,0,100
E00154575,2.3,97.7
E00154576,0,100
E00154577,2.5,97.5
E00154578,0.8,99.2
E00154579,0,100
E00154580,0,100
E00154581,1.6,98.4
E00154582,0,100
E00154583,1,99
E00154584,0.8,99.2
E00154585,1.8,98.2
E00154586,0,100
E00154587,0,100
E00154588,3.2,96.8
E00154589,2.5,97.5
E00154590,0.9,99.1
E00154591,0,100
E00154592,0.8,99.2
E00154593,0.6,99.4
E00154594,0,100
E00154595,0.5,99.5
E00154596,0.6,99.4
E00154597,0,100
E00154598,0.6,99.4
E00154599,0,100
E00154600,0.9,99.1
E00154601,0.7,99.3
E00154602,0,100
E00154603,0.5,99.5
E00154604,0,100
E00154605,0.7,99.3
E00154606,0,100
E00154607,0.7,99.3
E00154608,0,100
E00154609,0.8,99.2
E00154610,1.3,98.7
E00154611,0,100
E00154612,0,100
E00154613,1.9,98.1
E00154614,0,100
E00154615,2.5,97.5
E00154616,0.4,99.6
E00154617,1.7,98.3
E00154618,4,96
E00154619,1.5,98.5
E00154620,0.7,99.3
E00154621,0.7,99.3
E00154622,0,100
E00154623,3.9,96.1
E00154624,1.6,98.4
E00154625,0,100
E00154626,0,100
E00154627,0.7,99.3
E00154628,0.8,99.2
E00154629,0.8,99.2
E00154630,0.5,99.5
E00154631,1.5,98.5
E00154633,0.8,99.2
E00154634,0.6,99.4
E00154635,1.7,98.3
E00154636,0,100
E00154637,0,100
E00154638,0,100
E00154639,0,100
E00154640,0,100
E00154641,1.4,98.6
E00154642,2.5,97.5
E00154643,1.8,98.2
E00154644,0,100
E00154645,2.2,97.8
E00154646,0,100
E00154647,1.6,98.4
E00154648,0.7,99.3
E00154649,0,100
E00154650,2.1,97.9
E00154651,1.6,98.4
E00154652,0,100
E00154653,0,100
E00154654,0,100
E00154688,0,100
E00154690,0,100
E00154692,0,100
E00154693,2.3,97.7
E00154727,3.5,96.5
E00154731,0.7,99.3
E00154732,0.7,99.3
E00154733,1.5,98.5
E00154734,1.7,98.3
E00154735,0.8,99.2
E00154736,0,100
E00154737,1.9,98.1
E00154738,0,100
E00154749,0,100
E00154750,2.8,97.2
E00154751,0,100
E00154752,0.8,99.2
E00154753,3.4,96.6
E00154754,0,100
E00154755,0,100
E00154757,0,100
E00154759,0.6,99.4
E00154760,0,100
E00154761,2.3,97.7
E00154762,1.5,98.5
E00154763,0,100
E00154764,0,100
E00154765,3.2,96.8
