geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00072594,6.1,31.3,2.7,58.4,1.5
E00072595,16.3,44.2,5,31.7,2.9
E00072596,9.7,29.7,1.8,57.7,1.1
E00072597,17.7,35.4,3.3,43.6,0
E00072598,4.8,26.8,2.2,63.6,2.6
E00072599,12.8,41.6,5.4,37,3.1
E00072600,6.9,29.6,4,56.9,2.6
E00072601,11.5,28.7,3.8,53.1,2.9
E00072602,8.4,30.5,4.2,54.2,2.7
E00072603,5.7,33.6,3.9,54.6,2.1
E00072604,6.7,29.2,3.2,59.9,1.1
E00072605,9.1,29.4,5.2,53.6,2.8
E00072606,5.4,30.5,4.5,58.7,0.9
E00072609,9.2,29.1,3.5,58.2,0
E00072613,12.2,31.2,6.8,48.9,0.9
E00072779,5.2,25.8,1.7,66,1.4
E00072780,13.5,33.1,3.6,48,1.8
E00072781,15.9,37.6,6.3,37,3.2
E00072782,22.9,35.9,5.6,29.4,6.1
E00072783,8,31.2,5.4,53.2,2.2
E00072784,19.8,38.8,5.7,31.7,4
E00072785,11.4,29.5,4.3,54.3,0.5
E00072786,13.7,34.8,5.2,44.8,1.5
E00072789,9.9,31.1,3.6,54.5,0.9
E00072794,8.2,29.4,5.3,55.3,1.8
E00072988,10.4,37.3,3.7,45.1,3.4
E00072992,9.4,33.7,2.1,52.8,2.1
E00072995,28.5,33.8,7.7,27.1,2.9
E00072997,9.3,43.3,4.8,40.5,2.1
E00073108,16.7,39.4,9.4,33,1.5
E00073119,9.1,29.3,4.6,53.6,3.4
E00073120,19,40.1,4.5,31.4,5
E00073121,10,28.6,5,54.5,1.8
E00073122,11.9,32.2,10.2,42.4,3.4
E00073123,8.8,37.7,3.3,46.9,3.3
E00073124,17.7,37.1,5.5,36.7,3
E00075111,13.9,35,6.4,42.4,2.3
E00075112,8.4,43.3,4.7,41.9,1.7
E00075113,5.3,34.3,8.2,49,3.3
E00075122,13.6,37.4,6.5,40.2,2.3
E00075123,13.8,39.8,5.9,40.5,0
E00075124,14,33.2,2.4,49.2,1.2
E00075125,4,29.4,3.4,61.6,1.5
E00075126,24,35.3,4.4,32.8,3.4
E00075127,11.8,40.5,5.9,40.1,1.7
E00075128,7.9,31.7,3.8,54.9,1.6
E00075129,8.3,32.4,2.1,56.8,0.4
E00075132,12.3,36.9,10.9,38.9,1
E00075133,28.2,34.9,6.7,26.7,3.6
E00075134,16.8,49.3,6.9,25.5,1.5
