geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00072594,35.6,64.4
E00072595,36.3,63.8
E00072596,63.9,36.1
E00072597,38.9,61.1
E00072598,67.3,32.7
E00072599,40.6,59.4
E00072600,60.4,39.6
E00072601,38,62
E00072602,58.8,41.2
E00072603,59.7,40.3
E00072604,64.3,35.7
E00072605,67.5,32.5
E00072606,49.8,50.2
E00072609,62.2,37.8
E00072613,58.2,41.8
E00072779,49.8,50.2
E00072780,49.5,50.5
E00072781,36.9,63.1
E00072782,30.4,69.6
E00072783,43.5,56.5
E00072784,38.3,61.7
E00072785,35.7,64.3
E00072786,49.8,50.2
E00072789,58.4,41.6
E00072794,58.9,41.1
E00072988,64.8,35.2
E00072992,55,45
E00072995,37.3,62.7
E00072997,67.7,32.3
E00073108,49.3,50.7
E00073119,69.1,30.9
E00073120,43.2,56.8
E00073121,63.8,36.2
E00073122,58.6,41.4
E00073123,52.4,47.6
E00073124,40.1,59.9
E00075111,58,42
E00075112,51.8,48.2
E00075113,55.9,44.1
E00075122,66.2,33.8
E00075123,56.8,43.2
E00075124,64.3,35.7
E00075125,59.2,40.8
E00075126,47.1,52.9
E00075127,56.1,43.9
E00075128,58,42
E00075129,56,44
E00075132,62.7,37.3
E00075133,46.7,53.3
E00075134,50.5,49.5
E00075136,43.7,56.3
E00075137,49.1,50.9
E00075138,47.3,52.7
E00075139,61.1,38.9
E00075140,56.7,43.3
E00075141,56,44
E00075142,39.6,60.4
E00075143,56.2,43.8
E00075144,60.9,39.1
E00075216,65.3,34.7
E00075218,64.9,35.1
E00075219,45.3,54.7
E00075220,65,35
E00075221,59.6,40.4
E00075222,59.6,40.4
E00075223,55,45
E00075224,50.6,49.4
E00075226,40.2,59.8
E00075227,42.6,57.4
E00075228,59.7,40.3
E00075229,43.2,56.8
E00075230,65.8,34.2
E00075231,70.8,29.2
E00075232,40.3,59.7
E00075233,43.6,56.4
E00075234,40.2,59.8
E00075235,48.9,51.1
E00075236,62,38
E00075237,26.7,73.3
E00075238,50.5,49.5
E00075239,70,30
E00075240,51.4,48.6
E00075241,53.6,46.4
E00075242,62.4,37.6
E00075243,65.8,34.2
E00075244,57.4,42.6
E00075245,59.1,40.9
E00075246,56.5,43.5
E00075247,65.2,34.8
E00075248,58.2,41.8
E00075249,62.5,37.5
E00075250,59.7,40.3
E00075251,56.9,43.1
E00075252,44,56
E00075253,46.1,53.9
E00075254,44.8,55.2
E00075255,46.7,53.3
E00075256,40.2,59.8
E00075257,43.2,56.8
E00075258,35.8,64.2
E00075259,50,50
E00075260,45.1,54.9
E00075261,51.9,48.1
E00075262,48.5,51.5
E00075263,51.1,48.9
E00075264,41.4,58.6
E00075265,46.5,53.5
E00075266,45.2,54.8
E00075267,48.2,51.8
E00075268,57.8,42.2
E00075269,47.9,52.1
E00075270,33.9,66.1
E00075271,18.8,81.2
E00075272,48.3,51.7
E00075273,41.5,58.5
E00075428,65.2,34.8
E00075429,60.1,39.9
E00075431,31.8,68.2
E00075432,49.4,50.6
E00075433,55.6,44.4
E00075434,54.1,45.9
E00075435,50.6,49.4
E00075436,61.3,38.7
E00075437,58.8,41.2
E00075438,67.5,32.5
E00075439,70.6,29.4
E00075440,52.4,47.6
E00075754,58,42
E00075756,49.5,50.5
E00075757,47.6,52.4
E00075758,40,60
E00075828,42.4,57.6
E00075829,38.4,61.6
E00075830,42.2,57.8
E00075831,47.6,52.4
E00075832,51.9,48.1
E00075833,50.3,49.7
E00075835,51,49
E00075836,60.2,39.8
E00075837,46.9,53.1
E00075838,44.4,55.6
E00075839,55.1,44.9
E00075840,53.4,46.6
E00075841,52.3,47.7
E00075842,42.6,57.4
E00075843,56.1,43.9
E00075844,43.5,56.5
E00075845,45.4,54.6
E00075846,51.7,48.3
E00075847,49.4,50.6
E00075848,43.3,56.7
E00075849,41,59
E00075850,57.3,42.7
E00075851,49.8,50.2
E00075852,50.4,49.6
E00075853,57.4,42.6
E00075854,43.3,56.7
E00075855,42.4,57.6
E00075856,41.8,58.2
E00075857,50.6,49.4
E00075859,50.4,49.6
E00075860,56.4,43.6
E00075861,35.3,64.7
E00075862,62.6,37.4
E00075863,74.5,25.5
E00075864,75.7,24.3
E00075865,59.8,40.2
E00075866,66.5,33.5
E00075867,61.6,38.4
E00075868,70,30
E00075869,57.3,42.7
E00075870,62.5,37.5
E00075871,52.7,47.3
E00075872,57.7,42.3
E00075873,44,56
E00075874,35.9,64.1
E00075875,26.7,73.3
E00075876,50.5,49.5
E00075877,48.5,51.5
E00075878,45.7,54.3
E00075879,48.4,51.6
E00075880,55.2,44.8
E00075881,50.5,49.5
E00075882,47.9,52.1
E00075883,35.7,64.3
E00075884,43.6,56.4
E00075885,36.1,63.9
E00075886,44.3,55.7
E00075887,48.1,51.9
E00075888,34,66
E00075889,35.5,64.5
E00075890,33.7,66.3
E00075891,32.4,67.6
E00075892,33.5,66.5
E00075893,63.9,36.1
E00112859,62,38
E00112861,48.6,51.4
E00112863,45.8,54.2
E00113772,59.4,40.6
E00113773,64.8,35.2
E00113777,65.8,34.2
E00162649,50.9,49.1
E00162650,69.1,30.9
E00162651,56.2,43.8
E00162652,67.2,32.8
E00162653,65.5,34.5
E00162654,47.1,52.9
E00162655,76,24
E00162656,50.5,49.5
E00162657,63.1,36.9
E00162658,48.6,51.4
E00162659,61.9,38.1
E00162660,46.1,53.9
E00162661,30.4,69.6
E00162736,46.7,53.3
E00162737,33.2,66.8
E00162738,45.6,54.4
E00162739,38.7,61.3
E00162740,56.5,43.5
E00162741,40.5,59.5
E00162742,61.5,38.5
E00162743,58.5,41.5
E00162744,62.5,37.5
E00162745,62.8,37.2
E00162746,43.7,56.3
E00162747,41.9,58.1
E00162748,77.2,22.8
E00162749,66,34
E00162750,57.8,42.2
E00162751,48.8,51.2
E00162752,65.2,34.8
E00162753,60.6,39.4
E00162754,41.2,58.8
E00162756,43.4,56.6
E00162757,52.7,47.3
E00162758,62.7,37.3
E00162759,55.3,44.7
E00162760,39.1,60.9
E00162761,39.2,60.8
