geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00072594,14.5,52.2,26.8,6.5
E00072595,16.7,43.7,27.8,11.9
E00072596,8,27.7,48.9,15.3
E00072597,18,49.2,23.4,9.4
E00072598,6,39.6,35.1,19.4
E00072599,14.5,51.1,29,5.3
E00072600,8.2,39,41.1,11.6
E00072601,29.8,40.5,22.3,7.4
E00072602,11.6,43.5,34.1,10.9
E00072603,5.7,30.1,43.1,21.1
E00072604,4.4,31.1,50.4,14.1
E00072605,7,42.2,35.2,15.6
E00072606,11.7,51.6,28.9,7.8
E00072609,3,32.1,41,23.9
E00072613,11.8,34.5,35.5,18.2
E00072779,13.3,44.1,28.7,14
E00072780,12.8,44,34.4,8.8
E00072781,30,54.2,11.7,4.2
E00072782,37.2,41.3,13.2,8.3
E00072783,14.7,44.2,30.1,11
E00072784,31.1,49.6,17.8,1.5
E00072785,23.8,51.6,18.9,5.7
E00072786,15,54.1,26.3,4.5
E00072789,14.2,50.4,29.2,6.2
E00072794,7.1,44.7,34.8,13.5
E00072988,5.3,37.1,38.6,18.9
E00072992,5,31.4,38.6,25
E00072995,28.6,43.6,18.8,9
E00072997,9.4,31.2,44.2,15.2
E00073108,26.8,48.2,24.1,0.9
E00073119,13.5,41.4,33.8,11.3
E00073120,19.8,47.9,24,8.3
E00073121,15,36.7,36.7,11.7
E00073122,17.7,43.1,28.5,10.8
E00073123,9.5,50.4,29.2,10.9
E00073124,29.1,37,25.2,8.7
E00075111,6.3,29.6,37.6,26.5
E00075112,6.9,38.2,44.7,10.1
E00075113,6.6,34.7,34.7,24
E00075122,0,27.7,43.6,28.7
E00075123,5.7,30.5,36.2,27.7
E00075124,7.3,22.6,41.1,29
E00075125,6,38.3,39.5,16.2
E00075126,12.5,45.5,28.6,13.4
E00075127,10.7,29.5,33.9,25.9
E00075128,3.1,35.6,44.8,16.6
E00075129,3,47.8,35.8,13.4
E00075132,4.1,36.7,40.1,19
E00075133,23.3,50,11.7,15
E00075134,11.1,37.3,31.7,19.8
E00075136,3.1,40.9,32.3,23.6
E00075137,6,32.1,47.8,14.2
