geography_code,in_full_time_education-001,in_full_time_education-002
E00072594,19.6,80.4
E00072595,22.2,77.8
E00072596,13.5,86.5
E00072597,19.9,80.1
E00072598,13.5,86.5
E00072599,29.7,70.3
E00072600,20.7,79.3
E00072601,18.6,81.4
E00072602,20.5,79.5
E00072603,15.6,84.4
E00072604,24.3,75.7
E00072605,13.7,86.3
E00072606,19.1,80.9
E00072609,18.8,81.2
E00072613,16.1,83.9
E00072779,18,82
E00072780,22,78
E00072781,15.7,84.3
E00072782,13.7,86.3
E00072783,21.3,78.7
E00072784,23.4,76.6
E00072785,18.3,81.7
E00072786,23.8,76.2
E00072789,22.5,77.5
E00072794,20.5,79.5
E00072988,14.8,85.2
E00072992,18,82
E00072995,8.5,91.5
E00072997,19.7,80.3
E00073108,25.1,74.9
E00073119,18.7,81.3
E00073120,22.5,77.5
E00073121,21.3,78.7
E00073122,20.1,79.9
E00073123,24.6,75.4
E00073124,20.3,79.7
E00075111,15.3,84.7
E00075112,17.6,82.4
E00075113,13,87
E00075122,16.3,83.7
E00075123,19.4,80.6
E00075124,15.4,84.6
E00075125,16.2,83.8
E00075126,21.8,78.2
E00075127,16,84
E00075128,19.3,80.7
E00075129,16.2,83.8
E00075132,10.1,89.9
E00075133,7.8,92.2
E00075134,14.3,85.7
E00075136,19.2,80.8
E00075137,18.8,81.2
E00075138,19.2,80.8
E00075139,14.2,85.8
E00075140,15.8,84.2
E00075141,17.4,82.6
E00075142,12.6,87.4
E00075143,20.5,79.5
E00075144,13.1,86.9
E00075216,17.8,82.2
E00075218,14.8,85.2
E00075219,21.2,78.8
E00075220,12.6,87.4
E00075221,18.7,81.3
E00075222,16.5,83.5
E00075223,19.5,80.5
E00075224,13.5,86.5
E00075226,17.1,82.9
E00075227,18.6,81.4
E00075228,15.9,84.1
E00075229,9.3,90.7
E00075230,13,87
E00075231,13.5,86.5
E00075232,7.6,92.4
E00075233,19.8,80.2
E00075234,21,79
E00075235,14.9,85.1
E00075236,16.5,83.5
