geography_code,sex-001,sex-002
E00072594,50.8,49.2
E00072595,50.5,49.5
E00072596,49.7,50.3
E00072597,53.1,46.9
E00072598,53.5,46.5
E00072599,50,50
E00072600,51.6,48.4
E00072601,51.4,48.6
E00072602,52.5,47.5
E00072603,53.7,46.3
E00072604,48.9,51.1
E00072605,53.6,46.4
E00072606,52.9,47.1
E00072609,51.5,48.5
E00072613,50.4,49.6
E00072779,49.7,50.3
E00072780,50.3,49.7
E00072781,55.1,44.9
E00072782,52.5,47.5
E00072783,49.1,50.9
E00072784,55.4,44.6
E00072785,54.3,45.7
E00072786,51.5,48.5
E00072789,47.9,52.1
E00072794,50.7,49.3
E00072988,54.5,45.5
E00072992,48.8,51.2
E00072995,52.6,47.4
E00072997,50.7,49.3
E00073108,54.5,45.5
E00073119,51.1,48.9
E00073120,51.8,48.2
E00073121,50.9,49.1
E00073122,53,47
E00073123,49.6,50.4
E00073124,52.5,47.5
E00075111,51.1,48.9
E00075112,51,49
E00075113,50.2,49.8
E00075122,49,51
E00075123,48.8,51.2
E00075124,46.9,53.1
E00075125,47.2,52.8
E00075126,51.2,48.8
E00075127,47.9,52.1
E00075128,52.8,47.2
E00075129,53.4,46.6
E00075132,49.9,50.1
E00075133,54,46
E00075134,50.5,49.5
E00075136,51.3,48.7
E00075137,47.9,52.1
E00075138,52.2,47.8
E00075139,51.6,48.4
E00075140,50,50
E00075141,51.9,48.1
E00075142,47.1,52.9
E00075143,50.5,49.5
E00075144,51.1,48.9
E00075216,50.7,49.3
E00075218,48.3,51.7
E00075219,51.5,48.5
E00075220,50.4,49.6
E00075221,48.5,51.5
E00075222,50.7,49.3
E00075223,50.9,49.1
E00075224,58.1,41.9
E00075226,49.1,50.9
E00075227,51.7,48.3
E00075228,53,47
E00075229,48.6,51.4
E00075230,51.7,48.3
E00075231,52.5,47.5
E00075232,50.8,49.2
E00075233,54.9,45.1
E00075234,50.2,49.8
E00075235,47.6,52.4
E00075236,52.6,47.4
E00075237,61.5,38.5
E00075238,49.8,50.2
E00075239,53.2,46.8
E00075240,49.7,50.3
E00075241,51.7,48.3
E00075242,49.3,50.7
E00075243,52.5,47.5
E00075244,49.1,50.9
E00075245,54.1,45.9
E00075246,47.2,52.8
E00075247,52.2,47.8
E00075248,50.5,49.5
E00075249,52,48
E00075250,49.4,50.6
E00075251,48.9,51.1
E00075252,53.3,46.7
E00075253,48.9,51.1
E00075254,51.2,48.8
E00075255,49.4,50.6
E00075256,50.6,49.4
E00075257,51.8,48.2
E00075258,53.3,46.7
E00075259,47.1,52.9
E00075260,51.3,48.7
E00075261,52,48
E00075262,53.9,46.1
E00075263,51.7,48.3
E00075264,48.4,51.6
E00075265,51.6,48.4
E00075266,50.9,49.1
E00075267,49.5,50.5
E00075268,47.9,52.1
E00075269,50.2,49.8
E00075270,48.4,51.6
E00075271,51.2,48.8
E00075272,49.6,50.4
E00075273,48.1,51.9
E00075428,50.9,49.1
E00075429,54.5,45.5
E00075431,50,50
E00075432,48.8,51.2
E00075433,49.8,50.2
E00075434,55.1,44.9
E00075435,51.9,48.1
E00075436,53.4,46.6
E00075437,54.7,45.3
E00075438,52.6,47.4
E00075439,49.9,50.1
E00075440,54.9,45.1
E00075754,49.7,50.3
E00075756,48.7,51.3
E00075757,55.1,44.9
E00075758,50,50
E00075828,52.6,47.4
E00075829,49.3,50.7
E00075830,52.5,47.5
E00075831,51.8,48.2
E00075832,48,52
E00075833,54.4,45.6
E00075835,49.8,50.2
E00075836,53.7,46.3
E00075837,48.3,51.7
E00075838,50.9,49.1
E00075839,49,51
E00075840,50.6,49.4
E00075841,48.1,51.9
E00075842,50,50
E00075843,51.6,48.4
E00075844,53.5,46.5
E00075845,51.1,48.9
E00075846,50.2,49.8
E00075847,51.1,48.9
E00075848,50.8,49.2
E00075849,50.3,49.7
E00075850,47.4,52.6
E00075851,52,48
E00075852,50.9,49.1
E00075853,51.3,48.7
E00075854,49.8,50.2
E00075855,50.6,49.4
E00075856,54.6,45.4
E00075857,54.8,45.2
E00075859,48.3,51.7
E00075860,51.3,48.7
E00075861,48.9,51.1
E00075862,49.7,50.3
E00075863,48.8,51.2
E00075864,49.7,50.3
E00075865,51.8,48.2
E00075866,49.8,50.2
E00075867,48.7,51.3
E00075868,50,50
E00075869,49.8,50.2
E00075870,52.3,47.7
E00075871,52.9,47.1
E00075872,51.7,48.3
E00075873,50.7,49.3
E00075874,53.2,46.8
E00075875,51.1,48.9
E00075876,50.2,49.8
E00075877,50.1,49.9
E00075878,52,48
E00075879,52.5,47.5
E00075880,48.6,51.4
E00075881,52.9,47.1
E00075882,50.5,49.5
E00075883,52.9,47.1
E00075884,51.1,48.9
E00075885,48,52
E00075886,52.3,47.7
E00075887,48.4,51.6
E00075888,51.2,48.8
E00075889,56.5,43.5
E00075890,51,49
E00075891,51.3,48.8
E00075892,54.2,45.8
E00075893,47.3,52.7
E00112859,50.4,49.6
E00112861,54.2,45.8
E00112863,58.2,41.8
E00113772,52.3,47.7
E00113773,50,50
E00113777,49,51
E00162649,51.3,48.7
E00162650,52.5,47.5
E00162651,55.2,44.8
E00162652,51.3,48.7
E00162653,47.3,52.7
E00162654,49.2,50.8
E00162655,49.6,50.4
E00162656,51.7,48.3
E00162657,50.6,49.4
E00162658,52.9,47.1
E00162659,49.9,50.1
E00162660,52.3,47.7
E00162661,51.5,48.5
E00162736,47.4,52.6
E00162737,50.4,49.6
E00162738,49.6,50.4
E00162739,48.3,51.7
E00162740,51.4,48.6
E00162741,50.8,49.2
E00162742,50.2,49.8
E00162743,49.4,50.6
E00162744,51.1,48.9
E00162745,47.6,52.4
E00162746,52.8,47.2
E00162747,48.5,51.5
E00162748,50.6,49.4
E00162749,51.9,48.1
E00162750,51.1,48.9
E00162751,49.5,50.5
E00162752,47.6,52.4
E00162753,52.1,47.9
E00162754,49.9,50.1
E00162756,49.8,50.2
E00162757,49.5,50.5
E00162758,50.5,49.5
E00162759,49.5,50.5
E00162760,52.2,47.8
E00162761,52.4,47.6
E00162762,48.9,51.1
E00162763,53.4,46.6
E00162764,47.8,52.2
E00162765,52.7,47.3
E00162766,54,46
E00162767,50.4,49.6
E00162768,46.6,53.4
