geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00097172,3.4,13.6,45.8,37.3
E00097176,0,23.8,30.2,46
E00097179,2.1,21.3,29.8,46.8
E00097192,2.3,20.9,46.3,30.5
E00097197,2.9,21.2,41.3,34.6
E00139236,1.4,18.6,54.3,25.7
E00139834,1.9,25,44.4,28.8
E00139835,31.5,22,45.7,0.8
E00139837,9.7,27.8,49.3,13.2
E00139847,2.8,23.6,40.6,33
E00139848,0,61.5,35.7,2.8
E00139849,1.5,17.6,60.3,20.6
E00139850,9.4,25,44.5,21.1
E00139855,6.2,25.4,44.6,23.8
E00139857,4.1,28.5,34.1,33.3
E00139874,0,22.8,39.8,37.4
E00139879,1.8,16.8,53.1,28.3
E00139880,4.7,25.2,44.9,25.2
E00139895,3,25,37.9,34.1
E00139939,4.5,20.5,27.6,47.4
E00139940,5.6,26.8,33.5,34.1
E00139941,7,15.7,31.4,45.9
E00139980,4.8,28.7,40.2,26.3
E00139981,7.5,37.3,53.7,1.5
E00139982,3.4,21.5,56.4,18.8
E00140008,1.9,31.7,46.2,20.2
E00140009,1.1,22.7,69.3,6.8
E00140010,4.8,20.6,39.7,34.9
E00140011,4.2,21,41.2,33.6
E00140012,6.7,23.1,50,20.2
E00140015,17.3,35.3,42.9,4.5
E00140016,4.3,29.3,32.9,33.6
E00140017,1.6,8.7,54.3,35.4
E00140018,6.3,27,37.3,29.4
E00140019,4,30.7,26.7,38.7
E00140020,3.7,34.6,34.6,27.2
E00140021,6,31.9,45.7,16.4
E00140022,0,29.1,47.3,23.6
E00140023,1.8,20.4,46,31.9
