geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00078251,21.2,43.4,15.2,20.2
E00078479,19.5,45.5,8.1,26.8
E00078480,32.8,45.4,10.1,11.8
E00078481,39.4,35.3,13.8,11.5
E00078482,34.3,30.5,11.4,23.8
E00078483,28.6,32.5,14.3,24.7
E00078484,18.4,44.7,15.1,21.7
E00078485,31.9,36.2,17.2,14.7
E00078486,16.1,39.3,17.3,27.4
E00078487,34.3,38.1,14.3,13.3
E00078488,21.4,43.8,17,17.9
E00078489,24.8,50.4,13.7,11.1
E00078490,12.3,56.6,16.4,14.8
E00078491,31.5,37.6,14.8,16.1
E00078492,41.7,48.7,4.3,5.2
E00078493,68.9,18.4,4.9,7.8
E00078494,31.4,30.7,21.2,16.8
E00078495,20,51.5,13.8,14.6
E00078496,72.5,22.5,3.9,1
E00078497,26.5,32.7,20.4,20.4
E00078498,31.9,33.6,13.8,20.7
E00078499,47.3,35.6,6.3,10.8
E00078500,14.4,35.3,19.6,30.7
E00078501,18.9,38.7,13.5,28.8
E00078502,23.7,52.6,14.9,8.8
E00078503,28.4,46.8,15.6,9.2
E00078504,25.7,35.5,23,15.8
E00078505,24.8,42.1,18.8,14.3
E00078506,33.9,43.5,15.7,7
E00078507,28.6,38.8,16.3,16.3
E00112876,25.5,52,10.2,12.2
E00112877,22.1,44.1,17.6,16.2
E00112878,48.9,47.1,2.3,1.7
E00112879,21.8,43.6,13.3,21.3
E00112880,15,43.3,21.7,20
E00112881,31.3,43.5,11.3,13.9
E00112882,46.6,33.6,11.5,8.4
E00112883,34.7,46.6,10.2,8.5
E00112884,34.3,41.4,13.3,11
E00112885,27.6,40.5,12.1,19.8
E00112886,28.5,41.5,20.3,9.8
E00112913,41.8,38.5,11,8.8
E00112915,26.8,46.5,14.8,12
E00112918,24.8,36.3,16.8,22.1
E00146242,20.6,41.2,20.6,17.6
E00146255,25,54.2,4.2,16.7
E00146256,29,47.8,13,10.1
E00146258,40,32,17,11
E00146259,26.7,40,15.6,17.8
E00146261,17.1,49.6,16.3,17.1
E00146262,12.1,41.9,19.4,26.6
E00146263,46.9,29.2,15.9,8
E00146264,45.8,37.5,8.3,8.3
E00146265,47.3,31.8,8.5,12.4
E00146266,38.7,34.5,11.3,15.5
E00146267,37.7,29.5,18.9,13.9
E00146269,38,34.8,12,15.2
E00146270,35.2,36.1,13.1,15.6
E00146271,20.4,48.2,13.9,17.5
E00146272,26.9,39.3,11,22.8
E00146273,50.5,31.8,10.6,7.1
E00146274,30.7,41.7,9.4,18.1
E00146275,24.6,31.7,19.8,23.8
E00146276,18.7,38.8,13.4,29.1
E00146277,16.1,36.7,25.2,22
E00146278,44.9,38.6,11,5.5
E00146279,27.7,41.5,16.9,13.8
E00146318,17.1,50.7,16.4,15.8
E00146319,25.5,37.8,12.2,24.5
E00146361,19.7,49.2,13.6,17.4
E00146362,22.7,46,17.8,13.5
E00146363,26,37.4,22.1,14.5
E00146364,28.2,38.7,11.3,21.8
E00146366,17,33.6,23.6,25.8
E00146368,19,41,20,20
E00146369,26.9,37.9,21.4,13.8
E00146370,19.2,52.7,11,17.1
E00146371,30.8,46.2,11.5,11.5
E00146372,22.6,34,18.9,24.5
E00146373,24.1,39.3,17.9,18.6
E00146374,14.6,49,12.5,24
E00146375,25.6,29.9,14.5,29.9
E00146376,17.5,54.4,12.6,15.5
E00146425,32.1,50.6,7.4,9.9
E00146426,14.5,52.2,14.5,18.8
E00146427,25.3,41.9,14.1,18.7
E00146428,33.8,33.1,20.8,12.3
E00146429,23.6,38.7,15.2,22.5
E00146430,24.1,40.1,15.3,20.4
E00146431,30,32.7,19.3,18
E00146432,25.8,38,16.6,19.6
E00146490,20.5,43.7,14.7,21.1
E00146491,24,50,12,14
E00146492,27,41.3,18,13.8
E00146493,19.3,38.6,22.7,19.3
E00146494,29.2,43.8,12.5,14.6
E00146495,24.4,36.5,15.4,23.7
E00146503,24,41.1,20.9,14
E00146504,31.3,47.3,9.9,11.5
E00146506,35.6,40.7,6.8,16.9
E00146507,23.6,35.8,16.2,24.3
E00146508,21,37.9,19.4,21.8
E00146509,24.8,38.8,17.4,19
E00146510,31.2,40.8,18.4,9.6
E00146511,34.8,43.2,7.6,14.4
E00146512,20.7,44.8,17.2,17.2
E00146513,25.2,34.5,16,24.4
E00146514,22.6,33.8,18,25.6
E00146515,16.8,47.1,18.5,17.6
E00146516,37.5,45.5,11.6,5.4
E00146517,26.1,33.6,21,19.3
E00146519,20.5,37,18.1,24.4
E00146520,28.1,34.4,18.8,18.8
E00146521,35.2,43.8,9.3,11.7
E00146522,19.7,52.5,23,4.9
E00146523,40.9,41.7,8.7,8.7
E00146524,43.4,43.4,3.9,9.3
E00146525,47.5,41.5,8.5,2.5
E00146526,25,41.1,14.3,19.6
E00146527,33.6,33.6,18.2,14.5
E00146529,23.9,43.3,10.4,22.4
E00146530,25.7,49.3,11,14
E00146533,26.1,36.2,13,24.6
E00146535,19.2,41.7,15.2,23.8
E00146536,8,36.8,31.2,24
E00146537,18.6,38.8,24,18.6
E00146538,21.6,37.8,21.6,18.9
E00146540,26.7,36.3,18.5,18.5
E00146541,37.8,35.6,14.8,11.9
E00146543,40,30.9,20,9.1
E00146544,29.8,44.6,10.7,14.9
E00146545,14.2,39.2,17,29.5
E00146546,27.1,41.4,11.3,20.3
E00146547,4.5,25.2,22.5,47.7
E00146548,2.5,33.1,29.8,34.7
E00146549,32.8,30.4,14.4,22.4
E00146550,33.9,35.8,12.1,18.2
E00146551,37,35.4,18.9,8.7
E00146552,18.7,47.2,16.3,17.9
E00146553,15.5,41.8,20.6,22.2
E00146554,28.1,46.1,15.6,10.2
E00146555,23,37.1,24.2,15.7
E00146556,42.2,39,10.2,8.6
E00146558,18.3,24.6,16.7,40.5
E00146559,38.3,30.8,14.3,16.5
E00146560,33.3,31.8,18.6,16.3
E00146561,35.2,39.1,14.8,10.9
E00146562,25.2,42,15.1,17.6
E00146563,22.1,46.9,15.9,15
E00146564,20,42.4,21.6,16
E00146566,22,35.4,15.7,26.8
E00146610,24.6,36,23.2,16.2
E00146611,15.8,43.3,22.5,18.3
E00146612,24.7,42.2,17.5,15.7
E00146613,21.6,38.8,17.9,21.6
E00146614,32,38.3,15.6,14.1
E00146615,26.4,43.4,15.5,14.7
E00146616,16.9,40.3,17.7,25
E00146634,24.6,40.8,16.9,17.6
E00146637,25.3,45.7,14.2,14.8
E00146648,20,54.7,10.7,14.7
E00146649,25.3,38.5,15.4,20.9
E00146650,23.1,40.7,12.1,24.2
E00146651,26.9,39.4,13.5,20.2
E00146652,18.2,40.9,17.3,23.6
E00146653,22.2,34,16.7,27.1
E00146655,27.2,31.2,18.4,23.2
E00146656,18.3,45,20.7,16
E00146657,22.7,43.9,12.1,21.2
E00146658,27.7,40.1,13.9,18.2
E00146659,20.8,39.2,20.8,19.2
E00146660,19.3,50,13.2,17.5
E00146684,18.4,44,17.6,20
E00146685,16.1,49.7,18.1,16.1
E00146686,33.6,32.1,17.2,17.2
E00146687,19.2,39.2,19.2,22.3
E00146688,13.5,52.1,18.4,16
E00146689,26.3,41.8,16.5,15.5
E00146690,17.5,37.9,22.6,22
E00146691,17.9,36.4,21,24.7
E00146692,18.5,48.1,14.8,18.5
E00146693,42.3,30.7,10.2,16.8
E00146695,28.2,44.4,13.4,14.1
E00146696,35.9,38.5,7.1,18.6
E00146697,15.1,40.9,16.7,27.4
E00146698,26.7,31.1,23,19.3
