geography_code,sex-001,sex-002
E00078251,47.3,52.7
E00078479,51.1,48.9
E00078480,52.7,47.3
E00078481,52.8,47.2
E00078482,52.8,47.2
E00078483,48.9,51.1
E00078484,50.1,49.9
E00078485,52.1,47.9
E00078486,46.2,53.8
E00078487,56,44
E00078488,50.4,49.6
E00078489,55.8,44.2
E00078490,49.5,50.5
E00078491,49.6,50.4
E00078492,57.6,42.4
E00078493,54.2,45.8
E00078494,48.6,51.4
E00078495,50.2,49.8
E00078496,63,37
E00078497,48.1,51.9
E00078498,48.7,51.3
E00078499,52.3,47.7
E00078500,48.6,51.4
E00078501,51.7,48.3
E00078502,49.6,50.4
E00078503,52.8,47.2
E00078504,52.6,47.4
E00078505,53.9,46.1
E00078506,51.5,48.5
E00078507,50,50
E00112876,52.6,47.4
E00112877,50,50
E00112878,50.7,49.3
E00112879,50.2,49.8
E00112880,52.1,47.9
E00112881,52.7,47.3
E00112882,54.6,45.4
E00112883,52.4,47.6
E00112884,49,51
E00112885,49.8,50.2
E00112886,50.4,49.6
E00112913,50.8,49.2
E00112915,51.8,48.2
E00112918,49.1,50.9
E00146242,49.2,50.8
E00146255,51.8,48.2
E00146256,51.7,48.3
E00146258,49.3,50.7
E00146259,52.8,47.2
E00146261,50.2,49.8
E00146262,50.1,49.9
E00146263,56.9,43.1
E00146264,50.7,49.3
E00146265,49,51
E00146266,50.3,49.7
E00146267,48.8,51.2
E00146269,52.6,47.4
E00146270,51.9,48.1
E00146271,51.4,48.6
E00146272,49,51
E00146273,53,47
E00146274,53.4,46.6
E00146275,49.5,50.5
E00146276,47.2,52.8
E00146277,51.4,48.6
E00146278,49.2,50.8
E00146279,52.3,47.7
E00146318,48.7,51.3
E00146319,55.4,44.6
E00146361,51.6,48.4
E00146362,50.5,49.5
E00146363,47,53
E00146364,48.1,51.9
E00146366,51.1,48.9
E00146368,49.8,50.2
E00146369,54.4,45.6
E00146370,53.7,46.3
E00146371,49.4,50.6
E00146372,53.3,46.7
E00146373,51.3,48.7
E00146374,48.3,51.7
E00146375,47.9,52.1
E00146376,51.7,48.3
E00146425,50.9,49.1
E00146426,50.9,49.1
E00146427,53.8,46.2
E00146428,54,46
E00146429,51.1,48.9
E00146430,51.1,48.9
E00146431,48.1,51.9
E00146432,53.4,46.6
E00146490,48.6,51.4
E00146491,52.3,47.7
E00146492,52.5,47.5
E00146493,48.5,51.5
E00146494,51.8,48.2
E00146495,50,50
E00146503,49.7,50.3
E00146504,53.6,46.4
E00146506,52.9,47.1
E00146507,50.4,49.6
E00146508,51.1,48.9
E00146509,55.9,44.1
E00146510,51.3,48.7
E00146511,54.7,45.3
E00146512,53.1,46.9
E00146513,49.5,50.5
E00146514,51.3,48.7
E00146515,51.6,48.4
E00146516,51.8,48.2
E00146517,20.7,79.3
E00146519,51.9,48.1
E00146520,49.8,50.2
E00146521,57.9,42.1
E00146522,52.7,47.3
E00146523,56.4,43.6
E00146524,53.4,46.6
E00146525,47.7,52.3
E00146526,49.2,50.8
E00146527,53.6,46.4
E00146529,46,54
E00146530,50,50
E00146533,52.9,47.1
E00146535,51.6,48.4
E00146536,50.3,49.7
E00146537,50.6,49.4
E00146538,51.5,48.5
E00146540,51,49
E00146541,52.7,47.3
E00146543,51.4,48.6
E00146544,53.5,46.5
E00146545,50.4,49.6
E00146546,51.9,48.1
E00146547,52.1,47.9
E00146548,47.8,52.2
E00146549,51.4,48.6
E00146550,48.5,51.5
E00146551,50,50
E00146552,52.4,47.6
E00146553,49.3,50.7
E00146554,51.3,48.7
E00146555,50.9,49.1
E00146556,44.7,55.3
E00146558,48.8,51.2
E00146559,50.7,49.3
E00146560,51,49
E00146561,47.8,52.2
E00146562,50.2,49.8
E00146563,48.7,51.3
E00146564,50.7,49.3
E00146566,44.5,55.5
E00146610,50.2,49.8
E00146611,49.3,50.7
E00146612,54.1,45.9
E00146613,50.3,49.7
E00146614,50.4,49.6
E00146615,48.9,51.1
E00146616,50,50
E00146634,50.3,49.7
E00146637,51.4,48.6
E00146648,48.8,51.2
E00146649,58.4,41.6
E00146650,49.8,50.2
E00146651,50,50
E00146652,52.5,47.5
E00146653,51.6,48.4
E00146655,51.5,48.5
E00146656,52.9,47.1
E00146657,47,53
E00146658,52.6,47.4
E00146659,50,50
E00146660,48.7,51.3
E00146684,53.1,46.9
E00146685,52.6,47.4
E00146686,52.8,47.2
