geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00078251,5.9,20.8,73.3
E00078479,4,18.4,77.6
E00078480,6.8,33.3,59.8
E00078481,2.8,39.8,57.4
E00078482,1,34.3,64.8
E00078483,3.2,28.4,68.4
E00078484,3.3,18.5,78.1
E00078485,1.7,31.9,66.4
E00078486,1.2,16.1,82.7
E00078487,4.7,33.6,61.7
E00078488,6.2,21.2,72.6
E00078489,0,24.4,75.6
E00078490,1.6,12.3,86.1
E00078491,5.3,31.3,63.3
E00078492,1.8,41.2,57
E00078493,1.9,67.9,30.2
E00078494,2.1,32.1,65.7
E00078495,4.7,18.1,77.2
E00078496,0,72.5,27.5
E00078497,2.7,26.4,70.9
E00078498,5.3,31.9,62.8
E00078499,5.8,46.2,48
E00078500,7.3,14.7,78
E00078501,5.5,19.1,75.5
E00078502,2.7,24.1,73.2
E00078503,2.6,26.7,70.7
E00078504,1.9,26,72.1
E00078505,3.8,25.2,71
E00078506,2.6,31,66.4
E00078507,6.4,29.8,63.8
E00112876,3,25,72
E00112877,3.7,22.2,74.1
E00112878,0.6,49.1,50.3
E00112879,2.8,21.8,75.4
E00112880,7,14,78.9
E00112881,3.5,31.6,64.9
E00112882,0,46.6,53.4
E00112883,3.4,35,61.5
E00112884,1.9,34.4,63.6
E00112885,2.7,28.3,69
E00112886,0.8,28.2,71
E00112913,2,38.4,59.6
E00112915,0.7,27.1,72.1
E00112918,3.5,24.8,71.7
E00146242,6.1,21.4,72.4
E00146255,0,24.7,75.3
E00146256,4.3,28.6,67.1
E00146258,2,39.6,58.4
E00146259,4.5,26.9,68.7
E00146261,0,16.9,83.1
E00146262,3.9,11.8,84.3
E00146263,4.4,46.9,48.7
E00146264,2.5,46.7,50.8
E00146265,5.4,46.9,47.7
E00146266,1.4,38.9,59.7
E00146267,3.2,38.7,58.1
E00146269,3.8,38,58.2
E00146270,3.3,35.8,60.8
E00146271,2.2,20.1,77.7
E00146272,3.5,25.9,70.6
E00146273,4.6,51,44.4
E00146274,7.1,32.5,60.3
E00146275,8,24.8,67.2
E00146276,3.7,19.9,76.5
E00146277,0.5,16.3,83.3
E00146278,4.5,42.5,53
E00146279,10.6,27.3,62.1
E00146318,3.3,17.2,79.5
E00146319,5.2,24.7,70.1
E00146361,3,19.5,77.4
E00146362,5.5,22.6,72
E00146363,4.5,25.6,69.9
E00146364,0,28.9,71.1
E00146366,1.7,16.1,82.2
E00146368,9.4,19.8,70.8
E00146369,5.6,27.5,66.9
E00146370,1.4,19.3,79.3
E00146371,3.8,29.5,66.7
E00146372,3.6,21.8,74.5
E00146373,4.8,24,71.2
E00146374,5.2,14.6,80.2
E00146375,5.1,26.5,68.4
E00146376,3.9,14.6,81.6
E00146425,1.2,34.5,64.3
E00146426,7.2,14.5,78.3
E00146427,2,25.5,72.4
E00146428,6.8,33.3,59.8
E00146429,5.3,23.9,70.7
E00146430,3.7,24.4,71.9
E00146431,6.7,28,65.3
E00146432,2.5,26.3,71.3
E00146490,2.6,20.4,77
E00146491,4,24.2,71.7
E00146492,3.7,26.8,69.5
E00146493,4.7,17.4,77.9
E00146494,6.3,29.2,64.6
E00146495,4.5,24.5,71
E00146503,5.5,24.4,70.1
E00146504,2.3,31.8,65.9
E00146506,3.4,35.9,60.7
E00146507,6.3,24.3,69.4
E00146508,3.3,21.3,75.4
E00146509,2.4,24.2,73.4
E00146510,1.6,31,67.5
E00146511,5.1,33.8,61
E00146512,7.9,21.1,71.1
E00146513,3.4,25.4,71.2
E00146514,5.2,22.4,72.4
E00146515,0,16.8,83.2
E00146516,5,35,60
E00146517,9.2,26.7,64.2
E00146519,3.2,20.6,76.2
E00146520,5.2,29.2,65.6
E00146521,2.5,35.4,62.1
E00146522,4.7,18.8,76.6
E00146523,5,39.5,55.5
