geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00078251,50.5,25.7,12.9,10.9
E00078479,57.5,29.9,2.4,10.2
E00078480,64.4,24.6,0,11
E00078481,32.1,22,33.5,12.4
E00078482,11.8,10.8,76.5,1
E00078483,41.2,31.4,8.5,19
E00078484,46.4,45.1,3.3,5.2
E00078485,26.1,18.3,53.9,1.7
E00078486,45.8,43.5,7.7,3
E00078487,24.3,20.6,49.5,5.6
E00078488,52.3,29.7,9,9
E00078489,58.5,32.2,0.8,8.5
E00078490,63.9,30.3,1.6,4.1
E00078491,32,26.1,20.9,20.9
E00078492,64.6,15,3.5,16.8
E00078493,18.3,7.7,63.5,10.6
E00078494,32.1,47.1,1.4,19.3
E00078495,59.7,36.4,0,3.9
E00078496,78.4,10.8,0,10.8
E00078497,29.7,49.5,0.9,19.8
E00078498,28.6,32.8,31.1,7.6
E00078499,36.2,21.9,3.1,38.8
E00078500,33.1,40.3,7.1,19.5
E00078501,41.8,47.3,0.9,10
E00078502,42.5,33.6,0,23.9
E00078503,44.7,39.5,2.6,13.2
E00078504,26,30.5,33.1,10.4
E00078505,33.6,41.2,0.8,24.4
E00078506,61.9,31.4,2.5,4.2
E00078507,53.1,28.6,6.1,12.2
E00112876,75.2,20.8,1,3
E00112877,32.8,23.9,34.3,9
E00112878,89.7,6.3,1.1,2.9
E00112879,56.7,31.9,2.4,9
E00112880,41.4,31,5.2,22.4
E00112881,52.6,33.3,0.9,13.2
E00112882,7.8,3.1,84.5,4.7
E00112883,40,21.7,19.1,19.1
E00112884,39.8,34.6,7.1,18.5
E00112885,30.2,50.9,1.7,17.2
E00112886,51.2,36,3.2,9.6
E00112913,20.2,5.3,7.4,67
E00112915,34,22.7,17,26.2
E00112918,46,36.3,8.8,8.8
E00146242,36.3,35.3,11.8,16.7
E00146255,9.3,16,26.7,48
E00146256,20.3,4.3,39.1,36.2
E00146258,11,12,67,10
E00146259,20.6,31.6,30.9,16.9
E00146261,57.7,34.6,0,7.7
E00146262,31.3,39.8,25,3.9
E00146263,17,23.2,44.6,15.2
E00146264,25.2,30.3,8.4,36.1
E00146265,23.4,30.5,8.6,37.5
E00146266,17,27.7,29.1,26.2
E00146267,24.6,26.2,33.6,15.6
E00146269,19,25.3,32.9,22.8
E00146270,33.6,21.3,36.1,9
E00146271,66.7,26.7,0,6.7
E00146272,44.3,36.9,4.7,14.1
E00146273,50.8,25.9,1.5,21.8
E00146274,44.7,29.3,17.9,8.1
E00146275,40,35.2,12.8,12
E00146276,22.8,44.9,15.4,16.9
E00146277,31.8,42.4,17.5,8.3
