areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00080562,96,3.2,0.8
E00080563,90.1,8.9,1
E00080564,93.5,5.6,0.8
E00080565,90,8.5,1.5
E00080566,89.4,9.4,1.2
E00080567,91.7,7.6,0.7
E00080568,88.4,7.5,4.1
E00080569,95.8,3.5,0.7
E00080570,93.6,5.7,0.7
E00080571,97.6,0.4,2
E00080572,96.4,3.3,0.3
E00080573,93.9,6.1,0
E00080574,97.9,1.7,0.5
E00080575,94.2,5.1,0.8
E00080576,96.1,3.3,0.6
E00080577,91.9,6.6,1.5
E00080578,93.4,4.3,2.3
E00080579,91.3,7.3,1.4
E00080580,91.1,8.1,0.8
E00080581,90.1,7,2.9
E00080582,89.8,8.7,1.5
E00080583,89.5,8.8,1.7
E00080584,88.2,9.6,2.2
E00080585,90.8,8.9,0.2
E00080586,95.3,3.7,1
E00080587,82.3,10.5,7.2
E00080588,95.9,4.1,0
E00080589,95.8,2.5,1.7
E00080590,94.6,3,2.4
E00080591,87.5,10.2,2.3
E00080592,89.3,8,2.7
E00080629,96.3,3,0.7
E00080630,97.9,2.1,0
E00080631,92.6,5.5,1.9
E00080632,95.9,3.2,0.9
E00080633,89.6,8.8,1.6
E00080634,96.8,2.7,0.5
E00080635,91.8,6.3,1.8
E00080637,96.2,3.8,0
E00080638,98.5,0.4,1.1
E00080639,97.5,1.8,0.7
E00080640,87.6,10.1,2.3
E00080641,92.9,6.8,0.4
E00080642,98.4,1.6,0
E00080643,91.7,7.4,0.8
E00080645,90,7.7,2.3
E00080646,95.3,4.7,0
E00080647,92.3,6.3,1.4
E00080648,93.6,5.4,1
E00080649,81.4,11.4,7.1
E00080714,98.4,1.6,0
E00080726,85.7,13.1,1.2
E00080729,96.3,2.6,1.1
E00080786,94.5,4.9,0.6
E00080791,96.8,2.9,0.2
E00080793,94.4,4.8,0.8
E00080908,92.7,6.5,0.8
E00080909,87.4,8.9,3.7
E00080911,87.8,10.9,1.3
E00080912,83.4,13.9,2.7
E00080914,90.4,8.3,1.3
E00080915,87.7,10.2,2.2
E00080917,94.2,5.3,0.6
E00080918,96.5,2.8,0.7
E00080919,85.6,10,4.4
E00080920,94.7,4.7,0.7
E00080921,78.9,16.5,4.6
E00080922,85.9,9.9,4.3
E00080923,72.9,21.2,5.9
E00080924,88.9,9.5,1.6
E00080925,90.9,8.2,0.9
E00080926,85.6,13.4,1.1
E00080927,83.6,13.9,2.6
E00080928,94.9,4.8,0.3
E00080929,90.5,7.4,2.1
E00080931,94.4,4.5,1.1
E00080932,84.7,13.4,1.9
E00080933,83.3,15.1,1.6
E00080934,86.6,10.4,3
E00080935,85.4,14.2,0.3
E00080936,89.9,9.1,1
E00080937,88.8,9.4,1.7
E00080938,90.1,8.3,1.6
E00080939,91.6,7,1.3
E00080940,83.6,14.8,1.6
E00080941,90.8,8.2,1
E00080942,86.3,11.1,2.5
E00080943,96,2.8,1.1
E00080944,85.7,10,4.3
E00080945,83.7,14.8,1.5
E00081549,90.5,8.3,1.2
E00081553,91,8,1
E00081554,92,7.1,1
E00081559,94.4,4.4,1.1
E00081560,96.8,2.2,0.9
E00081561,97.3,1.9,0.8
E00081562,92.3,6.8,0.8
E00081563,88.1,10.6,1.3
E00081564,98.7,1.3,0
E00081565,99.6,0.4,0
E00081566,95.2,4,0.8
E00081567,98.6,0.8,0.5
E00081568,91.2,4.7,4.1
E00081569,96.1,3.4,0.6
E00081570,92,6.9,1.1
E00081571,91.2,8.2,0.6
E00081572,93.8,4.5,1.7
E00081573,94.9,4.7,0.4
E00081575,88.9,8.8,2.3
E00081576,96.7,2.1,1.2
E00081577,98.6,0.6,0.9
E00081578,96.9,2.2,0.9
E00081579,97.9,1.4,0.7
E00081580,95.9,3.8,0.3
E00081581,94.5,3.8,1.7
E00081582,95.7,4,0.3
E00081585,94.1,5,0.9
E00081587,89.9,9,1.2
E00081589,93.6,4.6,1.8
E00081591,99.7,0,0.3
E00081592,99.7,0.3,0
E00081593,97,2.4,0.6
E00081594,99.7,0.3,0
E00081595,99.2,0.8,0
E00081596,98.9,1.1,0
E00081597,98,2,0
E00081598,98.9,0,1.1
E00081599,97.9,2.1,0
E00081600,99.3,0.7,0
E00081601,99.4,0.6,0
E00081602,98.8,1.2,0
E00081603,97.6,1.6,0.8
E00081604,99,1,0
E00081605,99.2,0.8,0
E00081606,99,1,0
E00081607,95.8,3.5,0.7
E00081608,97.5,2.5,0
E00081609,98.4,1.6,0
E00081610,96.1,3,1
E00081611,91.8,7.2,1
E00081612,97.3,2.2,0.5
E00081613,95.2,4.5,0.3
E00081614,98.4,0.8,0.8
E00081615,97,2.4,0.6
E00081616,98.4,1.6,0
E00081617,94.7,4.1,1.3
E00081618,95.1,4.5,0.4
E00081619,92.5,6.2,1.2
E00081622,95.5,3.4,1
E00081623,100,0,0
E00081625,97.6,2.1,0.3
E00081626,93.2,5.2,1.6
E00123153,90.5,7.2,2.3
E00123154,75,20,5
E00123155,89.8,7.8,2.5
E00123156,89.3,9,1.7
E00123157,70.7,22.9,6.4
E00123158,95.2,4.3,0.5
E00123159,86.9,11.6,1.5
E00123160,90.1,7.6,2.3
E00123161,92.1,7,0.9
E00123162,94.1,5.9,0
E00123163,96.3,2.8,0.9
E00123164,66.1,24.1,9.7
E00123165,71.3,18.5,10.2
E00123166,71.1,18.8,10.1
E00123167,60.1,24.9,15
E00123168,56.6,32.4,11.1
E00123169,75.3,18.7,6
E00123170,75.2,17.2,7.6
E00123171,96.9,2.8,0.3
E00123172,75.7,17.1,7.1
E00123173,93.3,5.3,1.4
E00123174,96,3.3,0.7
E00123175,92,6.3,1.7
E00123176,97.5,2.2,0.4
E00123177,99.5,0.5,0
E00123178,99.3,0.7,0
E00123179,96.4,2.9,0.7
E00123180,94.4,4.9,0.7
E00123181,99.6,0.4,0
E00123182,88.9,9.5,1.6
E00123183,90,8.3,1.8
E00123185,90.9,7.1,1.9
E00123188,91.1,6,3
E00123189,94.3,3.7,2
E00123190,94.6,4.1,1.3
E00123191,91.2,6.8,2
E00123192,91.2,7.2,1.7
E00123193,98.2,1.8,0
E00123194,93.7,6.3,0
E00123195,89.2,8.2,2.5
E00123197,83.3,14.4,2.3
E00123198,96.7,3.3,0
E00123199,97.5,2.2,0.4
E00123200,93.2,5.9,0.9
E00123201,100,0,0
E00123202,94.2,4.7,1.1
E00123203,97.4,2.2,0.4
E00123204,97.4,2.4,0.3
E00123205,96,3.7,0.3
E00123206,98.9,1.1,0
E00123207,97.8,1.1,1.1
E00123208,97.7,2.3,0
E00123209,99,1,0
E00123210,97,1.9,1.1
E00123211,97.3,1.8,0.9
E00123212,94.9,3.1,2
E00123213,98.3,1.3,0.3
E00123221,97.9,1.4,0.7
E00123257,68.5,22.4,9
E00123260,50.1,39.2,10.6
E00123270,87,9.8,3.1
E00123271,75.4,19.6,5
E00123272,83.3,11.6,5.1
E00123273,79.9,15.2,4.9
E00123275,75.3,18.1,6.6
E00123284,69.1,21.2,9.7
E00123286,78.2,16.7,5.2
E00123289,80.3,16.4,3.3
E00123290,71,21.7,7.3
E00123303,88.5,10.7,0.8
E00123311,73.6,21.1,5.3
E00123312,67.7,22.9,9.4
E00123314,77.1,17.2,5.7
E00123315,60.1,31.2,8.7
E00123316,77.3,16,6.7
E00123317,91.3,6.6,2.1
E00123318,74,20.7,5.3
E00123319,77.7,18.5,3.8
E00123320,52.3,37.8,9.9
E00123321,74.5,18.7,6.9
E00123323,86.2,12.1,1.8
E00123324,80.2,16.7,3.1
E00123325,74.4,19.2,6.4
E00123326,87.6,9.8,2.6
E00123327,83.5,11.8,4.8
E00123328,84.2,10.9,4.9
E00123329,81.4,16.6,2
E00123331,68.3,21.9,9.9
E00123332,64.4,23.7,11.9
E00123333,75.1,19.3,5.6
E00123334,72,23.5,4.4
E00123335,84.7,12.8,2.5
E00123336,86,9.3,4.7
E00123337,89.9,6.7,3.4
E00123338,79.1,15.7,5.2
E00123341,76.4,17.1,6.5
E00123342,63.5,24.4,12.1
E00123343,71.3,22.2,6.5
E00123344,82,13.3,4.7
E00123345,75.9,19.9,4.2
E00123346,69.6,23.4,7
E00123347,86.1,12.2,1.6
E00123349,86.3,10.1,3.6
E00123350,83.8,12.5,3.7
E00123351,77.4,18.3,4.3
E00123352,77.9,17.7,4.4
E00123353,86.2,10.1,3.7
E00123354,93.9,5.4,0.7
E00123355,91.8,7.2,1
E00123356,93.1,5,1.9
E00123357,90.7,8.5,0.8
E00123358,89.7,7.5,2.8
E00123359,92.2,6.8,1
E00123360,96.4,2.4,1.2
E00123361,96.3,2.7,1
E00123362,95.2,4.8,0
E00123363,89,8.8,2.3
E00123364,96.7,2.6,0.7
E00123365,93.1,4.9,2
E00123366,98.1,1.1,0.8
E00123373,99.2,0.8,0
E00123374,95.6,3.4,1
E00123375,97.3,2,0.6
E00123376,98.5,1.5,0
E00123377,99.5,0.5,0
E00123378,96.4,2.9,0.7
E00123379,92.6,5.4,1.9
E00123380,93.3,6.5,0.3
E00123381,94.1,3.7,2.2
E00123382,89.8,8.6,1.6
E00123383,89.7,8.8,1.5
E00123384,92,6.9,1.1
E00123385,93.6,6.1,0.3
E00123386,97.3,2.7,0
E00123387,87.7,11.5,0.8
E00123388,92.3,6.3,1.3
E00123389,90.9,7.6,1.5
E00123391,92.5,4.1,3.4
E00123392,95.2,3.8,1
E00123393,95.2,3.8,1
E00123394,91.4,7.1,1.4
E00123395,95.5,4.5,0
E00123396,97.4,2.6,0
E00123397,93.2,6.4,0.3
E00123398,93.3,6.3,0.4
E00123399,94.3,5.5,0.3
E00123400,90.3,8.4,1.3
E00123401,89.7,8.2,2.1
E00123402,92.1,7.9,0
E00123403,89,8.7,2.4
E00123404,92,6,2
E00123405,85.6,10.5,3.9
E00123406,87.2,10.3,2.4
E00123407,87.1,11.2,1.7
E00123408,98.3,1.7,0
E00123409,85.9,12.5,1.7
E00123410,92,7.1,0.9
E00123411,95.5,3.8,0.8
E00123412,92.1,7.9,0
E00123413,91.6,6.4,2
E00123414,96.1,3.3,0.6
E00123415,91.2,5.5,3.3
E00123416,93,5.7,1.3
E00123417,91.2,7.6,1.2
E00123418,84,11.6,4.4
E00123419,90.4,8.6,1
E00123420,95.1,4.3,0.5
E00123421,93,5.8,1.2
E00123422,94,5.6,0.4
E00123423,91.7,6,2.3
E00123424,90.2,8,1.8
E00123425,94.1,4.8,1
E00123426,87.3,10.6,2.1
E00123427,93.1,5.3,1.7
E00123428,92.3,6.2,1.5
E00123429,90,8.3,1.7
E00123430,90,7.1,2.9
E00123431,92,6,2
E00123432,91.4,6.7,1.9
E00123433,88.9,9.1,2
E00123434,91.8,7.1,1.1
E00123435,87.8,10.5,1.7
E00123436,89.3,8.1,2.6
E00123437,91.7,7.3,1
E00123438,92.7,5.9,1.4
E00123439,94.7,4.7,0.6
E00123440,94.7,3.4,1.9
E00123441,85.3,12.9,1.8
E00123442,89.7,7.4,2.9
E00123443,95.4,3.9,0.7
E00123444,88,8.5,3.5
E00123445,87.5,9.9,2.7
E00123446,87.2,12.8,0
E00123447,84.8,12.5,2.8
E00123448,93.8,5.6,0.7
E00123449,91.7,7.7,0.6
E00123450,85.3,11.8,2.9
E00123451,93,5.5,1.5
E00123452,88.2,10.1,1.7
E00123453,93,5.9,1.1
E00123454,93.1,5.9,1
E00123455,87.8,9.6,2.6
E00123456,92.7,5.9,1.4
E00123457,90.8,7.3,2
E00123459,84.7,10.8,4.5
E00167402,96.7,2.7,0.6
E00167406,96.1,3.5,0.4
E00167460,71.2,23.6,5.2
E00167461,51.8,34.2,14
E00167463,82,13.8,4.2
E00167464,84.6,13,2.4
