areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00080562,47.2,20.2,15.7,16.9
E00080563,40,29,15.9,15.2
E00080564,30.4,29.8,21.1,18.7
E00080565,39.1,24.3,18.3,18.3
E00080566,34.9,27.6,20.4,17.1
E00080567,34.8,22,25,18.3
E00080568,41.1,20.9,17.8,20.2
E00080569,47.8,23.1,14.9,14.2
E00080570,34.6,28.5,16.9,20
E00080571,33.3,16.1,33.3,17.2
E00080572,44.4,20.4,16.7,18.5
E00080573,45.8,24.8,15.7,13.7
E00080574,42,22,16.7,19.3
E00080575,39,26.8,12.2,22
E00080576,29.3,24.4,32.3,14
E00080577,43.6,21.8,10.3,24.2
E00080578,38.2,20,17.6,24.1
E00080579,32.1,24.6,18.2,25.1
E00080580,41.9,18.1,14.3,25.7
E00080581,31.3,22.7,19.9,26.1
E00080582,38.4,24.4,18.9,18.3
E00080583,38.9,22.2,16.2,22.8
E00080584,33.7,22.5,22.5,21.4
E00080585,32.5,25.2,18.5,23.8
E00080586,34.1,20.6,27.8,17.5
E00080587,26,31.5,21,21.5
E00080588,29.2,18.8,31.8,20.1
E00080589,59.1,16.1,5.4,19.4
E00080590,53.3,17.8,4.4,24.4
E00080591,38.3,24.8,14.1,22.8
E00080592,46.1,21.9,13.5,18.5
E00080629,32,32,22.1,13.9
E00080630,28.6,29.3,15.7,26.4
E00080631,34.7,29.1,23,13.3
E00080632,37.3,20.4,20.4,21.8
E00080633,34.2,26.5,21.9,17.3
E00080634,29.1,30.8,18.8,21.4
E00080635,23.7,34,29.5,12.9
E00080637,29.7,29,29.7,11.6
E00080638,36.1,25.8,20.6,17.4
E00080639,25.5,22.2,31.4,20.9
E00080640,30.2,31.4,21.9,16.6
E00080641,24.7,26.6,27.8,20.9
E00080642,38.4,24.7,20.5,16.4
E00080643,29.5,27.2,19.7,23.7
E00080645,33.3,25.3,26.5,14.8
E00080646,25.4,34.3,19.4,20.9
E00080647,39.5,28.6,19.7,12.2
E00080648,32.4,22.7,25.9,18.9
E00080649,31.6,29.6,19.4,19.4
E00080714,30.3,24.6,24.6,20.5
E00080726,29.2,25.3,29.9,15.6
E00080729,29.7,21.4,27.5,21.4
E00080786,27.3,22.5,31.1,19.1
E00080791,25.9,25.9,30.2,18
E00080793,28.1,25.1,30.2,16.6
E00080908,42.4,22,14.7,20.9
E00080909,44,32.5,11.5,12
E00080911,33.8,32.5,11.7,22.1
E00080912,45.8,24.4,10.7,19.1
E00080914,50,26,10,14
E00080915,44.2,24.4,16.7,14.7
E00080917,52.8,25.4,7,14.8
E00080918,56,17.9,7.1,19
E00080919,40,24.4,22.2,13.3
E00080920,44.4,22.5,14.6,18.5
E00080921,44.4,25.5,16.7,13.4
E00080922,56.5,21.7,7,14.8
E00080923,43.7,24.6,11.6,20.1
E00080924,36.6,24.1,14.5,24.8
E00080925,46.9,23.1,13.8,16.3
E00080926,54.1,27.4,8.1,10.4
E00080927,31.6,29.7,20.3,18.4
E00080928,42.9,30.1,10.3,16.7
E00080929,49.7,23.4,15.7,11.2
E00080931,52.2,20.4,8.3,19.1
E00080932,36.4,27.7,13.9,22
E00080933,40.5,28.4,13.5,17.6
E00080934,45.3,22.4,12.4,20
E00080935,30.9,28.8,14.4,25.9
E00080936,39.2,30.1,15.7,15
E00080937,35.3,34,13.1,17.6
E00080938,33,29.7,13.7,23.6
E00080939,37.4,25.8,15.9,20.9
E00080940,37,29.7,15.2,18.1
E00080941,43.1,22.2,17,17.6
E00080942,37.8,27.9,10.8,23.4
E00080943,50.4,24.8,12.4,12.4
E00080944,44,16.1,19.2,20.7
E00080945,37.4,25.9,14.3,22.4
E00081549,30.1,26,27.4,16.4
E00081553,22.4,20.7,35.1,21.8
E00081554,32.5,23.8,16.3,27.5
E00081559,26.7,23,33.5,16.8
E00081560,32.4,23.9,19,24.6
E00081561,26.2,21.3,36.9,15.6
E00081562,30.4,23.4,28.5,17.7
E00081563,31.3,25.6,26.9,16.3
E00081564,31.4,24.8,28.5,15.3
E00081565,41.8,21.6,14.9,21.6
E00081566,30.8,20.3,35.2,13.7
E00081567,21,20.4,35.7,22.9
E00081568,23.8,32.9,16.1,27.3
E00081569,28.7,23,27.3,21.1
E00081570,38.7,21.6,26.1,13.5
E00081571,27.7,18.7,36.8,16.8
E00081572,24.7,22.7,33.3,19.2
E00081573,34.8,22,22,21.3
E00081575,30.3,25.8,22.6,21.3
E00081576,21.6,23.7,38.1,16.5
E00081577,25.5,23.6,28,23
E00081578,27.8,29,21.6,21.6
E00081579,31.3,22.9,23.6,22.2
E00081580,26.3,32.5,24.4,16.9
E00081581,39.9,20.9,17.6,21.6
E00081582,30.5,28.7,23.2,17.7
E00081585,27.1,26,25.4,21.5
E00081587,28.1,24.5,29.2,18.2
E00081589,23.7,26.7,31.1,18.5
E00081591,24.3,24.3,25,26.5
E00081592,24.1,21.4,35.3,19.3
E00081593,25,18.3,32.3,24.4
E00081594,26.1,26.1,30.4,17.4
E00081595,18.3,21.4,32.1,28.1
E00081596,26.2,29.4,23.5,20.9
E00081597,26.8,25.3,23.7,24.2
E00081598,29.5,32.1,17.3,21.2
E00081599,24.3,34.1,22.2,19.5
E00081600,23.9,31.7,25.4,19
E00081601,24.9,24.9,29.2,21.1
E00081602,15.3,17.1,47.6,20
E00081603,19.3,27.1,37.3,16.3
E00081604,30.7,30,24,15.3
E00081605,22.2,32.1,26.9,18.9
E00081606,33.6,27.4,21.2,17.8
E00081607,25.8,24.6,35.2,14.4
E00081608,25.3,24.3,33.9,16.4
E00081609,28,28,24.4,19.5
E00081610,22.2,28.2,32.3,17.3
E00081611,25.5,26.2,27,21.3
E00081612,37.5,16.3,25,21.3
