areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00080562,32.1,49.6,13.9,4.4
E00080563,20.5,38.6,33.9,7.1
E00080564,16,39.6,31.9,12.5
E00080565,31.4,32.2,27.1,9.3
E00080566,12.8,36.8,36.1,14.3
E00080567,15.3,34.7,32.2,17.8
E00080568,23.2,32.3,34.3,10.1
E00080569,15,44.4,29.3,11.3
E00080570,19.6,31.4,32.4,16.7
E00080571,25.8,34.7,23.4,16.1
E00080572,14.8,36.9,32,16.4
E00080573,25.4,39.3,26.2,9
E00080574,34.4,40,17.8,7.8
E00080575,20.1,49.3,24.6,6
E00080576,5.6,36.5,46.8,11.1
E00080577,17.2,40.6,29.7,12.5
E00080578,19.7,40.2,28.7,11.5
E00080579,7.3,37.9,41.9,12.9
E00080580,34.4,38.4,23.2,4
E00080581,15.7,37.8,33.1,13.4
E00080582,24.8,43.1,24.1,8
E00080583,17.2,33.6,30.3,18.9
E00080584,14.1,43.7,30.4,11.9
E00080585,11.1,36.8,37.6,14.5
E00080586,23.9,40.4,22.9,12.8
E00080587,20.1,37.6,30.9,11.4
E00080588,8.8,37.2,38.7,15.3
E00080589,54.4,36.9,8.1,0.6
E00080590,51.9,43,5.1,0
E00080591,20.3,36.6,28.5,14.6
E00080592,27.3,35.1,26.6,11
E00080629,7.8,41.2,39.2,11.8
E00080630,7.8,35.3,39.7,17.2
E00080631,22.8,39.9,27.2,10.1
E00080632,14.7,37.4,36.2,11.7
E00080633,10.1,44.3,36.2,9.4
E00080634,9.8,21.7,38,30.4
E00080635,5.8,38.6,38,17.5
E00080637,8.3,44,31.2,16.5
E00080638,14.3,42,27.7,16
E00080639,4,31,39,26
E00080640,13.7,44.4,30.8,11.1
E00080641,5.1,37.8,32.7,24.5
E00080642,8.1,50.5,27.9,13.5
E00080643,20.9,34.1,27.9,17.1
E00080645,3.4,37.1,47.2,12.4
E00080646,26.5,52.9,20.6,0
E00080647,11.5,38.1,33.6,16.8
E00080648,5.9,41.5,39.8,12.7
E00080649,33,55.7,9.4,1.9
E00080714,7.3,43.6,35.5,13.6
E00080726,9.3,42.7,37.3,10.7
E00080729,8.8,29.6,39.2,22.4
E00080786,4.3,30.5,49.6,15.6
E00080791,4.2,33.3,44.2,18.2
E00080793,6.6,24.8,38,30.7
E00080908,17.8,45.7,25.6,10.9
E00080909,24.7,46.5,21.8,7.1
E00080911,9.3,42.1,38.3,10.3
E00080912,50.3,33.3,13.7,2.6
E00080914,33.8,46.8,15.1,4.3
E00080915,23.8,42.1,20.6,13.5
E00080917,30.7,42.5,22,4.7
E00080918,57.6,32,10.4,0
E00080919,31.9,38.1,22.1,8
E00080920,28.3,50,18.1,3.6
E00080921,23.5,53.5,18.9,4.1
E00080922,47.6,38.6,12.4,1.4
E00080923,36.1,46.2,13.7,4
E00080924,20.2,36.5,37.5,5.8
E00080925,20.2,36,32.5,11.4
E00080926,36.7,40,15.8,7.5
E00080927,17.2,44.4,26.3,12.1
E00080928,25.4,38.5,26.2,9.8
E00080929,27.1,37.1,27.9,7.9
E00080931,19.8,42.9,28.6,8.7
