areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00080562,36.7,63.3
E00080563,24.1,75.9
E00080564,28.9,71.1
E00080565,29.6,70.4
E00080566,26.6,73.4
E00080567,29.9,70.1
E00080568,25.6,74.4
E00080569,30.8,69.2
E00080570,29.5,70.5
E00080571,31.2,68.8
E00080572,24.2,75.8
E00080573,31.2,68.8
E00080574,37.6,62.4
E00080575,31.7,68.3
E00080576,21.3,78.7
E00080577,31.3,68.7
E00080578,25.1,74.9
E00080579,30.3,69.7
E00080580,32,68
E00080581,28,72
E00080582,32.3,67.7
E00080583,36.8,63.2
E00080584,31,69
E00080585,31.3,68.7
E00080586,38.1,61.9
E00080587,16.6,83.4
E00080588,29.7,70.3
E00080589,48.4,51.6
E00080590,32.6,67.4
E00080591,26.2,73.8
E00080592,27.3,72.7
E00080629,26.4,73.6
E00080630,26.6,73.4
E00080631,32.8,67.2
E00080632,29.7,70.3
E00080633,24.5,75.5
E00080634,31.6,68.4
E00080635,21.8,78.2
E00080637,20.7,79.3
E00080638,27.6,72.4
E00080639,27.6,72.4
E00080640,32.1,67.9
E00080641,25,75
E00080642,35.1,64.9
E00080643,28.9,71.1
E00080645,26.9,73.1
E00080646,32.8,67.2
E00080647,24.5,75.5
E00080648,18.4,81.6
E00080649,29.6,70.4
E00080714,31.1,68.9
E00080726,25.3,74.7
E00080729,26.1,73.9
E00080786,25.4,74.6
E00080791,25.6,74.4
E00080793,24.4,75.6
E00080908,26.3,73.7
E00080909,35.3,64.7
E00080911,26,74
E00080912,26.5,73.5
E00080914,37.4,62.6
E00080915,17.8,82.2
E00080917,27.5,72.5
E00080918,53.6,46.4
E00080919,21.5,78.5
E00080920,35.3,64.7
E00080921,18.5,81.5
E00080922,27,73
E00080923,22.8,77.2
E00080924,21.5,78.5
E00080925,27.3,72.7
E00080926,27.5,72.5
E00080927,28.5,71.5
E00080928,21.8,78.2
E00080929,39.3,60.7
E00080931,25.9,74.1
E00080932,27.3,72.7
E00080933,27.1,72.9
E00080934,34.3,65.7
E00080935,29.3,70.7
E00080936,18.7,81.3
E00080937,25.6,74.4
E00080938,26.5,73.5
E00080939,26.4,73.6
E00080940,23.4,76.6
E00080941,32.7,67.3
E00080942,22.5,77.5
E00080943,27.5,72.5
E00080944,32.8,67.2
E00080945,22.4,77.6
E00081549,28.9,71.1
E00081553,32.5,67.5
E00081554,29.9,70.1
E00081559,31.2,68.8
E00081560,34.5,65.5
E00081561,22.7,77.3
E00081562,37.3,62.7
E00081563,32.1,67.9
E00081564,24.8,75.2
E00081565,28,72
E00081566,26.2,73.8
E00081567,27.8,72.2
E00081568,31,69
E00081569,27.8,72.2
E00081570,22.5,77.5
E00081571,30.5,69.5
E00081572,30.7,69.3
E00081573,22.5,77.5
E00081575,26.5,73.5
E00081576,30.6,69.4
E00081577,26.9,73.1
E00081578,28.8,71.2
E00081579,22.8,77.2
E00081580,29.3,70.7
E00081581,31.3,68.7
E00081582,23.5,76.5
E00081585,26.6,73.4
E00081587,28.1,71.9
E00081589,32.6,67.4
E00081591,30.9,69.1
E00081592,24.3,75.7
E00081593,27.2,72.8
E00081594,21.8,78.2
E00081595,25,75
E00081596,26.5,73.5
E00081597,31.4,68.6
E00081598,31.6,68.4
E00081599,21.6,78.4
E00081600,30.1,69.9
E00081601,23.5,76.5
E00081602,27.6,72.4
E00081603,31.5,68.5
E00081604,28.5,71.5
E00081605,25.7,74.3
E00081606,29.9,70.1
E00081607,29.1,70.9
E00081608,24.2,75.8
E00081609,26.5,73.5
E00081610,26.7,73.3
E00081611,26.8,73.2
E00081612,35.4,64.6
E00081613,32.9,67.1
E00081614,27.1,72.9
E00081615,29.9,70.1
E00081616,28.1,71.9
E00081617,28.4,71.6
E00081618,34.8,65.2
E00081619,26.1,73.9
E00081622,26.4,73.6
E00081623,19.7,80.3
E00081625,27.4,72.6
E00081626,34.1,65.9
E00123153,27.3,72.7
E00123154,21.4,78.6
E00123155,31.2,68.8
E00123156,31.8,68.2
E00123157,31.3,68.7
E00123158,28.3,71.7
E00123159,25.4,74.6
E00123160,29.5,70.5
E00123161,30.6,69.4
E00123162,23,77
E00123163,28.1,71.9
E00123164,26.8,73.2
E00123165,23.2,76.8
E00123166,30.6,69.4
E00123167,26.6,73.4
E00123168,26.5,73.5
E00123169,29.1,70.9
E00123170,37.3,62.7
E00123171,30.9,69.1
E00123172,22.2,77.8
E00123173,29.5,70.5
E00123174,28.6,71.4
E00123175,31.7,68.3
E00123176,30.7,69.3
E00123177,22.3,77.7
E00123178,35.8,64.2
E00123179,31.9,68.1
E00123180,26.7,73.3
E00123181,29.4,70.6
E00123182,36.6,63.4
E00123183,23.8,76.2
E00123185,27,73
E00123188,30.6,69.4
E00123189,29.1,70.9
E00123190,28.4,71.6
E00123191,30.3,69.7
E00123192,34.2,65.8
E00123193,32.7,67.3
E00123194,35.1,64.9
E00123195,37.4,62.6
E00123197,33.6,66.4
E00123198,31.6,68.4
E00123199,34.1,65.9
E00123200,35.4,64.6
E00123201,38.9,61.1
E00123202,28.6,71.4
E00123203,30.6,69.4
E00123204,20.5,79.5
E00123205,33.8,66.2
E00123206,32.6,67.4
E00123207,25.7,74.3
