areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00091386,96.7,1.5,1.9
E00091387,96,0,4
E00091388,96,0.8,3.2
E00091389,97.2,0,2.8
E00091390,92,1.7,6.3
E00091391,92.8,0.3,6.9
E00091392,89.5,0.9,9.6
E00091395,71.8,1.6,26.6
E00091396,90.4,1.9,7.7
E00091397,92.6,2.1,5.3
E00091398,92.8,0.4,6.8
E00091399,93.7,1.2,5.1
E00091400,94.4,1.5,4.1
E00091401,81,3.6,15.4
E00091402,91.6,0.7,7.8
E00091403,94.2,2.2,3.6
E00091404,94.5,0,5.5
E00091407,93.6,0.8,5.7
E00091408,94.8,1.6,3.6
E00091409,93.6,1.5,4.9
E00091410,91.5,2.6,5.9
E00091411,93.4,1.7,4.9
E00091412,96.1,1.6,2.3
E00091413,89.5,1.1,9.5
E00091414,92.8,4.7,2.5
E00091416,96.5,1.8,1.8
E00091417,95.7,1.7,2.7
E00091418,94,1.3,4.7
E00091419,95.2,1.2,3.6
E00091420,98.8,0,1.2
E00091421,92.6,1.2,6.3
E00091422,97,1.7,1.3
E00091423,92.2,4.3,3.5
E00091424,94.3,2.8,2.8
E00091425,95.9,0.7,3.3
E00091427,97.1,0,2.9
E00091439,93.4,3.8,2.8
E00091440,96.8,0.7,2.5
E00091441,94.8,1.3,3.9
E00091442,98,0.3,1.8
E00091443,96.1,1.9,1.9
E00091444,93.8,1.8,4.4
E00091445,99.1,0,0.9
E00091446,96.5,1.2,2.3
E00091448,98.2,0,1.8
E00091451,95.4,2.6,2
E00091452,95.2,0.4,4.4
E00091453,93.7,3.9,2.4
E00091456,92.2,0.4,7.4
E00091457,89.3,2.7,8
E00091468,87.9,2.5,9.6
E00091469,97.1,0.8,2.1
E00091470,93,0.2,6.8
E00091473,93.7,2.5,3.9
E00091474,96.1,1.1,2.8
E00091475,91.5,1.1,7.3
E00091476,95.7,1.4,2.8
E00091477,92.8,2.6,4.6
E00091478,92.6,2.1,5.3
E00091480,90.8,2.3,6.9
E00091481,96.6,0.9,2.6
E00091482,91,3.3,5.7
E00091483,95.9,1.1,3
E00091484,94.9,1.4,3.7
E00091485,88.7,2.4,8.9
E00091486,91.5,1.1,7.4
E00091487,93.1,0.6,6.3
E00091488,89.1,1.6,9.4
E00091489,96.8,1.2,2
E00091490,92,3.7,4.3
E00091491,92.6,1.4,6
E00091492,90.8,0.8,8.4
E00091493,83.5,1.3,15.2
E00091494,88.6,2.3,9.1
E00091495,93.3,1.1,5.6
E00091496,87.1,1.8,11.1
E00091504,95.9,0.7,3.3
E00091505,93.2,0,6.8
E00091506,95.1,2.1,2.8
E00091507,96.1,1.5,2.4
E00091511,87.7,1.1,11.1
E00091512,88.4,1.4,10.1
E00091513,87.8,1.8,10.5
E00091514,87.4,3.4,9.2
E00091515,84.3,6,9.7
E00091516,93.4,2.1,4.5
E00091517,85,5.3,9.6
E00091518,85,1.1,13.9
E00091519,94.4,1.5,4.1
E00091520,75.9,1.5,22.6
E00091521,90.9,0.7,8.4
E00091522,76.6,4.2,19.2
E00091524,90.5,0.6,8.9
E00091525,81,2.5,16.5
E00091526,79.4,0.7,19.9
E00091527,80.6,3.2,16.3
E00091528,89.5,2,8.5
E00091529,86.1,2.1,11.8
E00091530,90.8,1.4,7.8
E00091531,90,3.8,6.1
E00091532,61.2,2.6,36.2
E00091533,89.8,1.6,8.5
E00091534,89.4,1.8,8.8
E00091535,81.4,2.8,15.8
E00091536,84,6.1,9.9
E00091537,84.5,3.2,12.3
E00091538,81.8,3,15.2
E00091539,77.6,2.7,19.7
E00091540,86.7,1.3,12
E00091541,76.5,4.1,19.5
E00091542,78.4,2,19.6
E00091543,66.6,1,32.4
E00091544,74.3,3.8,21.9
E00091545,73.2,1.6,25.2
E00091546,70.4,0.3,29.3
E00091547,70.8,2.5,26.7
E00091548,74,3.3,22.8
E00091549,74.1,1.4,24.6
E00091550,74.9,2.9,22.2
E00091551,72,2.8,25.2
E00091552,71.8,1.2,27
E00091553,73,1.7,25.4
E00091554,74.9,2,23.1
E00091556,79.9,0.8,19.2
E00091557,67.5,2.4,30.1
E00091558,87.1,0,12.9
E00091559,81,4.6,14.4
E00091560,92.3,0.5,7.2
E00091562,67.3,3.1,29.6
E00091563,87.3,1,11.8
E00091564,67.4,2.5,30.1
E00091565,69.4,2.7,27.8
E00091567,67.9,5,27.1
E00091568,89.5,1.6,8.9
E00091571,87.1,3.8,9.2
E00091572,84.5,2.2,13.2
E00091573,87.4,1.1,11.6
E00091574,81.1,2.4,16.5
E00091575,81.2,1.8,17
E00091576,69.4,7.5,23.1
E00091578,94.6,0.4,5
E00091579,94.6,1.6,3.9
E00091600,96.1,0.6,3.3
E00091601,97.9,0.8,1.2
E00091602,89.8,1.1,9
E00091603,93.9,1.6,4.5
E00091604,97.6,0,2.4
E00091605,98.9,1.1,0
E00091606,93.8,1.7,4.5
E00091607,98.8,0.2,1
E00091609,99.7,0,0.3
E00091610,96.6,1.3,2.1
E00091611,88.8,2.1,9.1
E00091612,94.7,0.7,4.7
E00091613,96.3,1.5,2.2
E00091614,95,0.6,4.4
E00091615,86.3,1.6,12.2
E00091616,95.6,0,4.4
E00091617,94.4,1.2,4.4
E00091618,93.6,1.6,4.8
E00091619,91.4,1,7.6
E00091620,89.6,0.4,10.1
E00091621,92.8,0.9,6.3
E00091622,93.6,0.4,6
E00091623,90.9,0.7,8.4
E00091624,94.5,1,4.5
E00091626,97.4,0.6,1.9
E00091627,92.7,1,6.3
E00091628,87.3,1.2,11.5
E00091629,88.9,1.4,9.7
E00091630,91.2,2.4,6.4
E00091631,89,2.6,8.4
E00091632,87.9,0.5,11.6
E00091633,87.4,0,12.6
E00091634,86.8,1,12.2
E00091635,90.2,2.1,7.7
E00091636,87.9,2,10.2
E00091637,88.8,1.8,9.4
E00091638,85.1,2.3,12.6
E00091639,88.6,2.7,8.6
E00091640,90,0.7,9.3
E00091641,91.8,1.6,6.6
E00091642,93.8,1.4,4.9
E00091643,87.9,3.3,8.8
E00091644,90.9,0,9.1
E00091645,90.6,1.6,7.8
E00091646,93.5,2.3,4.2
E00091647,90.9,1.9,7.2
E00091648,91.5,4.1,4.4
E00091649,91.6,1.3,7
E00091650,89.6,1.4,9
E00091651,89.9,5.5,4.6
E00091652,90.3,4,5.8
E00091653,92.7,3.5,3.8
E00091654,93,2,4.9
E00091655,86.6,2.2,11.3
E00091656,97.2,0,2.8
E00091657,90.7,1.3,8
E00091659,81.3,3.7,15
E00091660,85.2,1.1,13.8
E00091662,91,1.5,7.4
E00091663,90.9,1.6,7.5
E00091664,91.3,1.6,7.1
E00091665,92.2,1.4,6.4
E00091666,88.3,3.4,8.3
E00091668,90,3,7
E00091669,88.3,4.5,7.2
E00091670,95.3,1.7,3.1
E00091671,90.7,2,7.3
E00091672,94.3,0,5.7
E00091674,98.6,0,1.4
E00091675,96.3,1.3,2.3
E00091676,91.7,1.2,7.1
E00091677,84.4,1.6,14
E00091678,94.4,1.9,3.7
E00091768,98.6,0,1.4
E00091769,90.1,2.2,7.7
E00091772,93.7,1.2,5.1
E00091773,95.8,1.6,2.6
E00091774,93.6,1.7,4.7
E00091775,96.6,0.4,3.1
E00091776,95.3,1.1,3.6
E00091777,93.3,0.9,5.8
E00091778,98.7,0.3,1
E00091779,94.4,0.7,4.9
E00091780,99,0.3,0.7
E00091781,96.1,1,2.9
E00091783,95.3,1.2,3.5
E00091784,93.5,0.6,5.8
E00091785,92.9,2.1,5.1
E00091786,93.9,1.1,5
E00091787,91.6,0.3,8
E00091788,93.8,2.3,3.9
E00091789,96.6,0,3.4
E00091790,93.2,0.4,6.4
E00091793,90.3,3.5,6.2
E00091794,90.5,2.4,7.1
E00091797,96.6,1,2.3
E00091799,98.3,0.3,1.3
E00091800,97.1,0.9,2
E00091801,95.3,1.8,2.9
E00091803,93.7,1.4,4.9
E00091807,95.6,0,4.4
E00091808,95.9,0.6,3.5
E00091809,94.5,1.7,3.9
E00091818,93.2,1,5.9
E00091819,89.7,4.5,5.8
E00091820,94.9,2,3.1
E00091822,95.1,1,3.8
E00091823,91.1,3.3,5.5
E00091824,91.2,0.4,8.4
E00091825,94.1,0,5.9
E00091826,94.7,2.3,3
E00091827,93.9,2.2,3.9
E00091828,93.2,1.8,5
E00091829,92.4,2,5.6
E00091830,92.1,2.3,5.5
E00091831,95.6,0,4.4
E00091832,93.6,0,6.4
E00091833,95.2,1,3.8
E00091834,93.6,2.3,4.1
E00091835,92.9,2.1,5
E00091836,95.5,1.1,3.4
E00091837,99.3,0.4,0.4
E00091838,86.9,1.6,11.5
E00091841,95.3,2.1,2.6
E00091842,96.8,1,2.2
E00091843,95.6,0,4.4
E00091844,93.4,1.6,4.9
E00091845,92.7,0,7.3
E00091846,88.1,0.9,11
E00091847,98.2,0.4,1.5
E00091848,95.2,1,3.9
E00091849,96.7,1,2.3
E00091850,94.4,1.3,4.3
E00091851,99.3,0,0.7
E00091852,95.9,0.8,3.3
E00091853,97.3,0.8,1.9
E00091854,92.8,1.3,5.9
E00091855,96.2,1.5,2.3
E00091856,98.8,0,1.2
E00091857,97.3,0,2.7
E00091859,97.4,0,2.6
E00091860,97,0.9,2.1
E00091861,97.7,0.7,1.7
E00091862,94.9,2.7,2.4
E00091863,94.7,1.5,3.8
E00091864,92.7,1.3,6
E00091865,97,1.6,1.3
E00091866,95.2,0.9,3.9
E00092181,90.6,1.4,8
E00092185,94.2,1.2,4.7
E00092186,89.8,2.8,7.4
E00092187,96.7,0.5,2.9
E00092218,91,5.4,3.6
E00092219,94.1,1.5,4.5
E00092220,89.3,2.9,7.8
E00092221,85.8,3,11.2
E00092222,91.2,3.3,5.6
E00092223,89.2,3.3,7.5
E00092224,91.9,1.9,6.3
E00092225,92.1,1.4,6.5
E00173785,86.3,3,10.7
E00173786,87.7,1.7,10.6
E00173787,94.2,0.3,5.5
E00173788,93.2,1.5,5.4
E00173789,92.8,1.7,5.4
E00173791,77.8,3,19.1
E00173792,82.4,1.7,15.9
E00173793,85.9,1.6,12.5
E00173794,89.7,1.9,8.3
E00173795,99.6,0,0.4
E00173797,90.6,2.3,7.1
E00173798,79.5,1.5,19
E00173799,81.5,2.7,15.8
E00173808,67.1,1.9,30.9
E00173809,93.6,2.7,3.7
E00173810,70.9,1.7,27.5
E00173823,93.2,0,6.8
E00173824,92.3,1.3,6.4
E00173826,93.7,0.3,6
E00183423,96.6,0.4,3.1
E00183524,91.6,3.1,5.3
E00183525,81.3,1,17.6
E00183526,92.8,2.3,4.9
E00183527,89.6,1.1,9.3
E00183528,90.3,1.3,8.4
E00183529,88.6,2.3,9.1
E00183530,85.3,0.9,13.8
E00183531,95,1.1,4
E00183532,93.8,3.1,3.1
E00183533,89.8,3.8,6.4
E00183534,88.7,1.7,9.7
E00183535,81.5,1.9,16.5
E00183536,86.1,0,13.9
E00183537,80.8,2.6,16.6
E00183538,85.5,3.3,11.1
E00183539,67.6,5.1,27.2
E00183540,57.9,7.9,34.3
E00183541,64.6,1.5,33.8
E00183542,82.5,5.5,12.1
E00183548,78.9,2.9,18.3
E00183549,74.6,5.7,19.7
E00183550,76.7,3.7,19.5
E00183551,82.1,2.2,15.6
E00183552,88.1,2.9,9
E00183553,91.5,3.7,4.9
E00183554,87.7,4.5,7.8
E00183555,89.1,3.8,7.2
E00183556,97.1,0.7,2.2
E00183561,97.6,0.8,1.6
E00183562,87,4.3,8.7
E00183563,92.7,2.7,4.5
E00183564,89.5,2.1,8.4
E00183565,98.8,0,1.2
E00183566,81.8,1.8,16.5
E00183567,96.6,1,2.4
E00183568,96.7,0,3.3
E00183569,91.6,0.9,7.5
E00183570,88.1,1.8,10
E00183609,73.3,5,21.8
E00183610,74.9,1.8,23.4
E00183611,16.8,1.5,81.7
E00183612,88.7,0.8,10.5
E00183699,82.7,2.9,14.4
E00183700,85.8,3,11.2
E00183701,90.8,1,8.2
E00183702,88.9,2.2,9
