areacd,sex-001,sex-002
E00091386,52.6,47.4
E00091387,51,49
E00091388,53.5,46.5
E00091389,49,51
E00091390,52.3,47.7
E00091391,52.1,47.9
E00091392,48.8,51.2
E00091395,45.5,54.5
E00091396,51.2,48.8
E00091397,52.8,47.2
E00091398,54.7,45.3
E00091399,52.6,47.4
E00091400,50.4,49.6
E00091401,53,47
E00091402,46.9,53.1
E00091403,52.6,47.4
E00091404,49.8,50.2
E00091407,52,48
E00091408,51,49
E00091409,53.4,46.6
E00091410,50.3,49.7
E00091411,54,46
E00091412,47.3,52.7
E00091413,48.4,51.6
E00091414,54.4,45.6
E00091416,53.9,46.1
E00091417,50.7,49.3
E00091418,53.4,46.6
E00091419,58.7,41.3
E00091420,45.6,54.4
E00091421,52,48
E00091422,51.7,48.3
E00091423,53,47
E00091424,53.9,46.1
E00091425,52,48
E00091427,52.9,47.1
E00091439,47.1,52.9
E00091440,51.8,48.2
E00091441,50.6,49.4
E00091442,51,49
E00091443,52.9,47.1
E00091444,49.7,50.3
E00091445,50.7,49.3
E00091446,50,50
E00091448,49.7,50.3
E00091451,50.3,49.7
E00091452,52.6,47.4
E00091453,49.7,50.3
E00091456,49.6,50.4
E00091457,47.6,52.4
E00091468,50.5,49.5
E00091469,54.2,45.8
E00091470,50.9,49.1
E00091473,48.9,51.1
E00091474,50,50
E00091475,53.2,46.8
E00091476,52.3,47.7
E00091477,50.7,49.3
E00091478,49.2,50.8
E00091480,51.3,48.7
E00091481,49.9,50.1
E00091482,47.5,52.5
E00091483,56.7,43.3
E00091484,48,52
E00091485,55.3,44.7
E00091486,52,48
E00091487,50,50
E00091488,48.3,51.7
E00091489,52.7,47.3
E00091490,51.7,48.3
E00091491,50,50
E00091492,53,47
E00091493,46.9,53.1
E00091494,51,49
E00091495,50,50
E00091496,44.8,55.2
E00091504,50.6,49.4
E00091505,48.1,51.9
E00091506,54.7,45.3
E00091507,49.7,50.3
E00091511,48.7,51.3
E00091512,52.2,47.8
E00091513,50.6,49.4
E00091514,50.6,49.4
E00091515,52,48
E00091516,51.2,48.8
E00091517,47.8,52.2
E00091518,47.8,52.2
E00091519,51.5,48.5
E00091520,47.9,52.1
E00091521,53.8,46.2
E00091522,47,53
E00091524,48.1,51.9
E00091525,49.5,50.5
E00091526,50.9,49.1
E00091527,50.7,49.3
E00091528,59,41
E00091529,55.6,44.4
E00091530,52.1,47.9
E00091531,49.1,50.9
E00091532,47.6,52.4
E00091533,48.1,51.9
E00091534,55,45
E00091535,50.6,49.4
E00091536,53.4,46.6
E00091537,44.6,55.4
E00091538,49.6,50.4
E00091539,53.2,46.8
E00091540,51.3,48.7
E00091541,48.9,51.1
E00091542,48,52
E00091543,53.1,46.9
E00091544,49.8,50.2
E00091545,52.1,47.9
E00091546,48.4,51.6
E00091547,52.2,47.8
E00091548,51.8,48.3
E00091549,50.3,49.7
E00091550,51.6,48.4
E00091551,50.8,49.2
E00091552,46.5,53.5
E00091553,52.6,47.4
E00091554,48.1,51.9
E00091556,45.9,54.1
E00091557,54.3,45.7
E00091558,46.9,53.1
E00091559,49.7,50.3
E00091560,57.3,42.7
E00091562,48.9,51.1
E00091563,49.7,50.3
E00091564,50.9,49.1
E00091565,53.5,46.5
E00091567,51.7,48.3
E00091568,52.4,47.6
E00091571,46.3,53.8
E00091572,50.8,49.2
E00091573,52,48
E00091574,50.5,49.5
E00091575,51.6,48.4
E00091576,51.4,48.6
E00091578,51.5,48.5
E00091579,51.2,48.8
E00091600,53,47
E00091601,53.3,46.7
E00091602,46.1,53.9
E00091603,50.2,49.8
E00091604,49.9,50.1
E00091605,50,50
E00091606,50.5,49.5
E00091607,49,51
E00091609,49.8,50.2
E00091610,50.6,49.4
E00091611,48.8,51.2
E00091612,53.6,46.4
E00091613,50,50
