areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00091386,46.7,53.3
E00091387,52.4,47.6
E00091388,52.3,47.7
E00091389,51.4,48.6
E00091390,56,44
E00091391,55.1,44.9
E00091392,62.5,37.5
E00091395,53,47
E00091396,42.2,57.8
E00091397,56.2,43.8
E00091398,52.6,47.4
E00091399,53.1,46.9
E00091400,47.6,52.4
E00091401,53.1,46.9
E00091402,53.6,46.4
E00091403,43.6,56.4
E00091404,58,42
E00091407,49.8,50.2
E00091408,55.5,44.5
E00091409,47.4,52.6
E00091410,36.5,63.5
E00091411,44.4,55.6
E00091412,58.2,41.8
E00091413,68.3,31.7
E00091414,68.2,31.8
E00091416,46.7,53.3
E00091417,59.4,40.6
E00091418,59.1,40.9
E00091419,32.1,67.9
E00091420,56.2,43.8
E00091421,49.3,50.7
E00091422,63.3,36.7
E00091423,56.6,43.4
E00091424,55.8,44.2
E00091425,51.9,48.1
E00091427,50,50
E00091439,63.7,36.3
E00091440,53.6,46.4
E00091441,66,34
E00091442,63.3,36.7
E00091443,58.2,41.8
E00091444,63.6,36.4
E00091445,56.3,43.7
E00091446,58,42
E00091448,70.6,29.4
E00091451,57.6,42.4
E00091452,59,41
E00091453,55.2,44.8
E00091456,55.5,44.5
E00091457,65.5,34.5
E00091468,49.4,50.6
E00091469,57.7,42.3
E00091470,47.1,52.9
E00091473,50.4,49.6
E00091474,60,40
E00091475,46.9,53.1
E00091476,57,43
E00091477,59.2,40.8
E00091478,59,41
E00091480,47.8,52.2
E00091481,53.8,46.2
E00091482,51.9,48.1
E00091483,45.2,54.8
E00091484,37.4,62.6
E00091485,32.9,67.1
E00091486,39.8,60.2
E00091487,57.1,42.9
E00091488,51.5,48.5
E00091489,52.6,47.4
E00091490,56.9,43.1
E00091491,39.2,60.8
E00091492,40.8,59.2
E00091493,42.4,57.6
E00091494,51.1,48.9
E00091495,46.6,53.4
E00091496,15.3,84.7
E00091504,50.4,49.6
E00091505,57,43
E00091506,54.5,45.5
E00091507,60.2,39.8
E00091511,45.3,54.7
E00091512,60.7,39.3
E00091513,69.6,30.4
E00091514,55.1,44.9
E00091515,62.8,37.2
E00091516,65.1,34.9
E00091517,50.4,49.6
E00091518,50,50
E00091519,55.1,44.9
E00091520,46.5,53.5
E00091521,72.5,27.5
E00091522,46.1,53.9
E00091524,58.8,41.2
E00091525,37.8,62.2
E00091526,49.8,50.2
E00091527,39.5,60.5
E00091528,49,51
E00091529,47.5,52.5
E00091530,29.4,70.6
E00091531,57.9,42.1
E00091532,40.4,59.6
E00091533,49.2,50.8
E00091534,41.4,58.6
E00091535,37.3,62.7
E00091536,52,48
E00091537,33,67
E00091538,42.3,57.7
E00091539,38,62
E00091540,48.9,51.1
E00091541,39.7,60.3
E00091542,47.9,52.1
E00091543,41.7,58.3
E00091544,36.3,63.7
E00091545,32.8,67.2
E00091546,37,63
E00091547,40.1,59.9
E00091548,37.5,62.5
E00091549,33.8,66.2
E00091550,37.1,62.9
E00091551,34.5,65.5
E00091552,32.1,67.9
E00091553,34.6,65.4
E00091554,42.5,57.5
E00091556,29.8,70.2
E00091557,40.2,59.8
E00091558,53.9,46.1
E00091559,56.6,43.4
E00091560,27.3,72.7
E00091562,26.9,73.1
E00091563,60.2,39.8
E00091564,31.1,68.9
E00091565,34.5,65.5
E00091567,25.9,74.1
E00091568,64,36
E00091571,31.5,68.5
E00091572,51.8,48.2
E00091573,65,35
E00091574,44.9,55.1
E00091575,53.3,46.7
E00091576,59.2,40.8
E00091578,60,40
E00091579,57.2,42.8
E00091600,54.5,45.5
E00091601,60.4,39.6
E00091602,29.5,70.5
E00091603,61.5,38.5
E00091604,66.9,33.1
E00091605,55.3,44.7
E00091606,52.8,47.2
E00091607,49.9,50.1
E00091609,48.2,51.8
E00091610,54.8,45.2
E00091611,37.6,62.4
E00091612,51.4,48.6
E00091613,41.3,58.7
E00091614,54.4,45.6
E00091615,39.6,60.4
E00091616,42.8,57.2
E00091617,44.1,55.9
