areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00091386,2.5,8.3,65.3,24
E00091387,0,6.9,26.9,66.2
E00091388,3.6,22,34.5,39.9
E00091389,3.3,38.2,49.6,8.9
E00091390,1.7,6.1,40,52.2
E00091391,1.5,7.6,51.1,39.7
E00091392,1.3,26.5,50.3,21.9
E00091395,1.6,13.5,28.6,56.3
E00091396,5.5,48.4,38.3,7.8
E00091397,6.2,19.1,30.9,43.8
E00091398,0.8,36.1,55.7,7.4
E00091399,30.3,11.8,26.1,31.9
E00091400,0.7,27.2,40.4,31.8
E00091401,2.5,25.8,32.5,39.3
E00091402,2.4,15.3,28.2,54
E00091403,15,16.2,50.9,17.9
E00091404,1.6,12.4,51.9,34.1
E00091407,5.3,24.2,26.1,44.4
E00091408,0.7,19.4,41,38.8
E00091409,2.5,30,43.3,24.2
E00091410,1.6,35.9,54.7,7.8
E00091411,3,34.3,50,12.7
E00091412,2.8,25.5,30.3,41.4
E00091413,0,9.8,21.4,68.8
E00091414,1.3,13.4,35.7,49.7
E00091416,8.6,25.2,27.3,38.8
E00091417,4.4,30,34.5,31
E00091418,15.2,14.4,22.7,47.7
E00091419,9,75.3,14.6,1.1
E00091420,3.9,13.6,19.5,63
E00091421,0,11.5,62.8,25.7
E00091422,0,7.6,25.2,67.2
E00091423,1.9,26.4,26.4,45.3
E00091424,4.6,21.5,44.6,29.2
E00091425,0,8.4,37,54.5
E00091427,1.7,31.7,38.3,28.3
E00091439,2.4,10.6,30.9,56.1
E00091440,1.6,24.8,42.4,31.2
E00091441,0.8,1.6,13.7,83.9
E00091442,1.4,8,24.6,65.9
E00091443,3,11.9,68.9,16.3
E00091444,1.4,14,49,35.7
E00091445,3.5,37.4,28.7,30.4
E00091446,2.6,26.7,45.7,25
E00091448,1.4,12.3,35.6,50.7
E00091451,4.5,11.9,23.9,59.7
E00091452,0.9,24.1,31,44
E00091453,1.6,4.8,28.6,65.1
E00091456,3.5,18.4,34.2,43.9
E00091457,0.8,8.5,13.2,77.5
E00091468,6.2,13.2,59.7,20.9
E00091469,1.8,25.5,47.3,25.5
E00091470,5,20.7,45.3,29.1
E00091473,0.8,27.3,28.1,43.8
E00091474,2.2,38.4,39.9,19.6
E00091475,13.2,36.4,22.5,27.8
E00091476,2.3,24.2,60.2,13.3
E00091477,2.9,9.6,15.8,71.8
E00091478,0.5,15.5,23.6,60.5
E00091480,12.4,29.2,31.4,27
E00091481,0,12.2,43.5,44.3
E00091482,18.8,43.6,18.2,19.4
E00091483,32.8,20.6,37.4,9.2
E00091484,4.7,26,57.5,11.8
E00091485,25.2,47.1,16.1,11.6
E00091486,14.1,28.9,45.3,11.7
E00091487,6.1,10.7,52.7,30.5
E00091488,2.3,9.2,71.5,16.9
E00091489,5.6,25.8,29.8,38.7
E00091490,6.3,8.4,18.9,66.4
E00091491,27.7,20.6,44,7.8
E00091492,22.2,22.8,31.1,23.9
E00091493,25.2,26.1,27.7,21
E00091494,10,30,15.6,44.4
E00091495,14.2,28.4,17.2,40.3
E00091496,59.4,33.1,1.5,6
E00091504,0,15.5,62.9,21.6
E00091505,1.6,13.5,38.9,46
E00091506,3.1,22.6,40.5,33.8
E00091507,3.7,27.3,44.7,24.2
E00091511,3.2,23,37.3,36.5
E00091512,0,6.2,53.1,40.7
E00091513,0.6,0.6,18.3,80.6
E00091514,1.7,16.7,67.5,14.2
E00091515,0,3.7,28.7,67.6
E00091516,0,12.3,60,27.7
E00091517,0.8,0,91.3,7.9
E00091518,8.2,25.4,31.1,35.2
E00091519,0.8,19.8,51.9,27.5
E00091520,0.8,1.6,84.7,12.9
E00091521,0,1.6,14.3,84.1
E00091522,0.8,3.9,62.8,32.6
E00091524,3.9,24.3,34.9,36.8
E00091525,21.9,32.2,38.4,7.5
E00091526,6.2,17.8,68.2,7.8
E00091527,9.1,28.9,55.4,6.6
E00091528,6.4,35.3,39.7,18.6
E00091529,8.6,12.5,69.5,9.4
E00091530,20.4,41.6,32.8,5.1
E00091531,1.8,15.5,52.7,30
E00091532,18.2,46.4,32.8,2.6
E00091533,8.1,25,56.3,10.6
E00091534,7.4,37.8,40.5,14.2
E00091535,21,41,31.3,6.7
E00091536,5,33.6,48.7,12.6
E00091537,40.9,32.3,15,11.8
E00091538,11.4,41.1,30.9,16.6
E00091539,14.5,36.5,35.8,13.2
E00091540,21.4,16.1,36.6,25.9
E00091541,1.5,18.9,72,7.6
E00091542,0.8,29.8,62.9,6.5
E00091543,6.3,19.8,62.2,11.7
E00091544,0.9,14.4,73,11.7
E00091545,17.6,28.4,40.5,13.5
E00091546,1.7,17.4,67,13.9
E00091547,13.1,23.8,57.4,5.7
E00091548,30.6,26.3,36.3,6.9
E00091549,3.4,20.7,62.1,13.8
E00091550,1.6,10.7,80.3,7.4
E00091551,0,8.1,72.3,19.6
E00091552,7.3,14.6,61,17.1
E00091553,1.4,21.7,64.3,12.6
E00091554,19.4,12.9,54,13.7
E00091556,7.5,14.9,60.4,17.2
E00091557,5.4,24.8,61.2,8.5
E00091558,5.2,12.9,23.3,58.6
E00091559,0,6.1,28,65.9
E00091560,9.4,43.5,40,7.1
E00091562,60.9,36.6,2.1,0.4
E00091563,4,4.8,33.9,57.3
E00091564,33.5,39.1,21.9,5.6
E00091565,28.1,46,18,7.9
E00091567,35.4,38.7,20.3,5.7
E00091568,0,2.1,9.7,88.3
E00091571,11.1,38.4,33.3,17.2
E00091572,0,4,56.5,39.5
E00091573,0,6.5,26.2,67.3
E00091574,6.9,20.6,42.7,29.8
E00091575,0.9,17.9,60.7,20.5
E00091576,9.4,29.9,22.2,38.5
E00091578,0,4.5,39.3,56.3
E00091579,3.6,17.3,44.5,34.5
E00091600,1.5,14.9,47.3,36.3
E00091601,12.2,6.5,48.8,32.5
E00091602,24.4,49.4,18.1,8.1
E00091603,0.4,4.9,25.4,69.2
E00091604,1.2,15.4,19.1,64.2
E00091605,7.5,20,43.8,28.8
E00091606,1.7,15.6,48.6,34.1
E00091607,2.1,7.9,55.5,34.6
E00091609,1.4,12.9,37.4,48.2
E00091610,0,14.1,49.5,36.4
E00091611,25.3,21.3,38.7,14.7
E00091612,12.1,16.1,59.1,12.8
E00091613,2.2,24.8,62,10.9
E00091614,1.5,27.5,46.6,24.4
E00091615,32.3,15.4,38.5,13.8
E00091616,4.4,17.8,69.6,8.1
E00091617,22.5,33.3,34.1,10.1
E00091618,0.8,10.9,39.5,48.8
E00091619,7.1,5,66.4,21.4
E00091620,37.3,44.1,16.1,2.5
E00091621,17,29.6,36.5,17
E00091622,39.8,30.9,27.6,1.6
E00091623,19.4,58.2,17,5.5
E00091624,10.4,24.3,61.8,3.5
E00091626,0.8,2.3,38.3,58.6
E00091627,8.4,10.7,25.8,55.1
E00091628,0.7,2.1,80,17.2
E00091629,4.6,4.6,71.6,19.3
E00091630,0,9.3,56.1,34.6
E00091631,16.2,38.2,39.7,5.9
E00091632,23.5,43.9,25.5,7.1
E00091633,29.3,33.3,35.4,2
E00091634,11.6,49.6,20.9,17.8
E00091635,0,0.9,60.9,38.2
E00091636,20.9,37.8,19.6,21.6
E00091637,30.8,23.1,39.6,6.6
E00091638,8.1,26,52,13.8
E00091639,2.2,13,62,22.8
E00091640,0,6,80.3,13.7
E00091641,22,16,51,11
E00091642,1.4,18.5,17.5,62.6
E00091643,6.8,12.9,66.7,13.6
E00091644,13.1,40.4,25.3,21.2
E00091645,9.5,16.7,57.1,16.7
E00091646,1,11,79,9
E00091647,13.6,23.7,39,23.7
E00091648,0.8,5.6,60,33.6
E00091649,0,3.9,16.4,79.7
E00091650,6.2,27.4,41.1,25.3
E00091651,45.9,22.1,23.8,8.2
E00091652,14.2,55,24.2,6.7
E00091653,9.2,17.8,50,23
E00091654,0.7,16.7,50,32.6
E00091655,8.5,36.2,26.9,28.5
E00091656,72.6,20.2,6.5,0.8
E00091657,24,46.6,21.9,7.5
E00091659,31.3,38,22.1,8.6
E00091660,27.1,51.7,14.4,6.8
E00091662,0,19,68.6,12.4
E00091663,0.9,29.8,54.4,14.9
E00091664,0,2.7,12.6,84.7
E00091665,0,5.3,45,49.6
E00091666,11.2,20.6,58.9,9.3
E00091668,0.9,2.6,71.3,25.2
E00091669,2.5,16.7,10,70.8
E00091670,8.9,24.4,36.9,29.8
E00091671,0,4.3,81.9,13.8
E00091672,19.1,15.5,55.5,10
E00091674,0.8,37.3,48.3,13.6
E00091675,6.8,3.8,44.4,45.1
E00091676,9.6,7.8,33,49.6
E00091677,16.9,24.6,55.6,2.8
E00091678,0,18,42.3,39.6
E00091768,6.6,30.8,39.6,23.1
E00091769,2.7,11.5,27.4,58.4
E00091772,0.8,6.5,29.8,62.9
E00091773,8.7,25.4,18.1,47.8
E00091774,9.3,30.5,29.1,31.1
E00091775,11.5,48.1,32.1,8.4
E00091776,2.4,13.4,75.6,8.7
E00091777,9.2,32.7,37.3,20.9
E00091778,1.6,15.2,31.2,52
E00091779,0.9,2.7,38.4,58
E00091780,0.8,10.8,44.6,43.8
E00091781,0,13.5,48.9,37.6
E00091783,2.5,29.8,50.4,17.4
E00091784,22.8,26.5,37.5,13.2
E00091785,2.2,13.2,45.6,39
E00091786,7.6,36,29.4,26.9
E00091787,3.2,23.8,30.2,42.9
E00091788,2.5,11.8,68.9,16.8
