areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00130017,93.2,2.4,3.4,0.7,0.3
E00130018,97.4,1.4,0.9,0.3,0
E00130019,96.3,2.7,0,1,0
E00130020,94.1,5.1,0.4,0.4,0
E00130021,97.2,2.8,0,0,0
E00130022,93.8,3.3,1.1,1.8,0
E00130024,94.4,5.6,0,0,0
E00130131,97.2,2.4,0.4,0,0
E00130132,96,3.1,0.7,0.2,0
E00130133,97.7,2,0.3,0,0
E00130134,95.8,4,0.3,0,0
E00130135,97.8,2.2,0,0,0
E00130136,95.7,3.2,0.3,0,0.8
E00130137,97.4,2.6,0,0,0
E00130213,97.3,2.7,0,0,0
E00130214,90,6.3,0,3.1,0.6
E00130215,98.9,1.1,0,0,0
E00130217,95.6,3.2,1,0,0.2
E00130219,97,1,0.7,0,1.3
E00130220,96.7,2.1,0.6,0,0.6
E00130221,94.6,4.5,0.9,0,0
E00130222,95.4,4.1,0.5,0,0
E00130223,95.2,3.6,1,0,0.2
E00130224,98.3,1.7,0,0,0
E00130225,96.8,2.5,0,0,0.7
E00130228,95.6,3.5,0,0.9,0
E00130229,95.4,3.9,0.7,0,0
E00130230,94.1,1.3,2.4,0.8,1.3
E00130231,94.6,4.4,0.3,0.7,0
E00130232,96.9,1.2,0.9,0.3,0.6
E00130233,95.3,2.2,0.4,0.7,1.4
E00130234,93.5,5.4,0,1.2,0
E00130235,91.6,5.2,1.6,1.2,0.4
E00130236,97.6,2.4,0,0,0
E00130773,97.8,0.6,1.6,0,0
E00130776,95.3,4.2,0,0.5,0
E00130778,96.7,3.3,0,0,0
E00130781,94.2,4,1.4,0,0.4
E00130782,98.1,1.5,0.4,0,0
E00130783,98,1.4,0.3,0.3,0
E00130789,94.9,4.4,0.3,0,0.3
E00130996,97.2,2.5,0,0.4,0
E00130997,95.6,3.4,0,0,1
E00130998,97.1,2.3,0.6,0,0
E00130999,93.7,5.7,0.6,0,0
E00131000,92.7,3.5,1.6,0.8,1.3
E00131001,95.1,4.2,0.7,0,0
E00131012,94.8,1.6,2.4,0.8,0.4
E00131025,93.4,2.2,3.8,0.6,0
E00131026,91.1,4.6,3.4,0.9,0
E00131027,97.3,1.3,0,1.3,0
E00131028,92.5,4.9,1,1,0.7
E00131030,95.9,2.6,0.7,0.7,0
E00131031,91.8,5.4,1.1,0.3,1.4
E00131032,94.9,3.8,0.6,0.6,0
E00131033,93.7,5.4,0.6,0,0.3
E00131034,95.6,3.9,0.3,0,0.3
E00131035,91.8,4.4,2.7,0.7,0.3
E00131036,95.2,3.4,1.4,0,0
E00131037,96.7,2.9,0,0.4,0
E00131038,93,3.8,1.7,0.3,1
E00131039,93.9,4.8,1.3,0,0
E00131040,98.1,1.5,0.4,0,0
E00131041,92.5,6.1,1.2,0.3,0
E00131042,91.5,2.6,3.8,0.9,1.3
E00131043,94.7,2.5,1.1,1.6,0
E00131044,95.9,2.7,1,0.3,0
E00131045,93,5.8,0.9,0.3,0
E00131046,91.2,5.4,2.1,1.3,0
E00131047,95.1,3.3,0.8,0.4,0.4
E00131048,93.9,4.9,1.2,0,0
E00131049,95.1,2.6,1.5,0.4,0.4
E00131050,94.4,5.4,0,0.3,0
E00131051,96.4,2.1,0.9,0,0.6
E00131052,98.3,1.7,0,0,0
E00131053,97.4,2.3,0.3,0,0
E00131054,96.3,2.2,0.7,0.7,0
E00131055,92.8,5.9,1,0,0.3
E00131056,89.9,7.6,1.6,0.9,0
E00131057,95.7,3.7,0.3,0,0.3
E00131058,96.1,2.6,1,0,0.3
E00131059,94.1,2.8,1.2,0.6,1.2
E00131060,94.2,3.4,1,1,0.3
E00131061,95.9,3.8,0,0,0.3
E00131062,94,4.3,0.9,0.9,0
E00131063,95.8,2.7,1.5,0,0
E00131064,93.9,4,1.1,0.3,0.8
E00131065,95,3.6,1.4,0,0
E00131066,95.1,4.9,0,0,0
E00131067,97.7,1.1,1.1,0,0
E00131068,98.1,1.9,0,0,0
E00131069,93.8,3.5,2.7,0,0
E00131070,96.1,2.5,0.7,0.7,0
E00131071,96.1,3.2,0.4,0,0.4
E00131072,97.6,1.9,0.5,0,0
E00131073,94.1,3.5,2.1,0,0.3
E00131074,95,4.3,0.6,0,0
E00131075,98.2,1.8,0,0,0
E00131076,94.3,4,0.5,0.5,0.6
E00131077,90.9,8,0,1,0
E00131078,94.6,3.9,0.5,1,0
E00131081,94.8,3.9,0.4,0.9,0
E00131082,97.3,1.4,1.1,0.3,0
E00131083,95.1,2.9,1.5,0.5,0
E00131084,93,3.7,1.2,1.2,0.8
E00131085,95.3,3.1,1.3,0.3,0
E00131086,97.6,1.8,0,0.6,0
E00131087,94.8,4.1,1.2,0,0
E00131088,94.4,5.6,0,0,0
E00131089,94.5,4,1.1,0.2,0.2
E00131090,94.6,4.3,0.5,0.5,0
E00131091,97,3,0,0,0
E00131092,92.8,6.3,0,0,0.9
E00131093,95.9,3.3,0,0,0.8
E00131094,96.4,2.2,0,0.9,0.4
E00131095,95.9,2.6,1.5,0,0
E00131096,96.7,3,0.4,0,0
E00131097,96,2,1.6,0.4,0
E00131098,94.5,4.4,0.3,0.7,0
E00131099,95.3,2.3,0.9,1.2,0.3
E00131100,98.6,1.4,0,0,0
E00131101,94.6,4.6,0.8,0,0
E00131102,91.8,3.9,1.7,2.2,0.4
E00131115,95.8,3.2,0.5,0.3,0.3
E00131116,95.5,3.7,0.6,0.3,0
E00131118,94.7,4.4,0.9,0,0
E00131119,94.3,3.2,2.5,0,0
E00131120,93.2,3.8,1.1,1.5,0.4
E00131121,95.1,4.7,0.2,0,0
E00131122,92.6,5,1.4,0.4,0.6
E00131123,93.4,4.9,0.9,0.9,0
E00131124,93.5,4.3,1.9,0.3,0
E00131126,96.8,2.5,0.6,0,0
E00131127,93.5,4,0.9,0.6,0.9
E00131128,87.3,7.7,3.1,1.5,0.4
E00131129,92,3.1,2.8,1.8,0.3
E00131130,95.7,3.5,0.3,0.5,0
E00131131,94.3,3,1.8,0.7,0.2
E00131132,89.5,4.2,2.3,3.4,0.6
E00131133,90.3,6.2,2.4,0.9,0.3
E00131134,91.4,4.6,2.3,1.4,0.3
E00131135,96.9,3.1,0,0,0
E00131136,94.3,5.3,0.4,0,0
E00131137,96.6,3.4,0,0,0
E00131138,96.1,3.5,0.4,0,0
E00131139,98.8,1.2,0,0,0
E00131140,92.5,3.9,2.2,1.1,0.4
E00131141,93.4,5.6,0.6,0.3,0
E00131142,90.1,6.3,1.5,2.1,0
E00131143,88.6,8.4,1.1,1.5,0.4
E00131144,92.3,5.1,0.7,1.7,0.3
E00131166,91,4.8,3.3,0.7,0.2
E00131167,88.6,5.6,4.7,0.8,0.3
E00131168,95.1,4.2,0.3,0,0.3
E00131169,87.9,3.8,3.4,3.8,1
E00131170,91,8.7,0,0,0.3
E00131171,89.3,2.8,4,3.6,0.4
E00131172,81.1,5.2,5,4.5,4.2
E00131173,92.6,2.3,2.8,1.5,0.8
E00131174,94.7,1.6,1.3,2.3,0
E00131175,87.5,3.8,4.4,2.5,1.9
E00131176,87.9,7.7,2.9,1.5,0
E00131177,72.9,12.9,4.3,5.9,3.9
E00131178,94.6,1.1,3.3,0.7,0.4
E00131179,89.6,3.5,2.6,4,0.2
E00131180,78.7,5.9,6.1,6.7,2.6
E00131181,91.2,5,2.1,1.7,0
E00131182,86.9,7.8,2.5,2.5,0.3
E00131183,88,6.3,4.3,1.1,0.2
E00131184,93.8,4.8,0.7,0.7,0
E00131185,82.3,5.9,5.4,3.2,3.2
E00131186,93.4,3.3,1.5,0,1.8
E00131187,95.4,3.2,0.7,0,0.7
E00131191,90.6,7,1,0,1.4
E00131192,92.7,4,2.3,0.6,0.6
E00131193,95.5,3.8,0,0.5,0.3
E00131196,98.2,1.8,0,0,0
E00131197,88.3,9.4,0.6,1.1,0.6
E00131198,90.1,5.6,2,2,0.4
E00131199,97.1,1.7,0.8,0.4,0
E00131200,93,2.6,2.6,1.8,0
E00131201,89.9,5.2,2.1,2.8,0
E00131202,94.8,3.6,0.7,0.7,0.3
E00131203,90.2,8.4,0.7,0.7,0
E00131205,96.3,3.4,0.2,0,0
E00131206,90.2,4.1,4.9,0.4,0.4
E00131207,92.4,5,0,1.6,0.9
E00131208,85.9,7.3,6.3,0.5,0
E00131209,91.1,6.2,2.7,0,0
E00131210,88.2,5.9,3.1,2.5,0.3
E00131211,98.5,1.1,0,0,0.4
E00131212,90.2,3.2,4,1.8,0.8
E00131213,97.7,1.4,0.9,0,0
E00131214,93.8,4.3,1.1,0.3,0.5
E00131215,94.1,5.1,0.8,0,0
E00131216,94.2,4.7,0.4,0.2,0.5
E00131217,91.3,4.1,1.4,2.3,0.9
E00131218,86,4.3,5,2.7,2
E00131220,92.5,5.4,1.2,0.9,0
E00131222,93.9,3.3,0,2,0.8
E00131223,93.9,5.4,0,0.3,0.3
E00131224,95.9,2.3,1.9,0,0
E00131225,98.1,1.3,0,0.5,0
E00131226,96.5,2.5,0.6,0,0.3
E00131227,95.5,2.3,0,1.5,0.8
E00131228,94.7,3.7,1.2,0.3,0
E00131230,94.1,2.8,2.6,0,0.5
E00131231,93.2,3.6,2.1,0,1
E00131232,91.5,5.1,0,3.1,0.3
E00131233,97.8,0.6,0.6,1.1,0
E00131234,95.6,4.1,0.3,0,0
E00131235,93.1,4.2,0,0.8,1.9
E00131236,94.7,5,0.3,0,0
E00131237,97.8,1.5,0.7,0,0
E00131238,94.9,3.2,0.9,0.9,0
E00131239,93.9,5.1,0.6,0.3,0
E00131240,91.3,0.8,5.5,1.2,1.2
E00131241,96.9,1.8,1.1,0,0.2
E00131242,91.9,5.1,2.4,0.7,0
E00131243,86.2,8.1,1.9,1.2,2.7
E00131244,91.1,6.3,1.3,0.6,0.6
E00131246,90.1,4.6,3.3,1.1,0.9
E00131247,93.6,4.5,1.9,0,0
E00131248,91.7,4.4,1.9,0.5,1.5
E00131249,98.1,1.1,0,0,0.8
E00131250,99.3,0.7,0,0,0
E00131251,95.2,3.4,1.4,0,0
E00131252,90.6,7.3,1.4,0.7,0
E00131253,95.9,1.7,0.8,1.7,0
E00131254,97.5,1.5,1,0,0
E00131255,88.9,6.4,3.1,1.3,0.3
E00131256,93,5.2,1.1,0.7,0
E00131257,90.6,6.8,2.3,0.3,0
