areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00130017,96.8,3.2,0
E00130018,99.4,0.6,0
E00130019,99.7,0.3,0
E00130020,98.8,1.2,0
E00130021,99.3,0,0.7
E00130022,97.4,2.3,0.4
E00130024,99.2,0.8,0
E00130131,99.2,0.8,0
E00130132,98.7,1.3,0
E00130133,99.5,0.5,0
E00130134,98.3,1.7,0
E00130135,100,0,0
E00130136,97.8,1.9,0.3
E00130137,99.5,0.5,0
E00130213,100,0,0
E00130214,94.9,3.2,1.9
E00130215,99.6,0.4,0
E00130217,98.7,1.3,0
E00130219,98.6,1,0.3
E00130220,97.9,1.8,0.3
E00130221,98.4,1.6,0
E00130222,100,0,0
E00130223,97.9,1.4,0.6
E00130224,100,0,0
E00130225,99.3,0.7,0
E00130228,100,0,0
E00130229,98.3,1.3,0.3
E00130230,96.1,3.4,0.6
E00130231,99.7,0.3,0
E00130232,98.7,1.3,0
E00130233,99.2,0.8,0
E00130234,98.8,0.8,0.4
E00130235,95.9,4.1,0
E00130236,100,0,0
E00130773,100,0,0
E00130776,99,1,0
E00130778,100,0,0
E00130781,99.3,0.4,0.4
E00130782,99.2,0.4,0.4
E00130783,99.7,0,0.3
E00130789,100,0,0
E00130996,99.6,0.4,0
E00130997,98.7,1,0.3
E00130998,100,0,0
E00130999,99,1,0
E00131000,98.3,1.1,0.6
E00131001,98.9,1.1,0
E00131012,98.4,1.6,0
E00131025,95.1,4.2,0.6
E00131026,95.6,3.8,0.6
E00131027,97.9,1,1
E00131028,96.7,2.7,0.7
E00131030,97.3,2.3,0.4
E00131031,98.3,1.1,0.6
E00131032,98,2,0
E00131033,98.7,1.3,0
E00131034,99.2,0.5,0.3
E00131035,94.6,4.3,1.1
E00131036,97.5,2.5,0
E00131037,100,0,0
E00131038,97.2,2.8,0
E00131039,97.7,2.3,0
E00131040,100,0,0
E00131041,98.2,0.9,0.9
E00131042,95.2,3.9,0.9
E00131043,96.7,3.3,0
E00131044,98.6,0.7,0.7
E00131045,95.5,4.5,0
E00131046,94.9,5.1,0
E00131047,97.9,2.1,0
E00131048,97.1,2.1,0.8
E00131049,97,1.9,1.1
E00131050,98.8,0.9,0.3
E00131051,98.2,1.5,0.3
E00131052,99.1,0.4,0.4
E00131053,99,0.7,0.3
E00131054,96.6,2.3,1.1
E00131055,99.3,0.7,0
E00131056,93.8,5.6,0.7
E00131057,98.4,1.6,0
E00131058,99,0.7,0.3
E00131059,97.8,1.9,0.3
E00131060,94,4.9,1.1
E00131061,99.3,0.7,0
E00131062,97.1,2.6,0.3
E00131063,100,0,0
E00131064,98.4,1.1,0.5
E00131065,99.1,0.9,0
E00131066,98.2,1.8,0
E00131067,98.8,1.2,0
E00131068,100,0,0
E00131069,96.8,2.8,0.4
E00131070,98.2,1.8,0
E00131071,98.5,1.1,0.4
E00131072,99,1,0
E00131073,97.1,2.9,0
E00131074,96.8,3.2,0
E00131075,98.5,1.5,0
E00131076,97.8,1.7,0.5
E00131077,97.5,2.5,0
E00131078,98.4,1.6,0
E00131081,99.1,0.9,0
E00131082,99.2,0.8,0
E00131083,98.7,1,0.3
E00131084,98.3,1.7,0
E00131085,98.4,1.3,0.3
E00131086,99.4,0.6,0
E00131087,98.2,1.8,0
E00131088,97.7,2,0.3
E00131089,97.6,1.5,0.9
E00131090,98.7,1.3,0
E00131091,98.2,1.8,0
E00131092,100,0,0
E00131093,99.6,0.4,0
E00131094,99.1,0.9,0
E00131095,98.1,1.5,0.4
E00131096,99.6,0.4,0
E00131097,98,2,0
E00131098,98.6,1.4,0
E00131099,97.9,1.5,0.6
E00131100,99.3,0.7,0
E00131101,97.2,2.8,0
E00131102,96.4,2.7,0.9
E00131115,97.5,2.2,0.3
E00131116,100,0,0
E00131118,99.7,0.3,0
E00131119,98.1,1.9,0
E00131120,95.9,2.6,1.5
E00131121,96.9,2.7,0.5
E00131122,95.9,3.4,0.6
E00131123,98.1,0.9,0.9
E00131124,97.5,2.5,0
E00131126,99,1,0
E00131127,97.4,1.9,0.6
E00131128,92.5,7.5,0
E00131129,93.5,5.4,1.1
E00131130,98,2,0
E00131131,99,1,0
E00131132,94.1,5,0.9
E00131133,92.4,6.1,1.5
E00131134,97.1,2.1,0.9
E00131135,100,0,0
E00131136,99.6,0.4,0
E00131137,98.5,1.5,0
E00131138,99.2,0.8,0
E00131139,100,0,0
E00131140,96.3,2.6,1.1
E00131141,99.3,0.3,0.3
E00131142,92.9,5.2,1.8
E00131143,94.8,4.3,0.9
E00131144,96.9,2.1,1
E00131166,95.1,3.5,1.4
E00131167,92.7,5.6,1.7
E00131168,98.9,1.1,0
E00131169,92.5,5,2.5
E00131170,97,1.2,1.8
E00131171,90.3,8,1.7
E00131172,88,10.7,1.3
E00131173,95.5,4.5,0
E00131174,96.3,3.7,0
E00131175,90.8,7.2,2
E00131176,93.6,6,0.4
E00131177,77.5,18,4.5
E00131178,98.1,1.9,0
E00131179,96.1,2.4,1.5
E00131180,84.2,12.1,3.7
E00131181,95.2,4.8,0
E00131182,93.2,6.5,0.3
E00131183,93.6,5.4,0.9
E00131184,96.9,2.8,0.3
E00131185,87.4,8.7,3.9
E00131186,97,2.3,0.8
E00131187,97.8,2.2,0
E00131191,97.9,1.8,0.4
E00131192,96.6,2.9,0.6
E00131193,96.9,2.6,0.5
