areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00130017,77.7,4.1,18.2
E00130018,78.3,1.7,20
E00130019,80.1,0.7,19.3
E00130020,83.4,2.4,14.2
E00130021,83.3,2.1,14.5
E00130022,80.9,1.1,18
E00130024,84.7,2.4,12.9
E00130131,85.3,1.4,13.3
E00130132,82.5,2,15.5
E00130133,94.7,0.5,4.8
E00130134,69.6,3.2,27.2
E00130135,87,0.3,12.7
E00130136,85.4,2.7,11.9
E00130137,85.7,1.5,12.8
E00130213,89.3,0.7,10
E00130214,72.2,4.3,23.5
E00130215,88.7,0.7,10.5
E00130217,85.9,1.9,12.2
E00130219,81.4,2,16.6
E00130220,81.1,2.1,16.9
E00130221,78.9,2.7,18.4
E00130222,86.8,0.5,12.8
E00130223,80.8,2.2,16.9
E00130224,83.4,0.7,15.9
E00130225,91.8,0.4,7.9
E00130228,88.4,1.6,10
E00130229,87.3,3.3,9.4
E00130230,80.2,5.1,14.7
E00130231,76.3,2,21.7
E00130232,74,3.1,22.9
E00130233,85.5,1.8,12.7
E00130234,87.7,1.5,10.8
E00130235,78.6,5.2,16.1
E00130236,91.5,1.3,7.2
E00130773,86.6,0.6,12.7
E00130776,64.2,2.3,33.5
E00130778,87.3,0.3,12.3
E00130781,85.2,3.2,11.6
E00130782,87.2,1.5,11.3
E00130783,81.4,0.6,18
E00130789,93,2.3,4.7
E00130996,77,2.1,20.8
E00130997,89.5,2.2,8.3
E00130998,90.1,0.6,9.3
E00130999,86.8,2.2,11.1
E00131000,87,4.3,8.7
E00131001,92,1.7,6.3
E00131012,83.3,2.8,13.9
E00131025,68.6,6.2,25.2
E00131026,65.8,7.8,26.4
E00131027,74.9,0,25.1
E00131028,81.4,6.2,12.4
E00131030,81.9,3,15.2
E00131031,63.9,4.6,31.5
E00131032,80.7,5.1,14.2
E00131033,76,2.5,21.5
E00131034,91.5,1,7.5
E00131035,75.9,5.5,18.6
E00131036,85.7,2.4,11.9
E00131037,81.8,0.4,17.8
E00131038,76,4.2,19.9
E00131039,71.4,3.5,25.1
E00131040,87.7,0.4,11.9
E00131041,75.6,3.8,20.6
E00131042,73.6,6.8,19.6
E00131043,83.1,4.3,12.6
E00131044,78.8,2.4,18.8
E00131045,75.3,5.8,18.9
E00131046,66.3,5.3,28.3
E00131047,86.8,2.1,11.1
E00131048,82.2,4.5,13.4
E00131049,70.3,4.8,24.9
E00131050,82.5,3.1,14.4
E00131051,86.7,1.8,11.4
E00131052,76.4,0.4,23.2
E00131053,78.2,1.6,20.1
E00131054,81.8,3,15.2
E00131055,90.4,4.1,5.5
E00131056,64,7.3,28.7
E00131057,88.6,1.5,9.9
E00131058,84,1,15
E00131059,87.2,4.4,8.4
E00131060,88.4,4.4,7.2
E00131061,75.2,3.4,21.3
E00131062,80.6,3.1,16.3
E00131063,89.7,0.9,9.4
E00131064,86.2,4.8,9
E00131065,78.1,2.3,19.6
E00131066,78.9,1.8,19.3
E00131067,85.8,1.2,13.1
E00131068,78.7,0,21.3
E00131069,79.5,3.9,16.7
E00131070,68.9,2.8,28.3
E00131071,77.9,0.7,21.4
E00131072,75.6,1.4,23
E00131073,72,3.1,24.8
E00131074,78.1,2.5,19.4
E00131075,94.5,0.3,5.2
E00131076,85.4,1.6,13
E00131077,89.9,3.1,7
E00131078,88.9,2.3,8.8
E00131081,80.3,1.7,17.9
E00131082,78.4,1.1,20.5
E00131083,86.3,2.5,11.3
E00131084,84.4,4.5,11.1
E00131085,84.4,2.8,12.8
E00131086,86.5,1.8,11.7
E00131087,90,2.5,7.5
E00131088,96.2,1,2.8
E00131089,87,2.9,10.1
E00131090,92.1,0.8,7.2
E00131091,84.1,1.5,14.4
E00131092,75.7,1.8,22.5
E00131093,80.6,1.7,17.8
E00131094,90.2,1.8,8
E00131095,88.1,2.6,9.3
E00131096,94.1,0.7,5.2
E00131097,88.9,2.8,8.3
E00131098,88.1,2.7,9.2
E00131099,88.8,3.3,8
E00131100,86.5,0.7,12.8
E00131101,80.4,2.7,16.9
E00131102,74.9,6.5,18.6
E00131115,80.5,2.9,16.6
E00131116,78.6,2.6,18.8
E00131118,77.3,1.3,21.5
E00131119,88.4,3.3,8.3
E00131120,60.2,4.1,35.7
E00131121,70.9,4.7,24.4
E00131122,70.6,4.1,25.3
E00131123,77.5,4.4,18.1
E00131124,66,3,31
E00131126,78.5,2.8,18.6
E00131127,77.6,4.4,18.1
E00131128,64.2,9.6,26.2
E00131129,74.4,7.8,17.9
E00131130,73.6,2.4,23.9
E00131131,82.9,2.5,14.6
E00131132,68.2,8.5,23.3
E00131133,78.4,6.1,15.5
E00131134,81,5.2,13.8
E00131135,75.3,0.8,23.9
E00131136,79.7,1.2,19.1
E00131137,78.7,2.9,18.4
E00131138,76.5,3.1,20.4
E00131139,81.3,0.4,18.3
E00131140,76,6.8,17.2
E00131141,80.6,3.4,15.9
E00131142,64.3,7.5,28.2
E00131143,63.2,6.1,30.7
E00131144,66.8,4.4,28.8
E00131166,80.2,5.5,14.3
E00131167,77.3,9.1,13.6
E00131168,86.9,3.8,9.3
E00131169,62.4,10.3,27.2
E00131170,86.3,1.7,11.9
E00131171,69.7,7.9,22.4
E00131172,69.6,16.5,13.8
E00131173,78.6,3.6,17.8
E00131174,74.7,5.3,20.1
E00131175,79.6,9.4,11
E00131176,70.9,8.4,20.7
E00131177,63.5,20.6,15.9
E00131178,77.1,2.9,20
E00131179,82.1,8.5,9.4
E00131180,68.8,18.7,12.4
E00131181,81.4,4.7,14
E00131182,69.2,6.5,24.3
E00131183,71,11.2,17.8
E00131184,84.2,3.8,12
E00131185,62.9,16.9,20.2
E00131186,83,3,14
E00131187,83.9,2.9,13.2
E00131191,76.7,3.5,19.9
E00131192,53.7,5.6,40.7
E00131193,84.8,2.8,12.5
E00131196,86.9,0,13.1
E00131197,80.7,6.6,12.7
E00131198,86.5,7.1,6.3
E00131199,83.8,1.3,15
E00131200,79.4,4,16.6
E00131201,85,3.8,11.2
E00131202,75.8,3.6,20.6
E00131203,86.7,3.1,10.1
E00131205,85.3,1.2,13.5
E00131206,82.4,5.3,12.2
E00131207,82.6,2.5,14.8
E00131208,68.8,12.5,18.8
E00131209,67.8,8.4,23.8
E00131210,78,7.6,14.3
E00131211,77,0.4,22.6
E00131212,75.3,9.7,15
E00131213,87.8,1.4,10.8
E00131214,83.6,4,12.4
E00131215,89.6,2.1,8.3
E00131216,86.5,3.3,10.2
E00131217,76.4,8.2,15.5
E00131218,67.9,12,20.1
E00131220,82.7,4.8,12.5
E00131222,86.9,4,9.1
E00131223,89.9,2.4,7.8
E00131224,89.4,2.3,8.3
E00131225,78,1.3,20.7
E00131226,93,2.2,4.8
E00131227,89.4,1.9,8.7
E00131228,87.4,2.5,10.2
E00131230,78.9,4.9,16.2
E00131231,83.3,4.7,12
E00131232,79.1,5.1,15.8
E00131233,80.9,1.1,18
E00131234,86.6,0.7,12.7
E00131235,76.9,5.4,17.7
E00131236,71.5,4.6,23.8
E00131237,82.1,1.8,16.1
E00131238,72.2,4.2,23.6
E00131239,93.6,2.6,3.9
E00131240,71.5,9,19.5
E00131241,82.5,2.2,15.2
E00131242,76.5,5.5,18.1
E00131243,73.2,10,16.9
E00131244,80.5,6.1,13.3
E00131246,68.5,6.9,24.6
E00131247,79.4,2.6,18
E00131248,52.9,4.9,42.2
E00131249,77.1,0,22.9
E00131250,79.2,1.5,19.3
E00131251,73.7,2.4,23.9
