geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00065992,12.3,21.5,53.1,13.1
E00065993,15.6,20.7,48.1,15.6
E00065995,16.9,17.7,52.3,13.1
E00065996,12.9,25.8,48.4,12.9
E00065997,17.3,22.7,37.3,22.7
E00066019,9.1,21.2,56.1,13.6
E00066021,16.8,16.8,52.8,13.6
E00066022,8.4,22.1,57.9,11.6
E00066023,8.3,32.1,51.2,8.3
E00066024,17.9,22.6,48.8,10.7
E00066025,16,29.2,49.1,5.7
E00066026,8.6,37.1,38.6,15.7
E00066027,10.6,30.8,47.1,11.5
E00066028,10.9,33.6,44.5,10.9
E00066029,9.1,29.3,48.5,13.1
E00066030,19.8,20.8,52.1,7.3
E00066031,10.2,23.4,58.4,8
E00066032,8.9,28.9,55.6,6.7
E00066033,12.9,27.6,47.4,12.1
E00066034,11.5,33.3,48.7,6.4
E00066035,4.9,27.5,55.9,11.8
E00066036,20.6,17.6,55.9,5.9
E00066037,3.7,19.5,68.3,8.5
E00066038,7.1,33.3,50,9.5
E00066039,14.9,20.9,46.3,17.9
E00066040,11.9,24.6,50.8,12.7
E00066041,8.7,23.3,57.3,10.7
E00066042,12.1,43.1,36.2,8.6
E00066444,9.2,31.6,43.4,15.8
E00132235,9.2,22.1,55.8,12.9
E00132236,12.2,19.6,51.4,16.9
E00132237,7.8,20.9,56.5,14.8
E00132239,9.6,26.8,49,14.6
E00132240,7.1,26.5,52,14.3
E00132241,15.6,24.4,43.3,16.7
E00132305,10.8,20.4,56.9,12
E00132306,17.7,20.9,46.8,14.6
E00132307,13.6,19.7,50.3,16.3
E00132308,19.6,25.5,39.2,15.7
E00132322,20.7,15.5,55.2,8.6
E00132323,11.9,29.7,50.5,7.9
E00132324,11.6,36.4,42.2,9.8
E00132325,10.6,38.3,38.3,12.8
E00132326,13.7,29.4,43.1,13.7
E00132327,12.3,28.8,43.8,15.1
E00132328,9.7,30.6,53.2,6.5
E00132329,16.7,25.9,53.7,3.7
E00132330,9.3,40.7,42.6,7.4
E00132331,18.8,27.5,44.9,8.7
E00132332,7.5,35,57.5,0
E00132333,16.2,26.3,44.4,13.1
E00132334,12.8,33,40.4,13.8
E00132335,21.1,26.8,41.5,10.6
E00132336,12.6,31,50.6,5.7
E00132337,14.6,26.8,51.2,7.3
E00132339,10,27.8,51.1,11.1
E00132340,16.3,30.6,42.9,10.2
E00132341,6,24.1,57.8,12
E00132342,14.1,19.7,46.5,19.7
E00132351,15.1,26.4,39.6,18.9
E00132352,14.6,20.4,48.5,16.5
E00132353,17.6,31.4,31.4,19.6
E00132354,10.7,23.7,49.6,16
E00132355,7.2,24.7,52.6,15.5
E00132356,15.3,18.8,52.9,12.9
E00132357,15.5,16.6,52.9,15
E00132358,12.5,17.9,54.5,15.2
E00132359,17.5,26.3,29.8,26.3
E00132363,11.2,27.8,49.7,11.2
E00132368,11.9,26.7,45.5,15.8
E00132369,11.8,27.6,44.7,15.8
E00132370,9.3,23.3,46.5,20.9
E00132371,18.5,25.9,35.8,19.8
E00132372,14.4,24.7,45.2,15.8
E00132373,12.9,24.7,47.3,15.1
E00132374,9.1,20.9,52.7,17.3
E00132375,14.1,22.7,46.6,16.6
E00132383,7.1,23.5,55.3,14.1
E00132384,11.5,19.2,54.8,14.4
E00132387,9.8,22,60.6,7.6
E00132389,12.3,20.8,54.7,12.3
E00132390,6.4,24.5,56.4,12.7
E00132391,10.1,22.2,58.6,9.1
E00132421,9.6,25.1,52.9,12.3
E00132423,7.3,15.3,58.1,19.4
E00132425,10.5,16.5,63.5,9.5
E00132428,10.1,18.1,58.7,13
E00132430,7.2,26.8,55.8,10.1
E00132431,11.1,20.4,58,10.5
E00132432,5.2,26.7,58.6,9.5
E00132433,5.3,23.7,56.6,14.5
E00132434,8.1,19,63,10
E00132435,7.5,28,50.5,14
E00132436,11.8,25.9,48.2,14.1
E00132440,17,20.5,50.9,11.6
E00132441,16.2,17.6,45.6,20.6
E00132442,13.1,17.8,58.9,10.3
E00132445,12,21.4,47.9,18.8
E00132446,7.2,22.5,61.3,9
E00132447,11.6,28.8,52.1,7.5
E00132448,11.9,24.6,53.7,9.7
E00132449,7.4,26.5,60.3,5.9
E00132450,13.2,19.1,55.3,12.5
E00132451,8.9,18.5,56.2,16.4
E00132452,9.9,22.2,54.9,13
E00132493,19.2,24.7,39.7,16.4
E00132494,17.6,20.6,47.1,14.7
E00132495,20,19,33.3,27.6
E00132496,19.5,28.6,37.7,14.3
E00132497,16.2,18.9,44.6,20.3
E00132498,15.9,26.1,36.2,21.7
E00132499,19.7,27.4,35.9,17.1
E00132500,15.8,20.2,50.9,13.2
E00132501,16.5,21.4,50.5,11.7
E00132541,12.4,18.3,56.9,12.4
E00132542,15.2,19.7,46.2,18.9
E00132549,11.4,27.3,53.8,7.6
E00132550,8.2,19.4,59.3,13.1
E00132551,3.4,29.1,59.8,7.7
E00132552,8.3,22.9,61.5,7.3
E00132553,4.5,33.3,46.8,15.3
E00132554,10.2,25,51.6,13.3
E00132555,6.9,16.8,68.8,7.5
E00132556,9.2,23,56.3,11.5
E00132558,7.7,30.8,43.6,17.9
E00132562,18,27.9,45.9,8.2
E00132605,8.8,22.8,52.6,15.8
E00185344,8.7,18.1,61.7,11.4
E00185350,7.2,19.2,59.3,14.4
E00185369,8.7,35.6,42.3,13.5
E00185414,11.5,23.9,54.9,9.7
E00185433,19.4,22.2,41.7,16.7
E00185452,11.7,20.6,55.6,12.2
