geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00065992,99.7,0.3,0
E00065993,100,0,0
E00065995,99.1,0.9,0
E00065996,100,0,0
E00065997,99.6,0.4,0
E00066019,100,0,0
E00066021,98.6,1.1,0.4
E00066022,99.8,0.2,0
E00066023,99.6,0.4,0
E00066024,99,0.7,0.3
E00066025,99.7,0.3,0
E00066026,100,0,0
E00066027,99.3,0,0.7
E00066028,98.7,1.3,0
E00066029,97.1,1.8,1.1
E00066030,98.8,1.3,0
E00066031,99.2,0.8,0
E00066032,99.6,0.4,0
E00066033,99.6,0.4,0
E00066034,99.2,0.4,0.4
E00066035,100,0,0
E00066036,99.5,0.5,0
E00066037,100,0,0
E00066038,100,0,0
E00066039,99.1,0.4,0.4
E00066040,100,0,0
E00066041,100,0,0
E00066042,98.5,1,0.5
E00066444,99.6,0.4,0
E00132235,99.7,0,0.3
E00132236,99.1,0.9,0
E00132237,100,0,0
E00132239,100,0,0
E00132240,100,0,0
E00132241,98.6,1.4,0
E00132305,99.4,0.6,0
E00132306,98.8,1.2,0
E00132307,99.4,0.6,0
E00132308,99.4,0.6,0
E00132322,97.8,0.4,1.7
E00132323,98.8,1.2,0
E00132324,99.5,0.5,0
E00132325,99.5,0.5,0
E00132326,100,0,0
E00132327,99.3,0.7,0
E00132328,98.8,1.2,0
E00132329,98.7,1,0.3
E00132330,100,0,0
E00132331,99.2,0.4,0.4
E00132332,99.6,0.4,0
E00132333,97.5,1.1,1.4
E00132334,99.7,0.3,0
E00132335,95.9,1.7,2.4
E00132336,97.9,1.5,0.6
E00132337,100,0,0
E00132339,99.6,0.4,0
E00132340,98.6,0,1.4
E00132341,100,0,0
E00132342,100,0,0
E00132351,99.2,0.8,0
E00132352,97.6,1.9,0.5
E00132353,98.4,1.6,0
E00132354,98.5,1.5,0
E00132355,100,0,0
E00132356,98.8,0.6,0.6
E00132357,99.3,0.7,0
E00132358,98.9,0.9,0.3
E00132359,100,0,0
E00132363,99.8,0,0.2
E00132368,100,0,0
E00132369,98.1,0.5,1.3
E00132370,98.2,1.8,0
E00132371,100,0,0
E00132372,98.5,1.2,0.3
E00132373,100,0,0
E00132374,100,0,0
E00132375,99.7,0.3,0
E00132383,99.1,0.9,0
E00132384,95.1,2.1,2.8
E00132387,95.2,4.8,0
E00132389,97,2,1
E00132390,99,1,0
E00132391,98,0.8,1.2
E00132421,98.3,1.5,0.2
E00132423,98.3,1.7,0
E00132425,95.9,3.5,0.5
E00132428,97.2,2.1,0.7
E00132430,98.6,1.4,0
E00132431,99.3,0.7,0
E00132432,100,0,0
E00132433,98.7,0.9,0.4
E00132434,97.8,2.2,0
E00132435,97.9,1.3,0.8
E00132436,98.5,1.5,0
E00132440,100,0,0
E00132441,100,0,0
E00132442,100,0,0
E00132445,99,0.8,0.3
E00132446,99.3,0.7,0
E00132447,99.1,0.9,0
E00132448,100,0,0
E00132449,99.5,0.5,0
E00132450,99,1,0
E00132451,100,0,0
E00132452,100,0,0
E00132493,99.3,0.7,0
E00132494,100,0,0
E00132495,100,0,0
E00132496,100,0,0
E00132497,100,0,0
E00132498,98.3,1.7,0
E00132499,99.7,0.3,0
E00132500,100,0,0
E00132501,99.6,0.4,0
E00132541,93.7,6.1,0.2
E00132542,98.5,1.1,0.4
E00132549,99.2,0.8,0
E00132550,99.8,0,0.2
E00132551,98.5,1.5,0
E00132552,100,0,0
E00132553,99.2,0.8,0
E00132554,98.6,1.4,0
E00132555,98.2,1.8,0
E00132556,98.6,1.1,0.4
E00132558,100,0,0
E00132562,98,1.7,0.3
E00132605,100,0,0
E00185344,100,0,0
E00185350,99,1,0
E00185369,99.4,0.3,0.3
E00185414,99.6,0.4,0
E00185433,97.5,1.7,0.8
E00185452,99.7,0.3,0
