geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00065992,98.4,1.6
E00065993,98,2
E00065995,98.3,1.7
E00065996,98.3,1.7
E00065997,95.8,4.2
E00066019,95.9,4.1
E00066021,98.3,1.7
E00066022,98.5,1.5
E00066023,98.1,1.9
E00066024,96.1,3.9
E00066025,97.1,2.9
E00066026,97.9,2.1
E00066027,96.7,3.3
E00066028,94.5,5.5
E00066029,91,9
E00066030,98.4,1.6
E00066031,97.3,2.7
E00066032,98.1,1.9
E00066033,98.3,1.7
E00066034,97,3
E00066035,98.3,1.7
E00066036,96.4,3.6
E00066037,97.7,2.3
E00066038,99.5,0.5
E00066039,97.5,2.5
E00066040,99.3,0.7
E00066041,95.6,4.4
E00066042,96.6,3.4
E00066444,97.8,2.2
E00132235,95.9,4.1
E00132236,96,4
E00132237,98,2
E00132239,98.3,1.7
E00132240,99.5,0.5
E00132241,95.9,4.1
E00132305,96.6,3.4
E00132306,96.5,3.5
E00132307,96.5,3.5
E00132308,94.8,5.2
E00132322,96.5,3.5
E00132323,98.3,1.7
E00132324,99,1
E00132325,97.3,2.7
E00132326,99.6,0.4
E00132327,95.8,4.2
E00132328,94.9,5.1
E00132329,96.6,3.4
E00132330,97.7,2.3
E00132331,96.5,3.5
E00132332,99.2,0.8
E00132333,96.1,3.9
E00132334,97.3,2.7
E00132335,93.8,6.3
E00132336,96.9,3.1
E00132337,98.7,1.3
E00132339,98.2,1.8
E00132340,96.4,3.6
E00132341,98.5,1.5
E00132342,95.7,4.3
E00132351,97.8,2.2
E00132352,95.3,4.7
E00132353,96.1,3.9
E00132354,97.6,2.4
E00132355,95.9,4.1
E00132356,97.7,2.3
E00132357,96.4,3.6
E00132358,95.3,4.7
E00132359,97.6,2.4
E00132363,98.1,1.9
E00132368,99.6,0.4
E00132369,97.1,2.9
E00132370,96.4,3.6
E00132371,98.8,1.2
E00132372,96.4,3.6
E00132373,98.8,1.2
E00132374,100,0
E00132375,97.9,2.1
E00132383,97.4,2.6
E00132384,95.1,4.9
E00132387,94.4,5.6
E00132389,92.9,7.1
E00132390,97.1,2.9
E00132391,97.7,2.3
E00132421,95.9,4.1
E00132423,92,8
E00132425,94.5,5.5
E00132428,94.4,5.6
E00132430,97.6,2.4
E00132431,96.6,3.4
E00132432,97.6,2.4
E00132433,96.7,3.3
E00132434,96.2,3.8
E00132435,95.4,4.6
E00132436,96.2,3.8
E00132440,98.8,1.2
E00132441,99.1,0.9
E00132442,97.2,2.8
E00132445,96.5,3.5
E00132446,97.3,2.7
E00132447,95.8,4.2
E00132448,97.7,2.3
E00132449,95.8,4.2
E00132450,98.1,1.9
E00132451,98.6,1.4
E00132452,98.8,1.2
E00132493,93,7
E00132494,97.5,2.5
E00132495,96.6,3.4
E00132496,97.8,2.2
E00132497,97.3,2.7
E00132498,96.2,3.8
E00132499,98.2,1.8
E00132500,98.9,1.1
E00132501,94.8,5.2
E00132541,85.6,14.4
E00132542,96.3,3.7
E00132549,96.6,3.4
E00132550,97.3,2.7
E00132551,96.2,3.8
E00132552,100,0
E00132553,94.9,5.1
E00132554,95.4,4.6
E00132555,93.8,6.3
E00132556,95.8,4.2
E00132558,98.1,1.9
E00132562,92.2,7.8
E00132605,97.1,2.9
E00185344,96.7,3.3
E00185350,97.9,2.1
E00185369,97.4,2.6
E00185414,94.3,5.7
E00185433,95,5
E00185452,97.9,2.1
