geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00065992,19.5,46.1,20.3,14.1
E00065993,8.9,44.4,25.9,20.7
E00065995,14,40.3,23.3,22.5
E00065996,11.3,32.3,27.4,29
E00065997,16.8,46.9,21.2,15
E00066019,18.8,39.1,27.5,14.5
E00066021,11.4,41.5,28.5,18.7
E00066022,31.1,33.2,14.7,21.1
E00066023,32.5,32.5,12,22.9
E00066024,28.8,31.3,12.5,27.5
E00066025,30.3,41.3,11.9,16.5
E00066026,21.1,26.8,19.7,32.4
E00066027,34.6,26.9,16.3,22.1
E00066028,27.9,32.4,18.4,21.3
E00066029,24.5,33.3,14.7,27.5
E00066030,29,29,12.9,29
E00066031,28.7,32.4,19.9,19.1
E00066032,25,34.8,14.1,26.1
E00066033,25.9,39.7,11.2,23.3
E00066034,35.9,38.5,10.3,15.4
E00066035,27.5,38.2,20.6,13.7
E00066036,12.5,43.8,9.4,34.4
E00066037,21,39.5,16,23.5
E00066038,40,33.3,6.7,20
E00066039,21.4,34.3,12.9,31.4
E00066040,25.9,34.5,12.9,26.7
E00066041,25,35,20,20
E00066042,25.9,37.9,22.4,13.8
E00066444,42.1,17.1,21.1,19.7
E00132235,29.4,26.4,16,28.2
E00132236,17.5,28,25.9,28.7
E00132237,36.5,25.2,11.3,27
E00132239,35.9,23.1,23.1,17.9
E00132240,24.7,29.9,24.7,20.6
E00132241,31.1,21.1,33.3,14.4
E00132305,25.7,31.1,26.3,16.8
E00132306,26.8,26.1,31.8,15.3
E00132307,22.1,30.2,30.9,16.8
E00132308,15.7,43.1,21.6,19.6
E00132322,36.8,33.3,5.3,24.6
E00132323,38.6,31.7,8.9,20.8
E00132324,42.4,28.5,11.6,17.4
E00132325,36.6,36.6,11.8,15.1
E00132326,31.5,25.9,16.7,25.9
E00132327,31.9,33.3,20.8,13.9
E00132328,32.8,34.4,9.8,23
E00132329,34,37.7,7.5,20.8
E00132330,34.6,48.1,7.7,9.6
E00132331,23.9,36.6,19.7,19.7
E00132332,15,65,7.5,12.5
E00132333,46.5,20.2,16.2,17.2
E00132334,34.9,31.2,14.7,19.3
E00132335,41.5,26,12.2,20.3
E00132336,34.9,32.5,8.4,24.1
E00132337,29.8,39.3,15.5,15.5
E00132339,37.4,36.3,12.1,14.3
E00132340,42.9,28.6,8.2,20.4
E00132341,40.5,40.5,6,13.1
E00132342,32.4,35.2,15.5,16.9
E00132351,26.2,17.8,38.3,17.8
E00132352,20.2,32.7,28.8,18.3
E00132353,9.4,39.6,32.1,18.9
E00132354,18.3,38.2,25.2,18.3
E00132355,12.5,38.5,21.9,27.1
E00132356,9.4,43.5,27.1,20
E00132357,11.8,42.8,23.5,21.9
E00132358,14.9,43.9,19.3,21.9
E00132359,14.8,25.9,38.9,20.4
E00132363,45.8,29.2,9.5,15.5
E00132368,15.2,50.5,13.1,21.2
E00132369,12.1,47.7,21.5,18.8
E00132370,8.3,45.2,26.2,20.2
E00132371,7.5,42.5,28.8,21.3
E00132372,11.5,38.5,25,25
E00132373,8.7,51.1,16.3,23.9
E00132374,7.5,36.4,32.7,23.4
E00132375,20.6,35.2,24.8,19.4
E00132383,41.4,25.3,23,10.3
E00132384,34.6,28.8,15.4,21.2
E00132387,39.4,23.5,18.9,18.2
E00132389,28.7,28.7,27.8,14.8
E00132390,35.5,30,16.4,18.2
E00132391,34.7,28.6,15.3,21.4
E00132421,48.7,26.7,11.8,12.8
E00132423,38.9,28.6,15.9,16.7
E00132425,45.3,28.4,13.4,12.9
E00132428,48.6,22.5,14.8,14.1
E00132430,52.9,21,14.5,11.6
E00132431,38.7,30.1,19,12.3
E00132432,33.6,26.9,26.1,13.4
E00132433,36,34.7,10.7,18.7
E00132434,40.2,24.4,16.7,18.7
E00132435,33,27.7,21.3,18.1
E00132436,37.6,23.5,18.8,20
E00132440,29.6,23.5,26.1,20.9
E00132441,42,15.9,21.7,20.3
E00132442,34.3,33.3,15.2,17.1
E00132445,35.3,19,29.3,16.4
E00132446,38.5,33.9,9.2,18.3
E00132447,50,19.9,17.1,13
E00132448,39.1,22.5,13.8,24.6
E00132449,43.1,25,19.4,12.5
E00132450,36.9,22.8,25.5,14.8
E00132451,24.7,30.8,24,20.5
E00132452,30.5,31.1,17.1,21.3
E00132493,18.3,18.3,36.6,26.8
E00132494,9.4,37.5,31.3,21.9
E00132495,14.4,34.6,28.8,22.1
E00132496,16.9,35.1,18.2,29.9
E00132497,8.2,41.1,24.7,26
E00132498,11.6,33.3,36.2,18.8
E00132499,22.9,28,20.3,28.8
E00132500,8.8,37.2,27.4,26.5
E00132501,14.3,32.4,32.4,21
E00132541,18.6,43.6,12.3,25.5
E00132542,7.7,40.8,30.8,20.8
E00132549,47.4,26.3,11.3,15
E00132550,38,30.1,17.7,14.3
E00132551,54.7,24.8,5.1,15.4
E00132552,39.6,24,13.5,22.9
E00132553,54.5,21.8,10,13.6
E00132554,52.4,18.3,8.7,20.6
E00132555,48.6,34.3,10.9,6.3
E00132556,26.4,27.6,20.7,25.3
E00132558,25,37.5,12.5,25
E00132562,31.7,46.7,16.7,5
E00132605,14.5,56.4,5.5,23.6
E00185344,32.4,27,22.3,18.2
E00185350,42.1,32.9,14.6,10.4
E00185369,39.2,33.3,12.7,14.7
E00185414,18.6,39.8,20.4,21.2
E00185433,13.9,44.4,25,16.7
E00185452,30.6,26.8,27.3,15.3
