geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00065992,25.8,42,11.2,19.3,1.7
E00065993,20.3,44.1,8.4,22.7,4.5
E00065995,24.6,40.2,9.3,23.3,2.7
E00065996,27.6,37.8,10.3,20.5,3.8
E00065997,21.2,40.9,7.6,29.8,0.5
E00066019,15.8,49.2,4.2,25,5.8
E00066021,12.6,42.4,10.5,29,5.5
E00066022,24.9,42.1,12.1,18.1,2.8
E00066023,30.2,43.3,5.1,17.2,4.2
E00066024,39.2,38.1,7.2,13.7,1.8
E00066025,31.7,38.6,8.9,19.3,1.5
E00066026,36.4,39.8,9.7,12.6,1.5
E00066027,26.2,48.9,7.1,15.6,2.2
E00066028,23.5,50.6,8.9,15.4,1.6
E00066029,27.2,46.1,5.7,18,3.1
E00066030,23,51.2,4.6,18.4,2.8
E00066031,20.9,48.6,7.4,19.9,3
E00066032,25.7,42.3,14.9,14.9,2.3
E00066033,22.1,46.7,7.5,22.1,1.7
E00066034,34.3,41.2,6,14.8,3.7
E00066035,33.4,35,7.7,16.1,7.7
E00066036,45.4,34.4,4.3,11,4.9
E00066037,25.2,45.5,8.6,18.5,2.3
E00066038,29,51.9,5.6,9.3,4.3
E00066039,34.6,31.8,14.2,16.1,3.3
E00066040,24.7,42.4,10.2,17.6,5.1
E00066041,23.8,40.8,12.3,19.2,3.8
E00066042,39.9,38.6,3.8,17.7,0
E00066444,38.2,34.7,7.6,15.1,4.4
E00132235,17.7,43.7,7.3,28.7,2.7
E00132236,17.4,42.4,6.5,31.8,1.9
E00132237,18.5,51.9,5.8,22.2,1.6
E00132239,22.6,46.6,5.8,21.9,3.1
E00132240,13.8,46.6,5.2,31,3.4
E00132241,15.7,48.7,4.7,28.3,2.6
E00132305,13.6,50.4,5.5,27.9,2.6
E00132306,17.1,45.8,7.7,26.9,2.4
E00132307,19.9,42.8,7.4,29.9,0
E00132308,17,36.3,8.9,33.3,4.4
E00132322,37.2,38.2,7,14.1,3.5
E00132323,34.8,48.5,3,12.1,1.5
E00132324,35.4,39.9,7.7,13.7,3.4
E00132325,38.3,36.7,7,13.2,4.9
E00132326,30.3,39,10,14.7,6.1
E00132327,40.5,32.8,6.1,17.6,3.1
E00132328,31.1,42.4,6.6,17.9,2
E00132329,46.9,30.7,7.9,11.7,2.8
E00132330,47.8,31.5,5.9,9.4,5.4
E00132331,38.9,35,9,11.5,5.6
E00132332,56.4,25.1,6.2,10.3,2.1
E00132333,38,40,6.1,14.3,1.6
E00132334,25.5,51.3,5.7,14.4,3
E00132335,35.8,46.3,3.7,13,1.2
E00132336,30.9,40.3,8.6,13.7,6.5
E00132337,30.9,43.3,7.3,14.2,4.4
E00132339,29.4,49.2,8.3,11.5,1.6
E00132340,40.5,28.8,8.8,16.3,5.6
E00132341,32.1,43.6,9.4,12,3
E00132342,28.6,42.4,7.4,16.1,5.5
E00132351,18.5,44.1,6.8,28.4,2.3
E00132352,13.6,38.6,11.4,34.2,2.2
E00132353,13.2,41.2,7,33.3,5.3
E00132354,17.9,47.6,6.6,24.8,3.1
E00132355,23.6,46.6,6.3,20.4,3.1
E00132356,24.5,42.1,8.8,22,2.5
E00132357,18.7,47.4,6,24.4,3.4
E00132358,24.4,43.1,10,19.1,3.3
E00132359,22,48.9,7.8,19.1,2.1
E00132363,21.5,50.8,7.3,17.5,2.9
E00132368,28.9,39.8,7.3,20.7,3.3
E00132369,22,46.5,4.5,23.9,3.2
E00132370,28.3,40.4,7.6,19.7,4
E00132371,25.8,38.7,12,18.2,5.3
E00132372,30.3,39,7.2,21.4,2.1
E00132373,29,39.8,9,19.9,2.3
E00132374,22.3,46.7,6.6,22.3,2
E00132375,17.4,46.9,9,24.3,2.4
E00132383,22.6,44.6,10.2,20.4,2.2
E00132384,29.7,41,6.3,19.9,3.1
E00132387,13.2,47.7,7.6,31,0.5
E00132389,15.2,47.2,4.8,30,2.8
E00132390,16.8,44.5,8.1,30.1,0.6
E00132391,25.5,44.3,4.7,22.2,3.3
E00132421,18.4,51.7,4.5,23.2,2.1
E00132423,21.8,39.4,6.5,30.6,1.9
E00132425,13.3,51.2,7.3,28.2,0
E00132428,22.3,45.5,5,25.6,1.7
E00132430,19.5,50.9,6.2,21.7,1.8
E00132431,22.6,38.7,8.4,27.2,3.1
E00132432,21,45,5.9,25.2,2.9
E00132433,32.3,40.1,3.1,21.4,3.1
E00132434,13,44.7,5.6,34,2.7
E00132435,20.8,36.7,7.5,31.9,3.1
E00132436,31.1,42,6.2,19.2,1.6
E00132440,24.5,41.5,5.7,26.4,1.9
E00132441,17,42.5,6.5,30.5,3.5
E00132442,21.8,49.2,6.2,18.1,4.7
E00132445,33.5,35.8,6.3,22.4,2
E00132446,23.6,39.5,10.7,22.5,3.7
E00132447,21.7,46.4,5.1,22.5,4.3
E00132448,22.9,52.6,7.6,14.1,2.8
E00132449,31.5,40.9,3.9,19.9,3.9
E00132450,17.4,45.1,4,29.6,4
E00132451,10,49.3,6.8,30.8,3.2
E00132452,16.7,46.8,6.8,26.6,3
E00132493,19.2,44.8,9.6,21.6,4.8
E00132494,20,30.5,6.3,38.9,4.2
E00132495,21.5,39.8,11.7,22.3,4.7
E00132496,30.5,43.5,8,15,3
E00132497,26.5,41.8,6.5,19.4,5.9
E00132498,20.7,44.5,13.4,18.9,2.4
E00132499,24.3,41.3,8,21.5,4.9
E00132500,26.8,42.4,7.2,19.6,4
E00132501,16.9,44.9,7.6,28.4,2.1
E00132541,12.2,48.4,7.1,27.2,5.2
E00132542,10.9,49.2,7.1,29,3.8
E00132549,28.4,46.4,6.9,17,1.3
E00132550,14.4,48.8,5.7,28.9,2.2
E00132551,25,51.6,5.1,14.8,3.5
E00132552,29,45.3,5.1,20.6,0
E00132553,30.3,45.9,5,15.1,3.7
E00132554,26.8,52.6,4.9,12.2,3.5
E00132555,17.8,52.4,4.8,22.6,2.4
E00132556,33.5,35.8,7,21,2.7
E00132558,44.7,31.4,9,14.1,0.8
E00132562,36,32.9,13.6,14.3,3.1
E00132605,21.6,44,6.4,25.6,2.4
E00185344,13.6,47.5,6.4,29.8,2.6
E00185350,6.9,53,7.4,32.3,0.5
E00185369,39.1,33.7,10.7,12.5,3.9
E00185414,18.1,45.1,4.2,29.3,3.3
E00185433,36.7,34.9,3.7,18.3,6.4
E00185452,10.7,53.8,9.5,24.1,2
